time,node,decisions
1000,pop0,287
1000,pop1,2197
1000,pop2,4236
1000,pop3,3727
1000,pop4,829
1000,pop5,1022
1000,pop6,948
1000,pop7,952
1000,pop8,1465
1000,pop9,1515
1000,pop10,669
1000,pop11,1857
1000,pop12,341
1000,pop13,238
1000,pop14,2248
1000,pop15,4594
1000,pop16,1190
1000,pop17,2081
1000,pop18,2831
1000,pop19,730
1000,pop20,9173
1000,pop21,1378
1000,pop22,1485
1000,pop23,1240
1000,pop24,6363
1000,pop25,4400
1000,pop26,1344
1000,pop27,1671
1000,pop28,846
1000,pop29,3524
1000,pop30,173
1000,pop31,2501
1000,pop32,1857
1000,pop33,3969
1000,pop34,1481
1000,pop35,1435
1000,pop36,905
1000,pop37,331
1000,pop38,800
1000,pop39,1192
1000,pop40,2526
1000,pop41,6010
1000,pop42,1905
1000,pop43,1609
1000,pop44,4668
1000,pop45,4253
1000,pop46,492
1000,pop47,0
1000,pop48,2134
1000,pop49,5049
1000,pop50,3806
1000,pop51,2868
1000,pop52,1863
1000,pop53,1490
1000,pop54,385
1000,pop55,387
1000,pop56,485
1000,pop57,975
1000,pop58,1697
1000,pop59,517
1000,pop60,3611
1000,pop61,6156
1000,pop62,6023
1000,pop63,413
1000,pop64,3469
1000,pop65,3364
1000,pop66,2290
1000,pop67,2291
1000,pop68,3509
1000,pop69,237
1000,pop70,5875
1000,pop71,2881
1000,pop72,2519
1000,pop73,1482
1000,pop74,227
1000,pop75,361
1000,pop76,536
1000,pop77,1592
1000,pop78,842
1000,pop79,6052
1000,pop80,1385
1000,pop81,7096
1000,pop82,873
1000,pop83,2190
1000,pop84,2391
1000,pop85,986
1000,pop86,2742
1000,pop87,2037
1000,pop88,3073
1000,pop89,3289
1000,pop90,2189
1000,pop91,1499
1000,pop92,1195
1000,pop93,3539
1000,pop94,3970
1000,pop95,1338
1000,pop96,1201
1000,pop97,2865
1000,pop98,1798
1000,pop99,925
1000,pop100,3473
1000,pop101,843
1000,pop102,2766
1000,pop103,3084
1000,pop104,226
1000,pop105,2082
1000,pop106,1116
1000,pop107,4162
1000,pop108,2560
1000,pop109,1757
1000,pop110,3920
1000,pop111,4576
1000,pop112,3159
1000,pop113,3675
1000,pop114,2753
1000,pop115,1297
1000,pop116,6738
1000,pop117,2448
1000,pop118,1800
1000,pop119,1048
1000,pop120,6482
1000,pop121,2969
1000,pop122,583
1000,pop123,1518
1000,pop124,3775
1000,pop125,7636
1000,pop126,2492
1000,pop127,2603
1000,pop128,4960
1000,pop129,6237
1000,pop130,9867
1000,pop131,9219
1000,pop132,1975
1000,pop133,4189
1000,pop134,2854
1000,pop135,1318
1000,pop136,868
1000,pop137,2684
1000,pop138,1570
1000,pop139,3050
1000,pop140,3583
1000,pop141,8141
1000,pop142,3492
1000,pop143,2631
1000,pop144,6502
1000,pop145,2069
1000,pop146,567
1000,pop147,781
1000,pop148,3426
