time,node,sf
100,pop1,b
100,pop1,a
100,pop1,c
100,pop14,a
100,pop14,e
100,pop14,b
100,pop19,a
100,pop19,b
100,pop19,c
100,pop19,d
100,pop35,a
100,pop35,b
100,pop35,c
100,pop35,d
100,pop37,b
100,pop37,a
100,pop37,c
100,pop50,c
100,pop50,b
100,pop51,b
100,pop53,b
100,pop53,c
100,pop53,e
100,pop53,a
100,pop52,c
100,pop52,b
100,pop33,b
100,pop33,a
100,pop33,c
100,pop3,a
100,pop3,c
100,pop46,b
100,pop11,c
100,pop44,b
200,pop1,e
200,pop1,a
200,pop1,b
200,pop1,c
200,pop14,a
200,pop14,c
200,pop14,b
200,pop19,e
200,pop19,d
200,pop19,a
200,pop19,b
200,pop35,e
200,pop35,a
200,pop35,c
200,pop35,d
200,pop35,b
200,pop37,b
200,pop37,a
200,pop37,d
200,pop37,c
200,pop50,c
200,pop50,d
200,pop50,b
200,pop50,e
200,pop51,b
200,pop53,e
200,pop53,a
200,pop52,c
200,pop52,d
200,pop52,e
200,pop33,a
200,pop33,b
200,pop56,e
200,pop48,b
300,pop1,b
300,pop1,d
300,pop1,a
300,pop14,a
300,pop14,c
300,pop14,b
300,pop19,b
300,pop19,d
300,pop19,e
300,pop19,a
300,pop35,b
300,pop35,c
300,pop35,d
300,pop35,e
300,pop35,a
300,pop37,a
300,pop37,b
300,pop37,c
300,pop37,d
300,pop37,e
300,pop24,d
300,pop50,b
300,pop50,e
300,pop50,a
300,pop50,c
300,pop51,d
300,pop53,a
300,pop53,c
300,pop52,e
300,pop52,c
300,pop52,a
300,pop3,a
300,pop3,b
300,pop3,c
300,pop18,c
300,pop56,d
300,pop38,a
300,pop39,c
300,pop12,e
400,pop1,a
400,pop1,b
400,pop1,c
400,pop1,d
400,pop1,e
400,pop14,c
400,pop14,d
400,pop14,b
400,pop14,e
400,pop14,a
400,pop19,a
400,pop19,b
400,pop19,c
400,pop19,e
400,pop19,d
400,pop35,e
400,pop35,d
400,pop35,a
400,pop35,b
400,pop37,a
400,pop37,c
400,pop37,b
400,pop37,d
400,pop50,e
400,pop50,b
400,pop51,c
400,pop51,a
400,pop51,b
400,pop53,d
400,pop53,e
400,pop52,b
400,pop52,a
400,pop52,c
400,pop3,c
400,pop18,c
400,pop32,b
400,pop32,c
500,pop1,b
500,pop1,a
500,pop1,d
500,pop1,c
500,pop1,e
500,pop14,a
500,pop14,c
500,pop14,d
500,pop14,b
500,pop19,b
500,pop19,a
500,pop19,c
500,pop35,a
500,pop35,b
500,pop35,c
500,pop37,a
500,pop37,b
500,pop37,c
500,pop50,e
500,pop50,a
500,pop50,b
500,pop50,c
500,pop51,c
500,pop53,a
500,pop53,c
500,pop53,d
500,pop53,b
500,pop53,e
500,pop52,b
500,pop52,c
500,pop52,d
500,pop33,e
500,pop3,b
500,pop18,a
500,pop56,b
500,pop56,c
500,pop38,c
500,pop2,b
600,pop1,b
600,pop1,c
600,pop1,d
600,pop1,a
600,pop1,e
600,pop14,a
600,pop14,b
600,pop14,d
600,pop14,c
600,pop14,e
600,pop19,b
600,pop19,c
600,pop19,d
600,pop19,a
600,pop19,e
600,pop35,b
600,pop35,a
600,pop35,c
600,pop35,d
600,pop35,e
600,pop37,b
600,pop37,c
600,pop37,a
600,pop37,d
600,pop37,e
600,pop50,a
600,pop50,c
600,pop50,b
600,pop51,c
600,pop51,d
600,pop51,e
600,pop53,a
600,pop53,b
600,pop52,c
600,pop52,b
600,pop52,d
600,pop33,b
600,pop33,c
600,pop33,a
600,pop3,b
600,pop45,c
600,pop9,e
600,pop56,c
600,pop56,b
600,pop48,c
600,pop48,b
600,pop54,c
700,pop1,d
700,pop1,b
700,pop1,e
700,pop1,a
700,pop14,a
700,pop14,b
700,pop19,d
700,pop19,b
700,pop19,e
700,pop19,a
700,pop35,b
700,pop35,a
700,pop35,c
700,pop35,e
700,pop37,a
700,pop37,b
700,pop37,c
700,pop50,c
700,pop50,b
700,pop50,a
700,pop51,c
700,pop51,e
700,pop51,b
700,pop52,a
700,pop52,e
700,pop33,d
700,pop33,e
700,pop3,c
700,pop29,e
700,pop29,c
700,pop56,e
700,pop56,a
700,pop32,a
700,pop32,c
700,pop8,e
800,pop1,d
800,pop1,e
800,pop1,b
800,pop14,d
800,pop14,e
800,pop14,b
