time,node,sf
100,pop0,a
100,pop0,b
100,pop0,c
100,pop5,a
100,pop5,c
100,pop5,b
100,pop7,a
100,pop7,b
100,pop10,a
100,pop10,b
100,pop10,c
100,pop12,a
100,pop12,b
100,pop19,b
100,pop19,a
100,pop23,b
100,pop23,c
100,pop23,a
100,pop29,a
100,pop29,c
100,pop29,b
100,pop31,b
100,pop31,a
100,pop31,c
100,pop11,a
100,pop11,c
100,pop11,b
100,pop1,a
100,pop1,c
100,pop16,b
100,pop16,c
100,pop13,a
100,pop13,b
100,pop13,c
100,pop28,c
100,pop28,a
100,pop28,b
100,pop2,b
100,pop2,c
100,pop22,a
100,pop22,b
100,pop22,c
100,pop30,b
100,pop30,c
100,pop30,a
100,pop15,a
100,pop21,c
100,pop21,b
100,pop18,c
200,pop0,a
200,pop0,c
200,pop0,b
200,pop5,b
200,pop5,a
200,pop5,c
200,pop7,a
200,pop7,b
200,pop7,c
200,pop10,a
200,pop10,b
200,pop10,c
200,pop12,a
200,pop12,c
200,pop12,b
200,pop19,a
200,pop19,b
200,pop19,c
200,pop23,b
200,pop23,a
200,pop23,c
200,pop29,b
200,pop29,a
200,pop29,c
200,pop31,a
200,pop31,b
200,pop31,c
200,pop11,b
200,pop1,c
200,pop13,a
200,pop13,c
200,pop2,c
200,pop2,b
200,pop2,a
200,pop22,c
200,pop22,b
200,pop15,c
200,pop18,a
200,pop24,a
200,pop14,c
200,pop14,b
200,pop25,b
300,pop0,a
300,pop0,b
300,pop0,c
300,pop5,b
300,pop5,a
300,pop7,b
300,pop7,a
300,pop10,a
300,pop10,b
300,pop12,a
300,pop12,b
300,pop19,a
300,pop19,b
300,pop19,c
300,pop23,a
300,pop23,b
300,pop23,c
300,pop29,a
300,pop29,b
300,pop29,c
300,pop31,a
300,pop31,b
300,pop31,c
300,pop11,b
300,pop11,c
300,pop1,c
300,pop1,b
300,pop1,a
300,pop13,a
300,pop13,c
300,pop28,a
300,pop2,a
300,pop2,c
300,pop22,b
300,pop22,c
300,pop22,a
300,pop30,b
300,pop30,c
300,pop15,b
300,pop15,c
