time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,21,0,0,21,0,0,0,2.5714285714285716,0,0.0,0,0,0.0,0.0
100,451,164,0,287,0,49.74420908172843,4.979066953011902,2.669623059866962,4.154155081865925,29.815964523281597,36.71341463414634,28.48170731707317,0.28226392791828386,0.13731619091888686
200,906,590,6,310,43.49045195667367,60.753824114190195,4.94849227766873,2.6754966887417218,4.229546726357023,41.711920529801326,47.53728813559322,32.25932203389831,0.35915942324521755,0.18278827833520356
300,1384,1061,6,317,43.49045195667367,63.01040694668213,4.973730870261704,2.677023121387283,4.262085112243493,44.721098265895954,49.70688030160226,33.59095193213949,0.3724362014989026,0.18914382436500915
400,1831,1485,7,339,45.793238565574235,64.09124569687236,4.972197852347534,2.6723102129983616,4.251519424320514,47.75587110868378,50.83030303030303,33.45589225589226,0.3779013057052384,0.19859749499158671
500,2299,1955,18,326,46.329828943251286,65.53069647532682,4.975967581855149,2.6737712048716835,4.257040945232964,49.836450630709,52.24859335038363,33.91713554987212,0.3773448886794125,0.20637403106383415
600,2793,2400,33,360,45.93501434211401,66.41708282500431,4.975608778825256,2.6684568564267814,4.259638554216868,50.63372717508056,53.123333333333335,33.78208333333333,0.3862083968661233,0.21208672124292743
700,3278,2890,39,349,46.18395285158388,67.1997252187201,4.976183792112307,2.6671751067724223,4.272653925671928,51.696766320927395,53.94636678200692,34.01799307958478,0.3928630161958563,0.2190075777910874
800,3765,3356,52,357,46.96590216810179,67.84942259416799,4.9780660878523335,2.6671978751660026,4.283371959539951,52.52563081009296,54.58969010727056,34.08462455303933,0.39359940063312,0.22292084600647602
900,4264,3856,67,341,48.13661568786933,68.32278976810547,4.977913737700931,2.6721388367729833,4.288421771546736,53.01289868667917,55.051867219917014,34.21447095435685,0.3992591396050547,0.2251944778217346
1000,4715,4331,83,301,48.9510236469606,68.3918136151784,4.983634951622783,2.6699893955461294,4.2901715274596635,53.63032873806999,55.096282613715076,34.240360193950586,0.39971498807731387,0.22541697612731731
