time,node,sf
100,pop20,b
100,pop20,a
100,pop20,c
100,pop20,d
100,pop20,e
100,pop21,b
100,pop21,a
100,pop21,c
100,pop21,d
100,pop25,a
100,pop25,b
100,pop25,c
100,pop31,a
100,pop31,c
100,pop31,d
100,pop31,b
100,pop31,e
100,pop46,d
100,pop46,e
100,pop46,a
100,pop46,b
100,pop52,e
100,pop52,b
100,pop52,a
100,pop52,c
100,pop52,d
100,pop30,b
100,pop30,a
100,pop30,c
100,pop51,b
100,pop51,a
100,pop51,e
100,pop51,c
100,pop36,c
100,pop36,b
100,pop23,b
100,pop23,a
100,pop18,c
100,pop18,b
100,pop29,a
100,pop29,e
100,pop29,b
100,pop29,c
100,pop17,a
100,pop17,c
100,pop17,b
100,pop7,e
100,pop16,e
100,pop28,b
100,pop28,a
100,pop34,c
100,pop34,e
100,pop39,e
100,pop11,a
100,pop11,b
100,pop11,c
100,pop35,a
200,pop20,b
200,pop20,e
200,pop20,c
200,pop20,d
200,pop20,a
200,pop21,d
200,pop21,a
200,pop21,e
200,pop21,b
200,pop25,d
200,pop25,e
200,pop31,b
200,pop31,c
200,pop31,a
200,pop46,b
200,pop46,e
200,pop46,a
200,pop46,d
200,pop46,c
200,pop52,a
200,pop52,b
200,pop52,d
200,pop52,e
200,pop52,c
200,pop30,b
200,pop30,a
200,pop30,d
200,pop51,a
200,pop51,c
200,pop51,d
200,pop51,e
200,pop51,b
200,pop36,b
200,pop36,a
200,pop36,c
200,pop23,c
200,pop23,a
200,pop23,d
200,pop23,b
200,pop23,e
200,pop18,c
200,pop18,b
200,pop18,a
200,pop29,a
200,pop29,c
200,pop17,e
200,pop17,d
200,pop17,a
200,pop7,d
200,pop7,e
200,pop45,a
200,pop45,c
200,pop45,e
200,pop45,b
200,pop54,c
200,pop26,e
200,pop12,a
200,pop12,c
200,pop16,a
200,pop34,b
200,pop13,a
200,pop13,c
300,pop20,d
300,pop20,a
300,pop20,e
300,pop20,b
300,pop20,c
300,pop21,d
300,pop21,e
300,pop21,b
300,pop21,a
300,pop21,c
300,pop25,b
300,pop25,c
300,pop25,a
300,pop31,b
300,pop31,a
300,pop31,c
300,pop31,d
300,pop46,c
300,pop46,a
300,pop46,b
300,pop46,d
300,pop52,b
300,pop52,c
300,pop52,a
300,pop52,d
300,pop30,a
300,pop30,b
300,pop51,b
300,pop51,a
300,pop51,c
300,pop51,e
300,pop51,d
300,pop36,b
300,pop36,a
300,pop36,c
300,pop36,e
300,pop23,c
300,pop23,b
300,pop23,e
300,pop18,c
300,pop18,b
300,pop18,a
300,pop9,c
300,pop29,b
300,pop29,a
300,pop29,c
300,pop17,c
300,pop17,d
300,pop17,b
300,pop17,e
