time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,9,0,0,9,inf,inf,inf,3.0,inf,0.0,inf,inf,0.0,0.0
100,187,118,0,69,inf,36.40701718843413,4.605036205106297,2.625668449197861,6.140916808149406,19.342245989304814,24.516949152542374,15.38135593220339,0.13430295907248954,0.03381716678297274
200,373,301,0,72,inf,37.33337977259251,4.64617974227621,2.6621983914209117,6.190615835777126,22.638069705093834,25.132890365448507,15.70764119601329,0.15218013185830878,0.03934753642287144
300,558,478,0,80,inf,38.17300243358596,4.656444661135559,2.664874551971326,6.249521988527724,23.43010752688172,25.784518828451883,16.002092050209207,0.14899103428674695,0.03955357898580695
400,770,688,0,82,inf,38.02970138106274,4.66141902945875,2.67012987012987,6.227869404240996,24.02987012987013,25.59593023255814,16.07122093023256,0.15411027942935943,0.04081617600392458
500,982,892,0,90,inf,37.863374947449365,4.675688715835197,2.6731160896130346,6.249867374005305,23.9938900203666,25.396860986547086,15.88677130044843,0.15538002077562313,0.04048115979604187
600,1202,1118,0,84,inf,37.98347147518613,4.666603123509404,2.674708818635607,6.2223871104515585,24.41846921797005,25.5,15.963327370304114,0.16044791350361118,0.042375776076777665
700,1409,1321,0,88,inf,38.000744462622905,4.6671071039966145,2.6777856635911994,6.248343777976723,24.76721078779276,25.524602573807723,16.077214231642696,0.16220610836219326,0.04332433286442476
800,1603,1527,0,76,inf,38.30163603407316,4.667513405023858,2.676232064878353,6.271051398219028,25.04117280099813,25.8218729535036,16.195808775376555,0.1607074371057005,0.04340790132172257
900,1805,1727,0,78,inf,38.2707272822875,4.664816889636335,2.670914127423823,6.28519955654102,25.126869806094184,25.807180081065432,16.09438332368269,0.1590073889014567,0.04306865691305627
