time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,234,69,49,116,25.78239921596975,46.54293918094398,4.5372540496114295,3.0,4.807031888798037,25.123931623931625,33.333333333333336,25.536231884057973,0.025963734548787403,0.24605215570571953
200,457,193,138,126,35.379467331588835,54.93346259031536,4.497133038149198,3.0,4.9319066147859925,33.282275711159734,41.523316062176164,30.020725388601036,0.026100031857279524,0.2867413300693586
300,699,345,219,135,34.27575636262256,58.9812733019538,4.529455580421707,3.0,5.042989152269988,35.91416309012875,45.469565217391306,31.51014492753623,0.02647843131996631,0.30024947355541426
400,896,502,278,116,34.17526479439381,62.53056457908119,4.546886099296821,3.0,5.088862905583163,38.859375,48.87051792828685,32.31274900398407,0.025797907202184993,0.3012894114493068
500,1140,650,361,129,33.67578825006868,62.83920163436932,4.534374617864173,3.0,5.116739580934838,38.9859649122807,49.213846153846156,32.18153846153846,0.026159804605037862,0.3076247414757632
600,1361,770,463,128,34.729654866149566,63.80154050902392,4.528126351805486,3.0,5.149323816679188,40.28655400440852,50.19220779220779,32.923376623376626,0.026033935793220157,0.3133779114846632
700,1565,919,529,117,35.45135438253381,64.8476467866884,4.528760296202572,3.0,5.14640356460853,41.329073482428115,51.26985854189336,32.924918389553866,0.02582086067699024,0.3139704547679591
800,1801,1076,594,131,35.09128674866084,65.42180368380971,4.527979465052449,3.0,5.149686411149826,41.03164908384231,51.855947955390334,33.014869888475836,0.025755677048139337,0.31204824908486034
900,2014,1229,668,117,35.15130600736156,65.1613779418131,4.530942959379596,3.0,5.175746707068209,41.55759682224429,51.60374288039056,32.92026037428804,0.025869196313527652,0.31196163658698106
1000,2225,1369,737,119,35.36843301786099,64.9871288682139,4.528881092570922,3.0,5.173757277205553,41.53887640449438,51.43535427319211,32.97078159240321,0.025687915357302967,0.3094611608453476
