time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,2.6,0,0.0,0,0,0.0,0.0
100,224,154,0,70,0,31.37201710381222,4.687705303749085,2.6607142857142856,5.295731707317073,15.508928571428571,19.31168831168831,17.883116883116884,0.2676482538867871,0.03081598447424127
200,436,356,0,80,0,33.82958843646838,4.66923569599968,2.7041284403669725,5.5394470667565745,18.841743119266056,21.308988764044944,19.435393258426966,0.2795694727993259,0.03377201673271681
300,664,584,0,80,0,33.912359552154335,4.668622666731037,2.6897590361445785,5.549019607843137,20.031626506024097,21.42294520547945,19.351027397260275,0.28533164070887324,0.035339941989718175
400,881,805,0,76,0,34.6524519726524,4.648915060296267,2.692395005675369,5.63242759032547,21.41089670828604,22.188819875776396,19.65714285714286,0.29485042320861554,0.038788106660574674
500,1101,1022,0,79,0,34.90149697809945,4.656422915897678,2.689373297002725,5.606958157028679,21.66394187102634,22.395303326810176,19.496086105675147,0.29644730645815687,0.039040828414247136
600,1329,1242,0,87,0,34.92543115862,4.6656426708408585,2.6741911211437173,5.605504587155964,21.607975921745673,22.46779388083736,19.58132045088567,0.2977204422506247,0.03914471047886174
700,1539,1466,0,73,0,34.98879114252648,4.666611034417915,2.667966211825861,5.657377874769179,21.897985705003247,22.55593451568895,19.79331514324693,0.2957114215901656,0.0387990322765908
800,1760,1684,0,76,0,34.81242303980849,4.666210613449278,2.672159090909091,5.635387556993676,21.769886363636363,22.3853919239905,19.783254156769598,0.29488513695477686,0.038318255133805365
900,1987,1903,0,84,0,34.84484025678382,4.671635671311795,2.668847508807247,5.6538261322228,21.864116758933065,22.399369416710456,19.853914871255913,0.2928083368710922,0.038272167556148595
1000,2209,2132,0,77,0,34.875176850573794,4.6743698197823775,2.673607967406066,5.638149482738579,21.957899502037122,22.402908067542214,19.856941838649156,0.2942871099050557,0.03823108208955235
