time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,2.8,0,0.0,0,0,0.0,0.0
100,226,136,0,90,0,37.81895282225249,4.999570607624569,2.685840707964602,5.962676962676962,20.5,24.323529411764707,21.36764705882353,0.1362653688524592,0.043821368004522396
200,444,341,0,103,0,40.36016997800602,4.996662594431086,2.6666666666666665,6.0745637228979374,25.87162162162162,27.082111436950147,21.774193548387096,0.1419610904177621,0.05232198683013157
300,669,567,0,102,0,43.06196964503625,4.989356992932744,2.671150971599402,6.119818652849741,28.24813153961136,29.774250440917108,22.040564373897706,0.15113347748489891,0.0584728192374616
400,907,801,0,106,0,43.769838795720155,4.995450541389093,2.6802646085997797,6.137938948817994,29.485115766262403,30.44319600499376,22.374531835205993,0.1555270276937248,0.06210891791309957
500,1122,1024,0,98,0,45.09068759384681,4.992222590444858,2.6693404634581106,6.207008670520231,30.62566844919786,31.7451171875,22.630859375,0.15636244646960473,0.0631695036125139
600,1350,1241,0,109,0,45.362346770218295,4.996589083616788,2.6622222222222223,6.201958747588663,30.95925925925926,32.04754230459307,22.558420628525383,0.15756638308842405,0.06380694159236458
700,1582,1465,0,117,0,45.43523489444472,4.995820661511848,2.665613147914033,6.213065326633166,31.261694058154234,32.163139931740616,22.64095563139932,0.157637747461465,0.06448390896961508
800,1826,1698,0,128,0,45.51505213137359,4.997342226827049,2.6703176341730557,6.1819451907576575,31.502190580503832,32.207302709069495,22.590694935217904,0.16077860003140756,0.06628013631375322
900,2024,1925,0,99,0,46.2324731847204,4.992721493530237,2.66897233201581,6.16172607879925,32.452569169960476,32.91168831168831,22.52675324675325,0.16079639774236473,0.06748755934117956
1000,2237,2145,0,92,0,46.37482721933056,4.995349738385833,2.6700938757264194,6.169635284139101,32.51676352257488,33.04662004662005,22.534265734265734,0.16087236654670942,0.0671629872073513
