time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,49,0,0,49,0,0,0,2.5918367346938775,0,0.0,0,0,0.0,0.0
100,1146,220,15,911,43.23402300844395,57.92708393473866,5.061490333741635,2.6640488656195465,5.795447827372155,34.21640488656195,44.50909090909091,35.69090909090909,0.30661719664334275,0.17775800390339547
200,2266,1025,101,1140,62.89519900579779,79.27519681869015,5.035003047517735,2.6624007060900263,5.840129686287045,56.439982347749336,65.93463414634147,48.36195121951219,0.33918062043517866,0.2730905111877402
300,3389,1832,318,1239,80.62439543099276,89.53855787938737,5.029913247189035,2.674535261138979,5.806934984520124,69.181174387725,76.17194323144105,51.8018558951965,0.3413417036889066,0.32859462254260424
400,4480,2678,550,1252,90.54987914217746,96.07992389784266,5.029961130769138,2.6674107142857144,5.791817937340325,76.91741071428571,82.66206123973114,53.7580283793876,0.3428594070915187,0.3544623343582877
500,5547,3496,797,1254,98.75928441682306,99.0038080074246,5.025024000326096,2.670272219217595,5.7937114123862266,82.04885523706508,85.60097254004576,53.92019450800915,0.3392202925847678,0.3689041152964382
600,6632,4362,1044,1226,100.71787709089055,101.89173421879438,5.017839796244239,2.6731001206272618,5.79032125712879,85.11911942098915,88.49724896836314,54.44864740944521,0.34172952010017266,0.37710120548304726
700,7727,5210,1287,1230,103.16445092215648,103.45933081826375,5.0191071605321795,2.6676588585479486,5.783046457577551,87.26659764462275,90.06314779270633,54.83397312859885,0.34070270320886586,0.3841063111776461
800,8851,6047,1498,1306,106.47858047862567,104.89065092617173,5.019190251280765,2.6706586826347305,5.787060088681997,88.76804880804428,91.51364312882421,54.9103687779064,0.3436683855241983,0.3899016462349667
900,9911,6926,1726,1259,109.23721014395963,105.85999716699088,5.014615428349257,2.672384219554031,5.787341233236359,90.52275249722531,92.48108576378863,55.17629223216864,0.3417422847750239,0.39357787807740674
1000,10985,7788,1967,1230,109.67667697167492,106.89803697355678,5.010371382047322,2.6728265817023216,5.781136235745374,91.65298133818844,93.52015921931176,55.23921417565485,0.34121150706760633,0.3951871468195021
