time,node,decisions
1000,pop0,145
1000,pop1,146
1000,pop2,3039
1000,pop3,2734
1000,pop4,7
1000,pop5,7
1000,pop6,241
1000,pop7,681
1000,pop8,719
1000,pop9,925
1000,pop10,591
1000,pop11,605
1000,pop12,185
1000,pop13,234
1000,pop14,1449
1000,pop15,1172
1000,pop16,683
1000,pop17,1140
1000,pop18,580
1000,pop19,960
1000,pop20,3856
1000,pop21,24
1000,pop22,540
1000,pop23,180
1000,pop24,1323
1000,pop25,1416
1000,pop26,25
1000,pop27,850
1000,pop28,115
1000,pop29,1045
1000,pop30,0
1000,pop31,923
1000,pop32,1005
1000,pop33,1015
1000,pop34,654
1000,pop35,697
1000,pop36,168
1000,pop37,176
1000,pop38,238
1000,pop39,299
1000,pop40,3811
1000,pop41,4662
1000,pop42,809
1000,pop43,864
1000,pop44,2836
1000,pop45,3573
1000,pop46,244
1000,pop47,0
1000,pop48,1159
1000,pop49,3645
1000,pop50,766
1000,pop51,3125
1000,pop52,493
1000,pop53,799
1000,pop54,117
1000,pop55,272
1000,pop56,891
1000,pop57,936
1000,pop58,4682
1000,pop59,2660
1000,pop60,200
1000,pop61,1640
1000,pop62,1442
1000,pop63,238
1000,pop64,2426
1000,pop65,273
1000,pop66,1724
1000,pop67,1465
1000,pop68,2509
1000,pop69,183
1000,pop70,1275
1000,pop71,1819
1000,pop72,1355
1000,pop73,658
1000,pop74,98
1000,pop75,196
1000,pop76,255
1000,pop77,248
1000,pop78,2455
1000,pop79,1161
1000,pop80,693
1000,pop81,3115
1000,pop82,2566
1000,pop83,695
1000,pop84,414
1000,pop85,2272
1000,pop86,743
1000,pop87,1384
1000,pop88,3293
1000,pop89,891
1000,pop90,1922
1000,pop91,928
1000,pop92,899
1000,pop93,1633
1000,pop94,2625
1000,pop95,628
1000,pop96,900
1000,pop97,1313
1000,pop98,503
1000,pop99,1459
1000,pop100,1370
1000,pop101,2029
1000,pop102,2829
1000,pop103,2511
1000,pop104,558
1000,pop105,2609
1000,pop106,2009
1000,pop107,5062
1000,pop108,2396
1000,pop109,893
1000,pop110,2245
1000,pop111,3596
1000,pop112,1712
1000,pop113,878
1000,pop114,1856
1000,pop115,1646
1000,pop116,2105
1000,pop117,2893
1000,pop118,202
1000,pop119,4
1000,pop120,1329
1000,pop121,1611
1000,pop122,91
1000,pop123,1479
1000,pop124,4179
1000,pop125,3758
1000,pop126,2287
1000,pop127,2197
1000,pop128,3659
1000,pop129,3266
1000,pop130,4107
1000,pop131,4705
1000,pop132,1562
1000,pop133,2946
1000,pop134,624
1000,pop135,809
1000,pop136,6
1000,pop137,3705
1000,pop138,2412
1000,pop139,315
1000,pop140,5416
1000,pop141,5085
1000,pop142,2567
1000,pop143,0
1000,pop144,4459
1000,pop145,86
1000,pop146,592
1000,pop147,572
1000,pop148,3002
