time,node,sf
100,pop5,c
100,pop5,d
100,pop5,e
100,pop5,a
100,pop5,b
100,pop6,c
100,pop6,a
100,pop6,b
100,pop6,d
100,pop6,e
100,pop18,b
100,pop18,a
100,pop18,c
100,pop18,d
100,pop19,d
100,pop19,e
100,pop19,c
100,pop20,b
100,pop20,a
100,pop20,d
100,pop20,e
100,pop20,c
100,pop22,a
100,pop22,b
100,pop22,c
100,pop25,d
100,pop25,e
100,pop25,b
100,pop25,a
100,pop25,c
100,pop34,a
100,pop34,c
100,pop34,b
100,pop34,d
100,pop38,d
100,pop38,a
100,pop38,b
100,pop38,e
100,pop41,b
100,pop41,a
100,pop41,d
100,pop41,e
100,pop41,c
100,pop45,b
100,pop45,a
100,pop45,d
100,pop45,e
100,pop45,c
100,pop50,b
100,pop50,c
100,pop50,d
100,pop50,a
100,pop50,e
100,pop54,a
100,pop54,b
100,pop54,c
100,pop54,d
100,pop58,a
100,pop58,c
100,pop58,b
100,pop58,d
100,pop60,a
100,pop60,b
100,pop60,c
100,pop68,a
100,pop68,b
100,pop71,b
100,pop71,d
100,pop71,a
100,pop71,c
100,pop79,d
100,pop79,c
100,pop79,e
100,pop79,b
100,pop79,a
100,pop92,b
100,pop92,d
100,pop92,e
100,pop92,a
100,pop92,c
100,pop94,c
100,pop94,b
100,pop94,a
100,pop94,d
100,pop94,e
100,pop103,b
100,pop103,c
100,pop103,a
100,pop110,a
100,pop110,b
100,pop110,c
100,pop110,d
100,pop110,e
100,pop125,b
100,pop125,a
100,pop125,c
100,pop125,d
100,pop125,e
100,pop133,a
100,pop133,b
100,pop133,c
100,pop138,b
100,pop138,a
100,pop138,c
100,pop138,e
100,pop142,b
100,pop142,a
100,pop142,c
100,pop142,e
100,pop142,d
100,pop64,a
100,pop64,b
100,pop64,d
100,pop64,e
100,pop64,c
100,pop112,a
100,pop112,b
100,pop112,c
100,pop148,b
100,pop148,a
100,pop148,d
100,pop148,c
100,pop124,c
100,pop124,a
100,pop124,b
100,pop124,d
100,pop130,b
100,pop130,c
100,pop130,e
100,pop130,d
