time,node,sf
100,pop1,c
100,pop1,b
100,pop1,a
100,pop8,c
100,pop8,b
100,pop8,a
100,pop14,b
100,pop14,c
100,pop14,a
100,pop15,c
100,pop15,a
100,pop15,b
100,pop18,c
100,pop18,b
100,pop18,a
100,pop21,c
100,pop21,b
100,pop21,a
100,pop32,a
100,pop32,c
100,pop32,b
100,pop37,a
100,pop37,b
100,pop37,c
100,pop40,b
100,pop40,c
100,pop40,a
100,pop45,b
100,pop45,c
100,pop45,a
100,pop49,b
100,pop49,a
100,pop49,c
100,pop50,a
100,pop50,b
100,pop50,c
200,pop1,b
200,pop1,a
200,pop1,c
200,pop8,b
200,pop8,a
200,pop8,c
200,pop14,b
200,pop14,a
200,pop14,c
200,pop15,a
200,pop15,c
200,pop15,b
200,pop18,a
200,pop18,c
200,pop18,b
200,pop21,b
200,pop21,c
200,pop21,a
200,pop32,a
200,pop32,c
200,pop32,b
200,pop37,a
200,pop37,b
200,pop37,c
200,pop40,b
200,pop40,c
200,pop40,a
200,pop45,c
200,pop45,a
200,pop45,b
200,pop49,b
200,pop49,c
200,pop49,a
200,pop50,b
200,pop50,a
200,pop50,c
300,pop1,b
300,pop1,a
300,pop1,c
300,pop8,b
300,pop8,c
300,pop8,a
300,pop14,b
300,pop14,c
300,pop14,a
300,pop15,b
300,pop15,c
300,pop15,a
300,pop18,a
300,pop18,c
300,pop18,b
300,pop21,b
300,pop21,c
300,pop21,a
300,pop32,a
300,pop32,c
300,pop32,b
300,pop37,b
300,pop37,a
300,pop37,c
300,pop40,b
300,pop40,c
300,pop40,a
300,pop45,c
300,pop45,a
300,pop45,b
300,pop49,b
300,pop49,a
300,pop49,c
300,pop50,b
300,pop50,a
300,pop50,c
400,pop1,b
400,pop1,c
400,pop1,a
400,pop8,c
400,pop8,b
400,pop8,a
400,pop14,b
400,pop14,c
400,pop14,a
400,pop15,b
400,pop15,a
400,pop15,c
400,pop18,a
400,pop18,c
400,pop18,b
400,pop21,b
400,pop21,a
400,pop21,c
400,pop32,a
400,pop32,c
400,pop32,b
400,pop37,b
400,pop37,a
400,pop37,c
400,pop40,b
400,pop40,c
400,pop40,a
400,pop45,b
400,pop45,a
400,pop45,c
400,pop49,b
400,pop49,a
400,pop49,c
400,pop50,b
400,pop50,c
400,pop50,a
