time,node,decisions
1000,pop0,0
1000,pop1,302
1000,pop2,2005
1000,pop3,1574
1000,pop4,845
1000,pop5,782
1000,pop6,565
1000,pop7,647
1000,pop8,514
1000,pop9,838
1000,pop10,674
1000,pop11,2453
1000,pop12,436
1000,pop13,0
1000,pop14,912
1000,pop15,1453
1000,pop16,816
1000,pop17,3088
1000,pop18,0
1000,pop19,459
1000,pop20,5401
1000,pop21,2595
1000,pop22,677
1000,pop23,973
1000,pop24,1562
1000,pop25,1010
1000,pop26,1065
1000,pop27,2200
1000,pop28,398
1000,pop29,1888
1000,pop30,428
1000,pop31,1758
1000,pop32,3234
1000,pop33,716
1000,pop34,1735
1000,pop35,1035
1000,pop36,122
1000,pop37,131
1000,pop38,507
1000,pop39,362
1000,pop40,2148
1000,pop41,3544
1000,pop42,716
1000,pop43,922
1000,pop44,1695
1000,pop45,1696
1000,pop46,1224
1000,pop47,218
1000,pop48,1667
1000,pop49,914
1000,pop50,568
1000,pop51,3871
1000,pop52,429
1000,pop53,424
1000,pop54,399
1000,pop55,407
1000,pop56,629
1000,pop57,438
1000,pop58,806
1000,pop59,614
1000,pop60,235
1000,pop61,1287
1000,pop62,1782
1000,pop63,230
1000,pop64,795
1000,pop65,10
1000,pop66,915
1000,pop67,741
1000,pop68,2536
1000,pop69,103
1000,pop70,4593
1000,pop71,685
1000,pop72,2817
1000,pop73,1290
1000,pop74,42
1000,pop75,125
1000,pop76,1255
1000,pop77,2253
1000,pop78,458
1000,pop79,3474
1000,pop80,2876
1000,pop81,1615
1000,pop82,1033
1000,pop83,229
1000,pop84,0
1000,pop85,515
1000,pop86,1539
1000,pop87,4258
1000,pop88,730
1000,pop89,689
1000,pop90,87
1000,pop91,1919
1000,pop92,1098
1000,pop93,2478
1000,pop94,3390
1000,pop95,507
1000,pop96,1872
1000,pop97,838
1000,pop98,2540
1000,pop99,724
1000,pop100,2357
1000,pop101,512
1000,pop102,1036
1000,pop103,713
1000,pop104,1579
1000,pop105,906
1000,pop106,351
1000,pop107,3349
1000,pop108,1299
1000,pop109,1363
1000,pop110,1720
1000,pop111,84
1000,pop112,2836
1000,pop113,256
1000,pop114,2542
1000,pop115,1475
1000,pop116,2465
1000,pop117,3479
1000,pop118,239
1000,pop119,237
1000,pop120,2445
1000,pop121,1309
1000,pop122,336
1000,pop123,3747
1000,pop124,3617
1000,pop125,5259
1000,pop126,1213
1000,pop127,904
1000,pop128,2194
1000,pop129,2364
1000,pop130,4023
1000,pop131,7503
1000,pop132,3055
1000,pop133,3025
1000,pop134,534
1000,pop135,417
1000,pop136,5
1000,pop137,772
1000,pop138,616
1000,pop139,947
1000,pop140,2856
1000,pop141,4790
1000,pop142,1444
1000,pop143,212
1000,pop144,3758
1000,pop145,42
1000,pop146,209
1000,pop147,0
1000,pop148,2071
