time,node,decisions
1000,pop0,261
1000,pop1,4
1000,pop2,1092
1000,pop3,1200
1000,pop4,642
1000,pop5,1804
1000,pop6,838
1000,pop7,849
1000,pop8,759
1000,pop9,815
1000,pop10,230
1000,pop11,749
1000,pop12,525
1000,pop13,19
1000,pop14,890
1000,pop15,395
1000,pop16,2570
1000,pop17,1679
1000,pop18,1759
1000,pop19,810
1000,pop20,5175
1000,pop21,301
1000,pop22,522
1000,pop23,349
1000,pop24,515
1000,pop25,454
1000,pop26,337
1000,pop27,801
1000,pop28,1989
1000,pop29,2969
1000,pop30,229
1000,pop31,415
1000,pop32,1144
1000,pop33,778
1000,pop34,1073
1000,pop35,1240
1000,pop36,175
1000,pop37,2657
1000,pop38,1743
1000,pop39,327
1000,pop40,1361
1000,pop41,3738
1000,pop42,245
1000,pop43,248
1000,pop44,2113
1000,pop45,3258
1000,pop46,0
1000,pop47,0
1000,pop48,60
1000,pop49,2385
1000,pop50,236
1000,pop51,3992
1000,pop52,899
1000,pop53,676
1000,pop54,3404
1000,pop55,843
1000,pop56,601
1000,pop57,522
1000,pop58,817
1000,pop59,613
1000,pop60,299
1000,pop61,968
1000,pop62,559
1000,pop63,230
1000,pop64,1058
1000,pop65,1361
1000,pop66,1096
1000,pop67,361
1000,pop68,471
1000,pop69,210
1000,pop70,3345
1000,pop71,137
1000,pop72,1260
1000,pop73,1081
1000,pop74,390
1000,pop75,175
1000,pop76,1766
1000,pop77,2422
1000,pop78,435
1000,pop79,2503
1000,pop80,2429
1000,pop81,1198
1000,pop82,2149
1000,pop83,37
1000,pop84,228
1000,pop85,669
1000,pop86,1746
1000,pop87,2359
1000,pop88,145
1000,pop89,347
1000,pop90,3048
1000,pop91,3219
1000,pop92,1064
1000,pop93,993
1000,pop94,3027
1000,pop95,1388
1000,pop96,782
1000,pop97,429
1000,pop98,950
1000,pop99,3914
1000,pop100,558
1000,pop101,960
1000,pop102,1267
1000,pop103,2118
1000,pop104,226
1000,pop105,1633
1000,pop106,58
1000,pop107,1767
1000,pop108,1586
1000,pop109,2121
1000,pop110,2868
1000,pop111,3674
1000,pop112,2250
1000,pop113,253
1000,pop114,1750
1000,pop115,1351
1000,pop116,2363
1000,pop117,1256
1000,pop118,1801
1000,pop119,175
1000,pop120,1044
1000,pop121,2052
1000,pop122,1660
1000,pop123,2112
1000,pop124,4442
1000,pop125,4332
1000,pop126,1219
1000,pop127,986
1000,pop128,1522
1000,pop129,1856
1000,pop130,3350
1000,pop131,6347
1000,pop132,1636
1000,pop133,1301
1000,pop134,5355
1000,pop135,373
1000,pop136,4
1000,pop137,757
1000,pop138,929
1000,pop139,995
1000,pop140,3742
1000,pop141,6318
1000,pop142,2801
1000,pop143,256
1000,pop144,4501
1000,pop145,2308
1000,pop146,442
1000,pop147,46
1000,pop148,1531
