time,node,decisions
1000,pop0,620
1000,pop1,17
1000,pop2,1542
1000,pop3,1348
1000,pop4,223
1000,pop5,43
1000,pop6,197
1000,pop7,362
1000,pop8,441
1000,pop9,556
1000,pop10,634
1000,pop11,224
1000,pop12,869
1000,pop13,0
1000,pop14,1210
1000,pop15,255
1000,pop16,1399
1000,pop17,1664
1000,pop18,1725
1000,pop19,1078
1000,pop20,5334
1000,pop21,498
1000,pop22,769
1000,pop23,531
1000,pop24,788
1000,pop25,351
1000,pop26,641
1000,pop27,1526
1000,pop28,930
1000,pop29,2860
1000,pop30,644
1000,pop31,352
1000,pop32,1042
1000,pop33,616
1000,pop34,1140
1000,pop35,1387
1000,pop36,19
1000,pop37,22
1000,pop38,570
1000,pop39,274
1000,pop40,1159
1000,pop41,2998
1000,pop42,274
1000,pop43,276
1000,pop44,1052
1000,pop45,1116
1000,pop46,0
1000,pop47,1
1000,pop48,5
1000,pop49,1821
1000,pop50,144
1000,pop51,3744
1000,pop52,688
1000,pop53,313
1000,pop54,2042
1000,pop55,826
1000,pop56,397
1000,pop57,219
1000,pop58,509
1000,pop59,810
1000,pop60,623
1000,pop61,964
1000,pop62,442
1000,pop63,572
1000,pop64,584
1000,pop65,935
1000,pop66,1055
1000,pop67,648
1000,pop68,868
1000,pop69,253
1000,pop70,2197
1000,pop71,115
1000,pop72,1325
1000,pop73,1297
1000,pop74,627
1000,pop75,10
1000,pop76,503
1000,pop77,1435
1000,pop78,57
1000,pop79,2511
1000,pop80,2113
1000,pop81,797
1000,pop82,427
1000,pop83,7
1000,pop84,18
1000,pop85,684
1000,pop86,1531
1000,pop87,1538
1000,pop88,112
1000,pop89,161
1000,pop90,1152
1000,pop91,1513
1000,pop92,1095
1000,pop93,463
1000,pop94,2546
1000,pop95,620
1000,pop96,465
1000,pop97,29
1000,pop98,859
1000,pop99,2731
1000,pop100,70
1000,pop101,579
1000,pop102,1179
1000,pop103,1686
1000,pop104,233
1000,pop105,1126
1000,pop106,21
1000,pop107,1754
1000,pop108,1193
1000,pop109,1853
1000,pop110,3366
1000,pop111,559
1000,pop112,515
1000,pop113,420
1000,pop114,1914
1000,pop115,1721
1000,pop116,2546
1000,pop117,937
1000,pop118,388
1000,pop119,2
1000,pop120,783
1000,pop121,2171
1000,pop122,351
1000,pop123,1487
1000,pop124,3725
1000,pop125,3918
1000,pop126,850
1000,pop127,1021
1000,pop128,1383
1000,pop129,1691
1000,pop130,2995
1000,pop131,5492
1000,pop132,1590
1000,pop133,1152
1000,pop134,4553
1000,pop135,271
1000,pop136,0
1000,pop137,1110
1000,pop138,1274
1000,pop139,1568
1000,pop140,3642
1000,pop141,5938
1000,pop142,2207
1000,pop143,633
1000,pop144,4801
1000,pop145,879
1000,pop146,337
1000,pop147,0
1000,pop148,1497
