time,node,decisions
1000,pop0,434
1000,pop1,0
1000,pop2,4918
1000,pop3,3482
1000,pop4,661
1000,pop5,443
1000,pop6,285
1000,pop7,145
1000,pop8,162
1000,pop9,565
1000,pop10,1369
1000,pop11,4739
1000,pop12,253
1000,pop13,523
1000,pop14,1210
1000,pop15,1766
1000,pop16,1544
1000,pop17,3874
1000,pop18,1727
1000,pop19,1963
1000,pop20,8258
1000,pop21,553
1000,pop22,1381
1000,pop23,914
1000,pop24,3931
1000,pop25,4147
1000,pop26,562
1000,pop27,1010
1000,pop28,174
1000,pop29,2539
1000,pop30,0
1000,pop31,906
1000,pop32,657
1000,pop33,3331
1000,pop34,536
1000,pop35,703
1000,pop36,2040
1000,pop37,439
1000,pop38,516
1000,pop39,841
1000,pop40,1752
1000,pop41,5228
1000,pop42,1851
1000,pop43,1435
1000,pop44,3593
1000,pop45,3752
1000,pop46,0
1000,pop47,430
1000,pop48,576
1000,pop49,1007
1000,pop50,2039
1000,pop51,833
1000,pop52,2652
1000,pop53,2501
1000,pop54,402
1000,pop55,654
1000,pop56,1651
1000,pop57,2061
1000,pop58,2573
1000,pop59,1931
1000,pop60,220
1000,pop61,4652
1000,pop62,2260
1000,pop63,236
1000,pop64,813
1000,pop65,2423
1000,pop66,1748
1000,pop67,2642
1000,pop68,166
1000,pop69,0
1000,pop70,4775
1000,pop71,3743
1000,pop72,1264
1000,pop73,797
1000,pop74,239
1000,pop75,609
1000,pop76,636
1000,pop77,1489
1000,pop78,678
1000,pop79,2706
1000,pop80,3771
1000,pop81,4674
1000,pop82,527
1000,pop83,1651
1000,pop84,2665
1000,pop85,472
1000,pop86,2203
1000,pop87,816
1000,pop88,3644
1000,pop89,3725
1000,pop90,1701
1000,pop91,574
1000,pop92,3067
1000,pop93,3993
1000,pop94,7210
1000,pop95,2709
1000,pop96,1908
1000,pop97,2857
1000,pop98,2530
1000,pop99,556
1000,pop100,4295
1000,pop101,2082
1000,pop102,2643
1000,pop103,3225
1000,pop104,201
1000,pop105,642
1000,pop106,1633
1000,pop107,1043
1000,pop108,614
1000,pop109,726
1000,pop110,979
1000,pop111,1880
1000,pop112,2363
1000,pop113,1497
1000,pop114,766
1000,pop115,684
1000,pop116,1583
1000,pop117,783
1000,pop118,2892
1000,pop119,4293
1000,pop120,3609
1000,pop121,364
1000,pop122,493
1000,pop123,7888
1000,pop124,6450
1000,pop125,8129
1000,pop126,793
1000,pop127,2108
1000,pop128,3625
1000,pop129,5452
1000,pop130,7307
1000,pop131,8853
1000,pop132,3690
1000,pop133,4994
1000,pop134,1255
1000,pop135,845
1000,pop136,0
1000,pop137,1241
1000,pop138,1002
1000,pop139,2641
1000,pop140,2507
1000,pop141,4941
1000,pop142,3893
1000,pop143,2981
1000,pop144,5704
1000,pop145,929
1000,pop146,845
1000,pop147,837
1000,pop148,5848
