time,node,decisions
1000,pop0,221
1000,pop1,222
1000,pop2,2884
1000,pop3,2816
1000,pop4,409
1000,pop5,238
1000,pop6,242
1000,pop7,95
1000,pop8,366
1000,pop9,688
1000,pop10,10
1000,pop11,253
1000,pop12,1783
1000,pop13,0
1000,pop14,563
1000,pop15,1425
1000,pop16,164
1000,pop17,3762
1000,pop18,763
1000,pop19,1078
1000,pop20,4557
1000,pop21,971
1000,pop22,282
1000,pop23,420
1000,pop24,774
1000,pop25,586
1000,pop26,1258
1000,pop27,1567
1000,pop28,771
1000,pop29,2905
1000,pop30,251
1000,pop31,1798
1000,pop32,2022
1000,pop33,3171
1000,pop34,753
1000,pop35,1802
1000,pop36,2575
1000,pop37,861
1000,pop38,1241
1000,pop39,943
1000,pop40,1081
1000,pop41,4262
1000,pop42,2031
1000,pop43,2377
1000,pop44,1544
1000,pop45,2438
1000,pop46,0
1000,pop47,346
1000,pop48,257
1000,pop49,1297
1000,pop50,599
1000,pop51,3450
1000,pop52,1105
1000,pop53,2716
1000,pop54,809
1000,pop55,396
1000,pop56,493
1000,pop57,545
1000,pop58,2581
1000,pop59,999
1000,pop60,797
1000,pop61,4551
1000,pop62,2042
1000,pop63,609
1000,pop64,1356
1000,pop65,1375
1000,pop66,835
1000,pop67,2840
1000,pop68,540
1000,pop69,455
1000,pop70,4980
1000,pop71,761
1000,pop72,2045
1000,pop73,996
1000,pop74,96
1000,pop75,794
1000,pop76,1222
1000,pop77,2827
1000,pop78,693
1000,pop79,2054
1000,pop80,944
1000,pop81,1314
1000,pop82,468
1000,pop83,3111
1000,pop84,87
1000,pop85,1059
1000,pop86,1094
1000,pop87,813
1000,pop88,1235
1000,pop89,868
1000,pop90,1296
1000,pop91,1407
1000,pop92,1251
1000,pop93,2524
1000,pop94,4391
1000,pop95,264
1000,pop96,1218
1000,pop97,1480
1000,pop98,361
1000,pop99,2667
1000,pop100,1357
1000,pop101,1750
1000,pop102,1916
1000,pop103,3204
1000,pop104,0
1000,pop105,2378
1000,pop106,2812
1000,pop107,2446
1000,pop108,130
1000,pop109,1144
1000,pop110,1522
1000,pop111,940
1000,pop112,727
1000,pop113,992
1000,pop114,6170
1000,pop115,2609
1000,pop116,3373
1000,pop117,1477
1000,pop118,656
1000,pop119,962
1000,pop120,6977
1000,pop121,1409
1000,pop122,1008
1000,pop123,3070
1000,pop124,5024
1000,pop125,7084
1000,pop126,1338
1000,pop127,2548
1000,pop128,3791
1000,pop129,3489
1000,pop130,7622
1000,pop131,10008
1000,pop132,3489
1000,pop133,3615
1000,pop134,3141
1000,pop135,733
1000,pop136,402
1000,pop137,1793
1000,pop138,1373
1000,pop139,842
1000,pop140,2872
1000,pop141,4996
1000,pop142,3200
1000,pop143,1574
1000,pop144,6650
1000,pop145,738
1000,pop146,173
1000,pop147,0
1000,pop148,4001
