time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,30,0,0,30,0,0,0,2.6,0,0.0,0,0,0.0,0.0
100,714,336,1,377,31.52676706647651,43.888576624277036,5.0044108734651775,2.642857142857143,5.256440627776133,24.861344537815125,30.785714285714285,29.467261904761905,0.38909035261598596,0.16115633296892107
200,1401,1005,12,384,37.45955593689488,51.549129322244106,4.99258763793607,2.6488222698072805,5.434056373970537,33.43825838686652,38.375124378109454,34.37910447761194,0.4084782644063267,0.1968154925615699
300,2094,1671,22,401,37.86600543807517,53.2354275246,4.983638161250999,2.6552053486150906,5.482693700217234,36.1585482330468,40.00598444045482,35.28426092160383,0.41141951335292304,0.20426000462181929
400,2767,2346,29,392,35.15576491795947,54.697694034052546,4.993524790809167,2.6534152511745575,5.475764584939604,38.50054210336104,41.48167092924126,35.98081841432225,0.4185211871771997,0.21453376277369754
500,3425,2998,38,389,38.61287192612238,55.43733056586384,4.993687082220304,2.6516788321167883,5.485296480797043,39.86569343065693,42.204803202134755,36.18545697131421,0.4170958329217547,0.21782867126926586
600,4113,3659,53,401,42.71166441567796,56.029586960523396,4.996456970436122,2.649647459275468,5.48603057459146,40.48431801604668,42.795572560808964,36.498223558349274,0.4165368630994131,0.21994970952149084
700,4770,4296,64,410,44.42478706511668,56.346233181681654,4.99818549086192,2.6540880503144653,5.482743251901167,41.26310272536688,43.11545623836127,36.623137802607076,0.4193926343801467,0.22390947038847384
800,5434,4942,88,404,47.705185016050265,56.961389259370186,4.994103508011153,2.6562384983437615,5.49805615550756,42.16120721383879,43.71995143666532,36.621408336705784,0.42225338529391865,0.22957196625969453
900,6092,5603,98,391,50.67686956962506,57.37857958822349,4.9880694032871595,2.6597176625082075,5.505026033365211,42.52117531188444,44.11458147421025,36.780653221488485,0.4223177770515749,0.23020209350140214
1000,6749,6257,108,384,52.0453733716282,57.361526725222475,4.987849920739469,2.6615794932582606,5.502171925011432,42.79122833012298,44.090458686271376,36.73565606520697,0.4208361697929638,0.22936563463470955
