time,node,decisions
1000,pop0,180
1000,pop1,8
1000,pop2,2700
1000,pop3,2468
1000,pop4,678
1000,pop5,662
1000,pop6,604
1000,pop7,31
1000,pop8,16
1000,pop9,613
1000,pop10,491
1000,pop11,1535
1000,pop12,0
1000,pop13,0
1000,pop14,586
1000,pop15,76
1000,pop16,1375
1000,pop17,2009
1000,pop18,238
1000,pop19,247
1000,pop20,3844
1000,pop21,1128
1000,pop22,1034
1000,pop23,1271
1000,pop24,529
1000,pop25,944
1000,pop26,1042
1000,pop27,1794
1000,pop28,410
1000,pop29,390
1000,pop30,224
1000,pop31,1125
1000,pop32,324
1000,pop33,2838
1000,pop34,992
1000,pop35,437
1000,pop36,646
1000,pop37,25
1000,pop38,636
1000,pop39,659
1000,pop40,910
1000,pop41,2990
1000,pop42,264
1000,pop43,630
1000,pop44,2713
1000,pop45,2062
1000,pop46,346
1000,pop47,234
1000,pop48,926
1000,pop49,1975
1000,pop50,595
1000,pop51,420
1000,pop52,823
1000,pop53,419
1000,pop54,592
1000,pop55,11
1000,pop56,32
1000,pop57,49
1000,pop58,785
1000,pop59,242
1000,pop60,1
1000,pop61,2628
1000,pop62,2362
1000,pop63,0
1000,pop64,1056
1000,pop65,190
1000,pop66,587
1000,pop67,1019
1000,pop68,221
1000,pop69,2
1000,pop70,3600
1000,pop71,735
1000,pop72,730
1000,pop73,132
1000,pop74,0
1000,pop75,216
1000,pop76,1044
1000,pop77,2082
1000,pop78,2203
1000,pop79,53
1000,pop80,29
1000,pop81,2382
1000,pop82,2284
1000,pop83,249
1000,pop84,1
1000,pop85,1799
1000,pop86,55
1000,pop87,454
1000,pop88,494
1000,pop89,808
1000,pop90,678
1000,pop91,1133
1000,pop92,1433
1000,pop93,2873
1000,pop94,2871
1000,pop95,1969
1000,pop96,2341
1000,pop97,538
1000,pop98,1088
1000,pop99,202
1000,pop100,497
1000,pop101,581
1000,pop102,1076
1000,pop103,410
1000,pop104,4
1000,pop105,1390
1000,pop106,812
1000,pop107,2496
1000,pop108,901
1000,pop109,1247
1000,pop110,2744
1000,pop111,604
1000,pop112,403
1000,pop113,811
1000,pop114,20
1000,pop115,4
1000,pop116,1441
1000,pop117,130
1000,pop118,256
1000,pop119,455
1000,pop120,2548
1000,pop121,1494
1000,pop122,210
1000,pop123,237
1000,pop124,2066
1000,pop125,4446
1000,pop126,869
1000,pop127,1254
1000,pop128,2827
1000,pop129,2573
1000,pop130,2085
1000,pop131,4649
1000,pop132,2520
1000,pop133,157
1000,pop134,79
1000,pop135,0
1000,pop136,0
1000,pop137,361
1000,pop138,809
1000,pop139,739
1000,pop140,621
1000,pop141,1878
1000,pop142,1152
1000,pop143,433
1000,pop144,2731
1000,pop145,229
1000,pop146,232
1000,pop147,0
1000,pop148,537
