time,node,decisions
1000,pop0,0
1000,pop1,250
1000,pop2,2922
1000,pop3,2175
1000,pop4,1106
1000,pop5,933
1000,pop6,1132
1000,pop7,937
1000,pop8,1212
1000,pop9,1875
1000,pop10,250
1000,pop11,1912
1000,pop12,641
1000,pop13,0
1000,pop14,1929
1000,pop15,3307
1000,pop16,1773
1000,pop17,4060
1000,pop18,1003
1000,pop19,1290
1000,pop20,6888
1000,pop21,551
1000,pop22,511
1000,pop23,495
1000,pop24,1994
1000,pop25,2125
1000,pop26,325
1000,pop27,3039
1000,pop28,512
1000,pop29,2545
1000,pop30,890
1000,pop31,1039
1000,pop32,1211
1000,pop33,3352
1000,pop34,2487
1000,pop35,1984
1000,pop36,834
1000,pop37,18
1000,pop38,346
1000,pop39,504
1000,pop40,2454
1000,pop41,4462
1000,pop42,1436
1000,pop43,2307
1000,pop44,822
1000,pop45,884
1000,pop46,15
1000,pop47,221
1000,pop48,294
1000,pop49,3163
1000,pop50,1138
1000,pop51,2882
1000,pop52,538
1000,pop53,1021
1000,pop54,267
1000,pop55,588
1000,pop56,756
1000,pop57,612
1000,pop58,1639
1000,pop59,1516
1000,pop60,595
1000,pop61,4158
1000,pop62,1489
1000,pop63,0
1000,pop64,2808
1000,pop65,275
1000,pop66,1885
1000,pop67,984
1000,pop68,892
1000,pop69,596
1000,pop70,3070
1000,pop71,878
1000,pop72,2742
1000,pop73,1760
1000,pop74,749
1000,pop75,11
1000,pop76,32
1000,pop77,2403
1000,pop78,1517
1000,pop79,5051
1000,pop80,3515
1000,pop81,2436
1000,pop82,1261
1000,pop83,229
1000,pop84,4
1000,pop85,1358
1000,pop86,3271
1000,pop87,2304
1000,pop88,1444
1000,pop89,1776
1000,pop90,331
1000,pop91,2923
1000,pop92,2457
1000,pop93,2266
1000,pop94,5530
1000,pop95,1447
1000,pop96,1175
1000,pop97,1245
1000,pop98,1169
1000,pop99,1777
1000,pop100,2126
1000,pop101,1456
1000,pop102,1972
1000,pop103,2955
1000,pop104,304
1000,pop105,1944
1000,pop106,2111
1000,pop107,2671
1000,pop108,1590
1000,pop109,2082
1000,pop110,3179
1000,pop111,751
1000,pop112,1161
1000,pop113,446
1000,pop114,2238
1000,pop115,1315
1000,pop116,2657
1000,pop117,1297
1000,pop118,2002
1000,pop119,2846
1000,pop120,4333
1000,pop121,1976
1000,pop122,24
1000,pop123,4047
1000,pop124,5100
1000,pop125,6413
1000,pop126,2433
1000,pop127,2911
1000,pop128,3058
1000,pop129,3813
1000,pop130,5119
1000,pop131,7790
1000,pop132,3954
1000,pop133,3150
1000,pop134,1749
1000,pop135,446
1000,pop136,235
1000,pop137,1789
1000,pop138,1361
1000,pop139,2937
1000,pop140,3448
1000,pop141,6316
1000,pop142,4633
1000,pop143,295
1000,pop144,6109
1000,pop145,2447
1000,pop146,1345
1000,pop147,0
1000,pop148,4412
