time,node,sf
100,pop46,a
100,pop46,b
100,pop46,c
100,pop21,c
100,pop21,b
100,pop21,a
100,pop41,b
100,pop41,c
100,pop41,a
100,pop70,a
100,pop32,a
100,pop32,b
100,pop32,c
100,pop17,a
100,pop34,a
100,pop34,b
100,pop34,c
100,pop40,a
100,pop40,b
100,pop36,c
100,pop20,b
100,pop20,c
100,pop62,b
100,pop68,b
100,pop68,a
100,pop68,c
100,pop1,b
200,pop46,b
200,pop46,c
200,pop46,a
200,pop21,b
200,pop21,c
200,pop21,a
200,pop41,b
200,pop41,a
200,pop41,c
200,pop70,c
200,pop70,b
200,pop70,a
200,pop32,c
200,pop32,b
200,pop32,a
200,pop34,a
200,pop15,a
200,pop1,b
200,pop1,a
300,pop46,b
300,pop46,a
300,pop46,c
300,pop21,c
300,pop21,a
300,pop21,b
300,pop41,c
300,pop41,b
300,pop41,a
300,pop70,a
300,pop70,b
300,pop70,c
300,pop32,b
300,pop32,a
300,pop32,c
300,pop34,b
300,pop34,a
300,pop34,c
300,pop33,c
300,pop36,a
300,pop43,c
400,pop46,b
400,pop46,c
400,pop46,a
400,pop21,b
400,pop21,c
400,pop21,a
400,pop41,a
400,pop41,b
400,pop41,c
400,pop70,a
400,pop70,c
400,pop70,b
400,pop32,b
400,pop32,a
400,pop32,c
400,pop17,a
400,pop17,c
400,pop34,c
400,pop34,b
400,pop34,a
400,pop40,b
400,pop40,c
400,pop40,a
400,pop36,c
400,pop68,c
500,pop46,b
500,pop46,c
500,pop46,a
500,pop21,a
500,pop21,b
500,pop21,c
500,pop41,b
500,pop41,a
500,pop41,c
500,pop70,a
500,pop70,b
500,pop70,c
500,pop32,a
500,pop32,b
500,pop32,c
500,pop17,a
500,pop17,c
500,pop34,c
500,pop34,b
500,pop34,a
500,pop15,a
500,pop15,b
600,pop46,c
600,pop46,a
600,pop46,b
600,pop21,b
600,pop21,c
600,pop21,a
600,pop41,b
600,pop41,a
600,pop41,c
600,pop70,b
600,pop70,c
600,pop70,a
600,pop32,b
600,pop32,c
600,pop32,a
600,pop17,b
600,pop17,a
600,pop17,c
600,pop34,c
600,pop34,a
600,pop34,b
600,pop33,a
600,pop33,c
600,pop33,b
600,pop40,b
600,pop40,c
600,pop40,a
600,pop36,b
600,pop23,c
700,pop46,b
700,pop46,a
700,pop46,c
700,pop21,c
700,pop21,a
700,pop21,b
700,pop41,a
700,pop41,c
700,pop41,b
700,pop70,a
700,pop32,c
700,pop32,b
700,pop32,a
700,pop17,b
700,pop17,c
700,pop17,a
700,pop34,b
700,pop34,a
700,pop34,c
700,pop40,b
700,pop1,c
800,pop46,b
800,pop46,a
800,pop46,c
800,pop21,c
800,pop21,a
800,pop21,b
800,pop41,a
800,pop41,c
800,pop41,b
800,pop70,b
800,pop70,a
800,pop70,c
800,pop32,a
800,pop32,c
800,pop32,b
800,pop17,b
800,pop17,c
800,pop34,b
800,pop34,a
800,pop34,c
800,pop33,a
800,pop40,a
800,pop40,c
800,pop40,b
900,pop46,b
900,pop46,a
900,pop46,c
900,pop21,c
900,pop21,b
900,pop21,a
900,pop41,b
900,pop41,a
900,pop41,c
900,pop70,a
900,pop70,c
900,pop70,b
900,pop32,a
900,pop32,b
900,pop32,c
900,pop17,b
900,pop17,a
900,pop34,a
900,pop33,a
900,pop33,b
900,pop33,c
900,pop68,a
900,pop68,c
900,pop68,b
1000.0,pop46,b
1000.0,pop46,c
1000.0,pop46,a
1000.0,pop21,b
1000.0,pop21,a
1000.0,pop21,c
1000.0,pop41,b
1000.0,pop41,a
1000.0,pop41,c
1000.0,pop70,a
1000.0,pop70,b
1000.0,pop70,c
1000.0,pop32,b
1000.0,pop32,a
1000.0,pop32,c
1000.0,pop17,a
1000.0,pop17,c
1000.0,pop17,b
1000.0,pop34,a
1000.0,pop34,b
1000.0,pop40,b
1000.0,pop40,a
1000.0,pop40,c
1000.0,pop36,b
1000.0,pop36,a
