time,node,decisions
1000,pop0,1536
1000,pop1,99
1000,pop2,3686
1000,pop3,2799
1000,pop4,880
1000,pop5,977
1000,pop6,1377
1000,pop7,360
1000,pop8,373
1000,pop9,363
1000,pop10,400
1000,pop11,2963
1000,pop12,261
1000,pop13,1560
1000,pop14,1124
1000,pop15,1081
1000,pop16,1064
1000,pop17,2194
1000,pop18,1018
1000,pop19,3292
1000,pop20,4452
1000,pop21,1909
1000,pop22,79
1000,pop23,80
1000,pop24,1329
1000,pop25,1286
1000,pop26,1160
1000,pop27,1323
1000,pop28,357
1000,pop29,2329
1000,pop30,110
1000,pop31,2015
1000,pop32,974
1000,pop33,2582
1000,pop34,683
1000,pop35,873
1000,pop36,940
1000,pop37,526
1000,pop38,260
1000,pop39,857
1000,pop40,838
1000,pop41,3765
1000,pop42,699
1000,pop43,258
1000,pop44,2310
1000,pop45,2923
1000,pop46,23
1000,pop47,0
1000,pop48,2560
1000,pop49,1398
1000,pop50,422
1000,pop51,692
1000,pop52,875
1000,pop53,978
1000,pop54,180
1000,pop55,236
1000,pop56,2161
1000,pop57,271
1000,pop58,2250
1000,pop59,1403
1000,pop60,1557
1000,pop61,2801
1000,pop62,1735
1000,pop63,0
1000,pop64,923
1000,pop65,786
1000,pop66,809
1000,pop67,224
1000,pop68,0
1000,pop69,0
1000,pop70,4250
1000,pop71,808
1000,pop72,1199
1000,pop73,793
1000,pop74,152
1000,pop75,777
1000,pop76,62
1000,pop77,966
1000,pop78,121
1000,pop79,2811
1000,pop80,2428
1000,pop81,1522
1000,pop82,730
1000,pop83,0
1000,pop84,131
1000,pop85,495
1000,pop86,1969
1000,pop87,882
1000,pop88,1040
1000,pop89,2653
1000,pop90,602
1000,pop91,681
1000,pop92,744
1000,pop93,3190
1000,pop94,3333
1000,pop95,3243
1000,pop96,2907
1000,pop97,9
1000,pop98,2632
1000,pop99,878
1000,pop100,476
1000,pop101,777
1000,pop102,874
1000,pop103,2105
1000,pop104,1849
1000,pop105,656
1000,pop106,168
1000,pop107,835
1000,pop108,716
1000,pop109,989
1000,pop110,1238
1000,pop111,599
1000,pop112,1075
1000,pop113,984
1000,pop114,2014
1000,pop115,1011
1000,pop116,1259
1000,pop117,3102
1000,pop118,1610
1000,pop119,3252
1000,pop120,4404
1000,pop121,1088
1000,pop122,484
1000,pop123,2973
1000,pop124,3266
1000,pop125,5327
1000,pop126,884
1000,pop127,1142
1000,pop128,3405
1000,pop129,3243
1000,pop130,3349
1000,pop131,4298
1000,pop132,2126
1000,pop133,3795
1000,pop134,2321
1000,pop135,829
1000,pop136,791
1000,pop137,262
1000,pop138,463
1000,pop139,2133
1000,pop140,901
1000,pop141,2979
1000,pop142,3211
1000,pop143,1288
1000,pop144,4091
1000,pop145,75
1000,pop146,229
1000,pop147,1003
1000,pop148,2292
