time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,22,0,0,22,0,0,0,2.590909090909091,0,0.0,0,0,0.0,0.0
100,500,175,3,322,23.333333333333332,51.49804627067592,5.0366421303407245,2.676,4.131275167785235,30.778,38.27428571428572,27.81142857142857,0.31302428904155344,0.1561528605731343
200,993,629,3,361,23.333333333333332,63.40622379729871,5.003652657197532,2.6807653575025174,4.256346932727452,43.39073514602215,49.992050874403816,33.88235294117647,0.3789351536868197,0.20643189549598553
300,1511,1131,12,368,37.44928626690984,66.52568761561854,5.006886820400392,2.6783587028457974,4.294669009958993,48.5175380542687,53.11759504862953,33.86472148541114,0.40831920486655643,0.22791479906556908
400,1962,1625,18,319,48.63810860445563,68.44732736693072,4.998213412401628,2.6732925586136593,4.298006474697563,51.42711518858308,55.08430769230769,34.44676923076923,0.4112904321637096,0.23145704938374864
500,2454,2093,20,341,47.17429774401007,68.31605818685621,5.0016673689598425,2.67359413202934,4.308745688624799,51.41524042379788,54.94648829431438,34.55327281414238,0.4082006443238916,0.22648926036087322
600,2935,2577,25,333,47.70062785683968,67.90303310131253,5.009339592058087,2.670528109028961,4.302212414417473,51.811243611584324,54.53589445091191,34.02522312766783,0.40624185460612616,0.22494923406724313
700,3442,3054,33,355,43.15007154036778,68.17097706788917,5.000141572753503,2.6661824520627544,4.299105332219969,52.35241138872748,54.82089063523248,34.14603798297315,0.40709047439726503,0.22720469966335732
800,3967,3530,45,392,44.057663449850374,68.49243708588641,5.002482236751627,2.671540206705319,4.311736568742173,52.94403831610789,55.15694050991502,34.260906515580736,0.40946489791061025,0.23133976579276247
900,4458,4051,51,356,43.95284029888759,69.1705957947849,4.997067376672494,2.6702557200538357,4.3181121943308165,53.751682368775235,55.820044433473214,34.29177980745495,0.41385711477314335,0.23405939085098015
1000,4934,4537,59,338,45.12359366977358,69.22329615312674,4.999897945412615,2.6704499391974057,4.318497913769124,54.12038913660316,55.873484681507605,34.33612519285872,0.414188045321364,0.2343541917074967
