time,node,sf
100,pop4,b
100,pop4,a
100,pop23,b
100,pop23,a
100,pop32,a
100,pop32,c
100,pop32,b
100,pop19,a
100,pop19,b
100,pop19,c
100,pop13,b
100,pop13,c
100,pop13,a
100,pop21,b
100,pop21,c
100,pop21,a
100,pop30,b
100,pop30,a
100,pop12,a
100,pop12,b
100,pop15,a
100,pop15,b
100,pop15,c
100,pop3,a
100,pop3,b
100,pop3,c
100,pop31,c
200,pop4,b
200,pop4,a
200,pop4,c
200,pop23,b
200,pop23,c
200,pop23,a
200,pop32,a
200,pop32,b
200,pop19,a
200,pop19,b
200,pop19,c
200,pop21,a
200,pop21,b
200,pop12,b
200,pop12,a
200,pop15,c
200,pop15,a
200,pop15,b
200,pop1,c
200,pop22,c
300,pop4,a
300,pop4,b
300,pop23,b
300,pop23,a
300,pop32,b
300,pop32,a
300,pop19,a
300,pop19,b
300,pop19,c
300,pop13,b
300,pop13,a
300,pop13,c
300,pop21,a
300,pop21,b
300,pop21,c
300,pop30,b
300,pop12,b
300,pop12,a
300,pop15,a
300,pop15,c
400,pop4,a
400,pop4,b
400,pop4,c
400,pop23,c
400,pop23,b
400,pop23,a
400,pop32,b
400,pop32,a
400,pop19,b
400,pop19,a
400,pop19,c
400,pop21,b
400,pop21,a
400,pop21,c
400,pop30,b
400,pop12,a
400,pop12,b
400,pop12,c
400,pop15,c
400,pop15,a
400,pop1,b
400,pop1,c
400,pop22,b
400,pop22,c
400,pop0,c
500,pop4,b
500,pop4,a
500,pop23,b
500,pop23,a
500,pop23,c
500,pop32,b
500,pop32,a
500,pop19,a
500,pop19,b
500,pop19,c
500,pop13,c
500,pop30,c
500,pop12,b
500,pop12,a
500,pop15,a
500,pop22,c
600,pop4,b
600,pop4,c
600,pop4,a
600,pop23,a
600,pop23,c
600,pop23,b
600,pop32,b
600,pop32,a
600,pop32,c
600,pop19,a
600,pop19,b
600,pop19,c
600,pop21,a
600,pop21,b
600,pop21,c
600,pop30,b
600,pop30,c
600,pop12,c
600,pop12,b
600,pop12,a
600,pop22,a
600,pop31,a
700,pop4,b
700,pop4,a
700,pop23,a
700,pop23,c
700,pop23,b
700,pop32,a
700,pop32,b
700,pop32,c
700,pop19,a
700,pop19,b
700,pop19,c
700,pop13,a
700,pop13,b
700,pop13,c
700,pop21,b
700,pop21,a
700,pop15,a
700,pop15,b
700,pop15,c
700,pop22,b
700,pop22,c
800,pop4,b
800,pop4,a
800,pop4,c
800,pop23,b
800,pop23,a
800,pop23,c
800,pop32,a
800,pop32,b
800,pop32,c
800,pop19,a
800,pop19,c
800,pop19,b
800,pop13,b
800,pop13,c
800,pop21,b
800,pop21,a
800,pop12,b
800,pop12,a
800,pop12,c
800,pop15,a
800,pop1,a
800,pop1,b
800,pop1,c
800,pop3,c
800,pop0,b
800,pop0,c
900,pop4,c
900,pop4,a
900,pop4,b
900,pop23,b
900,pop23,a
900,pop23,c
900,pop32,a
900,pop32,b
900,pop32,c
900,pop19,a
900,pop19,b
900,pop19,c
900,pop13,a
900,pop13,c
900,pop21,a
900,pop21,b
900,pop21,c
900,pop12,a
900,pop12,b
900,pop12,c
900,pop15,a
900,pop15,b
900,pop15,c
900,pop22,c
900,pop22,b
900,pop31,c
1000.0,pop4,a
1000.0,pop4,b
1000.0,pop4,c
1000.0,pop23,b
1000.0,pop23,a
1000.0,pop32,a
1000.0,pop32,b
1000.0,pop19,b
1000.0,pop19,c
1000.0,pop19,a
1000.0,pop21,a
1000.0,pop21,b
1000.0,pop21,c
1000.0,pop12,a
1000.0,pop12,b
1000.0,pop12,c
1000.0,pop31,b
1000.0,pop31,c
