time,node,decisions
1000,pop0,587
1000,pop1,2
1000,pop2,1861
1000,pop3,1656
1000,pop4,82
1000,pop5,679
1000,pop6,194
1000,pop7,302
1000,pop8,1032
1000,pop9,401
1000,pop10,836
1000,pop11,830
1000,pop12,2
1000,pop13,770
1000,pop14,609
1000,pop15,992
1000,pop16,539
1000,pop17,3522
1000,pop18,2827
1000,pop19,559
1000,pop20,7978
1000,pop21,320
1000,pop22,495
1000,pop23,315
1000,pop24,1502
1000,pop25,1663
1000,pop26,613
1000,pop27,2220
1000,pop28,129
1000,pop29,867
1000,pop30,2
1000,pop31,211
1000,pop32,660
1000,pop33,2611
1000,pop34,791
1000,pop35,669
1000,pop36,620
1000,pop37,20
1000,pop38,265
1000,pop39,1121
1000,pop40,331
1000,pop41,2521
1000,pop42,34
1000,pop43,10
1000,pop44,1429
1000,pop45,1115
1000,pop46,0
1000,pop47,509
1000,pop48,234
1000,pop49,789
1000,pop50,800
1000,pop51,2093
1000,pop52,1132
1000,pop53,421
1000,pop54,34
1000,pop55,227
1000,pop56,163
1000,pop57,226
1000,pop58,657
1000,pop59,222
1000,pop60,219
1000,pop61,2494
1000,pop62,2572
1000,pop63,260
1000,pop64,408
1000,pop65,208
1000,pop66,267
1000,pop67,103
1000,pop68,14
1000,pop69,233
1000,pop70,2349
1000,pop71,327
1000,pop72,1709
1000,pop73,654
1000,pop74,251
1000,pop75,12
1000,pop76,206
1000,pop77,549
1000,pop78,782
1000,pop79,1577
1000,pop80,1773
1000,pop81,1619
1000,pop82,520
1000,pop83,919
1000,pop84,923
1000,pop85,802
1000,pop86,2313
1000,pop87,1178
1000,pop88,95
1000,pop89,333
1000,pop90,680
1000,pop91,1202
1000,pop92,1095
1000,pop93,875
1000,pop94,3735
1000,pop95,524
1000,pop96,4
1000,pop97,79
1000,pop98,497
1000,pop99,2181
1000,pop100,796
1000,pop101,791
1000,pop102,1015
1000,pop103,3869
1000,pop104,229
1000,pop105,601
1000,pop106,131
1000,pop107,271
1000,pop108,76
1000,pop109,1407
1000,pop110,1212
1000,pop111,917
1000,pop112,97
1000,pop113,46
1000,pop114,1697
1000,pop115,1363
1000,pop116,1949
1000,pop117,697
1000,pop118,862
1000,pop119,636
1000,pop120,942
1000,pop121,1308
1000,pop122,218
1000,pop123,2102
1000,pop124,4294
1000,pop125,5671
1000,pop126,604
1000,pop127,801
1000,pop128,2319
1000,pop129,2860
1000,pop130,3930
1000,pop131,7220
1000,pop132,2974
1000,pop133,1234
1000,pop134,1167
1000,pop135,15
1000,pop136,0
1000,pop137,13
1000,pop138,379
1000,pop139,897
1000,pop140,3607
1000,pop141,4233
1000,pop142,770
1000,pop143,577
1000,pop144,5166
1000,pop145,1077
1000,pop146,440
1000,pop147,1036
1000,pop148,2009
