time,node,decisions
1000,pop0,0
1000,pop1,5
1000,pop2,1332
1000,pop3,1562
1000,pop4,0
1000,pop5,0
1000,pop6,0
1000,pop7,0
1000,pop8,0
1000,pop9,0
1000,pop10,0
1000,pop11,1089
1000,pop12,222
1000,pop13,195
1000,pop14,860
1000,pop15,23
1000,pop16,233
1000,pop17,2402
1000,pop18,139
1000,pop19,930
1000,pop20,4984
1000,pop21,211
1000,pop22,913
1000,pop23,694
1000,pop24,996
1000,pop25,135
1000,pop26,437
1000,pop27,1274
1000,pop28,488
1000,pop29,1779
1000,pop30,785
1000,pop31,811
1000,pop32,1961
1000,pop33,1670
1000,pop34,2067
1000,pop35,1870
1000,pop36,344
1000,pop37,683
1000,pop38,369
1000,pop39,312
1000,pop40,598
1000,pop41,3992
1000,pop42,243
1000,pop43,48
1000,pop44,1783
1000,pop45,1360
1000,pop46,0
1000,pop47,0
1000,pop48,666
1000,pop49,689
1000,pop50,26
1000,pop51,895
1000,pop52,312
1000,pop53,477
1000,pop54,877
1000,pop55,6
1000,pop56,32
1000,pop57,25
1000,pop58,639
1000,pop59,864
1000,pop60,2
1000,pop61,2240
1000,pop62,866
1000,pop63,2
1000,pop64,616
1000,pop65,8
1000,pop66,650
1000,pop67,248
1000,pop68,260
1000,pop69,3
1000,pop70,3465
1000,pop71,96
1000,pop72,2617
1000,pop73,2186
1000,pop74,211
1000,pop75,198
1000,pop76,253
1000,pop77,1431
1000,pop78,870
1000,pop79,3336
1000,pop80,735
1000,pop81,3175
1000,pop82,385
1000,pop83,290
1000,pop84,883
1000,pop85,836
1000,pop86,2976
1000,pop87,1213
1000,pop88,120
1000,pop89,86
1000,pop90,1717
1000,pop91,994
1000,pop92,406
1000,pop93,938
1000,pop94,3567
1000,pop95,230
1000,pop96,173
1000,pop97,1205
1000,pop98,183
1000,pop99,4429
1000,pop100,635
1000,pop101,1118
1000,pop102,618
1000,pop103,3022
1000,pop104,422
1000,pop105,1504
1000,pop106,2482
1000,pop107,1259
1000,pop108,1135
1000,pop109,1847
1000,pop110,2704
1000,pop111,1065
1000,pop112,997
1000,pop113,1082
1000,pop114,343
1000,pop115,390
1000,pop116,2494
1000,pop117,868
1000,pop118,3
1000,pop119,467
1000,pop120,2438
1000,pop121,2096
1000,pop122,256
1000,pop123,3970
1000,pop124,2631
1000,pop125,3780
1000,pop126,1333
1000,pop127,896
1000,pop128,1399
1000,pop129,3992
1000,pop130,3316
1000,pop131,5313
1000,pop132,2182
1000,pop133,1995
1000,pop134,2581
1000,pop135,889
1000,pop136,718
1000,pop137,439
1000,pop138,703
1000,pop139,2021
1000,pop140,2429
1000,pop141,2762
1000,pop142,1842
1000,pop143,1
1000,pop144,4439
1000,pop145,572
1000,pop146,275
1000,pop147,1000
1000,pop148,1873
