time,node,decisions
1000,pop0,204
1000,pop1,240
1000,pop2,2533
1000,pop3,1878
1000,pop4,3205
1000,pop5,671
1000,pop6,1143
1000,pop7,781
1000,pop8,756
1000,pop9,581
1000,pop10,727
1000,pop11,882
1000,pop12,204
1000,pop13,148
1000,pop14,875
1000,pop15,2808
1000,pop16,1898
1000,pop17,2354
1000,pop18,1641
1000,pop19,552
1000,pop20,5172
1000,pop21,2608
1000,pop22,982
1000,pop23,1076
1000,pop24,3433
1000,pop25,709
1000,pop26,1417
1000,pop27,1975
1000,pop28,643
1000,pop29,2371
1000,pop30,143
1000,pop31,1075
1000,pop32,517
1000,pop33,2481
1000,pop34,70
1000,pop35,1067
1000,pop36,265
1000,pop37,399
1000,pop38,915
1000,pop39,82
1000,pop40,976
1000,pop41,3978
1000,pop42,1124
1000,pop43,495
1000,pop44,2905
1000,pop45,2944
1000,pop46,238
1000,pop47,1911
1000,pop48,328
1000,pop49,1030
1000,pop50,535
1000,pop51,1990
1000,pop52,1039
1000,pop53,1315
1000,pop54,175
1000,pop55,306
1000,pop56,203
1000,pop57,587
1000,pop58,1602
1000,pop59,490
1000,pop60,1962
1000,pop61,2574
1000,pop62,1415
1000,pop63,0
1000,pop64,829
1000,pop65,902
1000,pop66,1945
1000,pop67,1361
1000,pop68,323
1000,pop69,0
1000,pop70,3171
1000,pop71,295
1000,pop72,742
1000,pop73,270
1000,pop74,443
1000,pop75,260
1000,pop76,534
1000,pop77,2010
1000,pop78,465
1000,pop79,1640
1000,pop80,1563
1000,pop81,1744
1000,pop82,582
1000,pop83,227
1000,pop84,7
1000,pop85,528
1000,pop86,1513
1000,pop87,1253
1000,pop88,442
1000,pop89,300
1000,pop90,1632
1000,pop91,2231
1000,pop92,861
1000,pop93,3586
1000,pop94,3619
1000,pop95,1719
1000,pop96,1784
1000,pop97,2318
1000,pop98,398
1000,pop99,564
1000,pop100,2453
1000,pop101,456
1000,pop102,834
1000,pop103,2566
1000,pop104,0
1000,pop105,461
1000,pop106,2282
1000,pop107,972
1000,pop108,537
1000,pop109,725
1000,pop110,1483
1000,pop111,1278
1000,pop112,1764
1000,pop113,457
1000,pop114,1377
1000,pop115,1669
1000,pop116,1721
1000,pop117,893
1000,pop118,148
1000,pop119,150
1000,pop120,1975
1000,pop121,1476
1000,pop122,322
1000,pop123,2401
1000,pop124,3417
1000,pop125,5515
1000,pop126,710
1000,pop127,1089
1000,pop128,4586
1000,pop129,2747
1000,pop130,3304
1000,pop131,6432
1000,pop132,2536
1000,pop133,3175
1000,pop134,495
1000,pop135,614
1000,pop136,120
1000,pop137,779
1000,pop138,983
1000,pop139,2186
1000,pop140,2349
1000,pop141,4365
1000,pop142,1940
1000,pop143,135
1000,pop144,4495
1000,pop145,596
1000,pop146,619
1000,pop147,371
1000,pop148,2986
