time,node,decisions
1000,pop0,440
1000,pop1,0
1000,pop2,2543
1000,pop3,2143
1000,pop4,1154
1000,pop5,983
1000,pop6,755
1000,pop7,1051
1000,pop8,464
1000,pop9,874
1000,pop10,5
1000,pop11,2610
1000,pop12,460
1000,pop13,228
1000,pop14,1002
1000,pop15,584
1000,pop16,1696
1000,pop17,4057
1000,pop18,1448
1000,pop19,1126
1000,pop20,7363
1000,pop21,1114
1000,pop22,1160
1000,pop23,1120
1000,pop24,4919
1000,pop25,2428
1000,pop26,1651
1000,pop27,1724
1000,pop28,634
1000,pop29,1317
1000,pop30,228
1000,pop31,783
1000,pop32,1959
1000,pop33,2634
1000,pop34,2017
1000,pop35,1778
1000,pop36,1777
1000,pop37,608
1000,pop38,102
1000,pop39,1752
1000,pop40,1376
1000,pop41,6540
1000,pop42,2546
1000,pop43,2302
1000,pop44,3227
1000,pop45,2409
1000,pop46,4
1000,pop47,812
1000,pop48,1810
1000,pop49,1820
1000,pop50,1847
1000,pop51,4643
1000,pop52,589
1000,pop53,1368
1000,pop54,630
1000,pop55,570
1000,pop56,1262
1000,pop57,1855
1000,pop58,3584
1000,pop59,1163
1000,pop60,282
1000,pop61,4723
1000,pop62,2397
1000,pop63,225
1000,pop64,1956
1000,pop65,226
1000,pop66,1587
1000,pop67,2007
1000,pop68,10
1000,pop69,9
1000,pop70,3009
1000,pop71,2038
1000,pop72,2273
1000,pop73,1423
1000,pop74,232
1000,pop75,808
1000,pop76,619
1000,pop77,1092
1000,pop78,1316
1000,pop79,4037
1000,pop80,1497
1000,pop81,5532
1000,pop82,480
1000,pop83,2
1000,pop84,2
1000,pop85,586
1000,pop86,4347
1000,pop87,3842
1000,pop88,2803
1000,pop89,966
1000,pop90,1664
1000,pop91,1933
1000,pop92,1188
1000,pop93,1246
1000,pop94,6963
1000,pop95,1400
1000,pop96,114
1000,pop97,586
1000,pop98,2679
1000,pop99,3707
1000,pop100,1649
1000,pop101,2128
1000,pop102,2231
1000,pop103,4306
1000,pop104,910
1000,pop105,1065
1000,pop106,3662
1000,pop107,2968
1000,pop108,713
1000,pop109,1638
1000,pop110,5335
1000,pop111,1751
1000,pop112,3721
1000,pop113,2430
1000,pop114,1193
1000,pop115,375
1000,pop116,2310
1000,pop117,4062
1000,pop118,118
1000,pop119,74
1000,pop120,3486
1000,pop121,2239
1000,pop122,394
1000,pop123,2547
1000,pop124,4079
1000,pop125,6366
1000,pop126,1815
1000,pop127,2100
1000,pop128,3776
1000,pop129,4546
1000,pop130,5058
1000,pop131,7002
1000,pop132,3469
1000,pop133,2514
1000,pop134,5014
1000,pop135,193
1000,pop136,9
1000,pop137,1707
1000,pop138,2448
1000,pop139,1780
1000,pop140,4867
1000,pop141,4049
1000,pop142,3008
1000,pop143,198
1000,pop144,6033
1000,pop145,1750
1000,pop146,1803
1000,pop147,473
1000,pop148,2914
