time,node,decisions
1000,pop0,0
1000,pop1,2
1000,pop2,2527
1000,pop3,2737
1000,pop4,21
1000,pop5,18
1000,pop6,159
1000,pop7,216
1000,pop8,813
1000,pop9,726
1000,pop10,360
1000,pop11,952
1000,pop12,0
1000,pop13,0
1000,pop14,715
1000,pop15,357
1000,pop16,514
1000,pop17,1013
1000,pop18,14
1000,pop19,147
1000,pop20,2270
1000,pop21,150
1000,pop22,175
1000,pop23,155
1000,pop24,378
1000,pop25,664
1000,pop26,249
1000,pop27,1054
1000,pop28,4
1000,pop29,1798
1000,pop30,0
1000,pop31,135
1000,pop32,129
1000,pop33,991
1000,pop34,0
1000,pop35,123
1000,pop36,1418
1000,pop37,728
1000,pop38,574
1000,pop39,1274
1000,pop40,604
1000,pop41,4021
1000,pop42,470
1000,pop43,264
1000,pop44,3964
1000,pop45,2075
1000,pop46,203
1000,pop47,0
1000,pop48,186
1000,pop49,1387
1000,pop50,212
1000,pop51,1650
1000,pop52,1
1000,pop53,231
1000,pop54,4
1000,pop55,0
1000,pop56,8
1000,pop57,22
1000,pop58,783
1000,pop59,119
1000,pop60,2
1000,pop61,1450
1000,pop62,79
1000,pop63,1
1000,pop64,1226
1000,pop65,0
1000,pop66,471
1000,pop67,888
1000,pop68,619
1000,pop69,0
1000,pop70,1631
1000,pop71,319
1000,pop72,271
1000,pop73,0
1000,pop74,5
1000,pop75,1126
1000,pop76,217
1000,pop77,657
1000,pop78,67
1000,pop79,339
1000,pop80,306
1000,pop81,397
1000,pop82,46
1000,pop83,0
1000,pop84,1
1000,pop85,117
1000,pop86,345
1000,pop87,1764
1000,pop88,352
1000,pop89,417
1000,pop90,225
1000,pop91,58
1000,pop92,45
1000,pop93,147
1000,pop94,1642
1000,pop95,660
1000,pop96,0
1000,pop97,884
1000,pop98,923
1000,pop99,768
1000,pop100,407
1000,pop101,230
1000,pop102,584
1000,pop103,1290
1000,pop104,371
1000,pop105,1691
1000,pop106,1024
1000,pop107,1601
1000,pop108,2602
1000,pop109,193
1000,pop110,1227
1000,pop111,651
1000,pop112,869
1000,pop113,243
1000,pop114,895
1000,pop115,785
1000,pop116,950
1000,pop117,183
1000,pop118,0
1000,pop119,160
1000,pop120,1718
1000,pop121,978
1000,pop122,234
1000,pop123,468
1000,pop124,2741
1000,pop125,3436
1000,pop126,979
1000,pop127,773
1000,pop128,2738
1000,pop129,893
1000,pop130,4350
1000,pop131,3948
1000,pop132,1256
1000,pop133,607
1000,pop134,221
1000,pop135,1157
1000,pop136,455
1000,pop137,196
1000,pop138,133
1000,pop139,1989
1000,pop140,450
1000,pop141,3366
1000,pop142,1018
1000,pop143,0
1000,pop144,2284
1000,pop145,7
1000,pop146,1
1000,pop147,230
1000,pop148,663
