time,node,decisions
1000,pop0,227
1000,pop1,2
1000,pop2,3007
1000,pop3,2390
1000,pop4,198
1000,pop5,363
1000,pop6,667
1000,pop7,1091
1000,pop8,794
1000,pop9,1060
1000,pop10,2
1000,pop11,1326
1000,pop12,4
1000,pop13,0
1000,pop14,1335
1000,pop15,2003
1000,pop16,383
1000,pop17,1350
1000,pop18,2359
1000,pop19,325
1000,pop20,2189
1000,pop21,0
1000,pop22,4
1000,pop23,0
1000,pop24,1048
1000,pop25,922
1000,pop26,2
1000,pop27,1221
1000,pop28,521
1000,pop29,1803
1000,pop30,0
1000,pop31,246
1000,pop32,540
1000,pop33,3168
1000,pop34,779
1000,pop35,654
1000,pop36,608
1000,pop37,222
1000,pop38,465
1000,pop39,225
1000,pop40,569
1000,pop41,4521
1000,pop42,106
1000,pop43,30
1000,pop44,3112
1000,pop45,2904
1000,pop46,0
1000,pop47,351
1000,pop48,518
1000,pop49,1151
1000,pop50,27
1000,pop51,620
1000,pop52,401
1000,pop53,201
1000,pop54,14
1000,pop55,12
1000,pop56,23
1000,pop57,16
1000,pop58,521
1000,pop59,312
1000,pop60,4
1000,pop61,3628
1000,pop62,465
1000,pop63,0
1000,pop64,337
1000,pop65,243
1000,pop66,2024
1000,pop67,508
1000,pop68,328
1000,pop69,8
1000,pop70,1609
1000,pop71,1058
1000,pop72,984
1000,pop73,1380
1000,pop74,0
1000,pop75,222
1000,pop76,216
1000,pop77,1364
1000,pop78,2134
1000,pop79,777
1000,pop80,331
1000,pop81,2117
1000,pop82,2066
1000,pop83,567
1000,pop84,2
1000,pop85,2590
1000,pop86,400
1000,pop87,1072
1000,pop88,855
1000,pop89,901
1000,pop90,828
1000,pop91,964
1000,pop92,974
1000,pop93,531
1000,pop94,3180
1000,pop95,659
1000,pop96,395
1000,pop97,1391
1000,pop98,1012
1000,pop99,1187
1000,pop100,1334
1000,pop101,845
1000,pop102,1026
1000,pop103,2202
1000,pop104,518
1000,pop105,1549
1000,pop106,67
1000,pop107,2349
1000,pop108,1796
1000,pop109,1240
1000,pop110,2400
1000,pop111,860
1000,pop112,1035
1000,pop113,2147
1000,pop114,735
1000,pop115,432
1000,pop116,2835
1000,pop117,333
1000,pop118,119
1000,pop119,246
1000,pop120,3126
1000,pop121,2293
1000,pop122,0
1000,pop123,1446
1000,pop124,1327
1000,pop125,3291
1000,pop126,331
1000,pop127,290
1000,pop128,2816
1000,pop129,3315
1000,pop130,4747
1000,pop131,4751
1000,pop132,1578
1000,pop133,2603
1000,pop134,2
1000,pop135,1142
1000,pop136,268
1000,pop137,30
1000,pop138,31
1000,pop139,1698
1000,pop140,2084
1000,pop141,2230
1000,pop142,1282
1000,pop143,593
1000,pop144,3251
1000,pop145,363
1000,pop146,0
1000,pop147,0
1000,pop148,2632
