time,node,decisions
1000,pop0,3
1000,pop1,253
1000,pop2,1118
1000,pop3,1926
1000,pop4,298
1000,pop5,271
1000,pop6,943
1000,pop7,437
1000,pop8,412
1000,pop9,747
1000,pop10,270
1000,pop11,779
1000,pop12,321
1000,pop13,229
1000,pop14,648
1000,pop15,1078
1000,pop16,1001
1000,pop17,2635
1000,pop18,1529
1000,pop19,2319
1000,pop20,3673
1000,pop21,865
1000,pop22,689
1000,pop23,1332
1000,pop24,4387
1000,pop25,1608
1000,pop26,784
1000,pop27,6106
1000,pop28,224
1000,pop29,2897
1000,pop30,626
1000,pop31,757
1000,pop32,2451
1000,pop33,1518
1000,pop34,2275
1000,pop35,1789
1000,pop36,804
1000,pop37,323
1000,pop38,744
1000,pop39,1115
1000,pop40,802
1000,pop41,3835
1000,pop42,2246
1000,pop43,1991
1000,pop44,711
1000,pop45,732
1000,pop46,235
1000,pop47,0
1000,pop48,732
1000,pop49,705
1000,pop50,616
1000,pop51,2361
1000,pop52,500
1000,pop53,684
1000,pop54,597
1000,pop55,219
1000,pop56,513
1000,pop57,465
1000,pop58,1465
1000,pop59,736
1000,pop60,3
1000,pop61,2376
1000,pop62,2816
1000,pop63,0
1000,pop64,474
1000,pop65,623
1000,pop66,1327
1000,pop67,1148
1000,pop68,588
1000,pop69,997
1000,pop70,4997
1000,pop71,467
1000,pop72,2994
1000,pop73,2358
1000,pop74,4
1000,pop75,472
1000,pop76,749
1000,pop77,2006
1000,pop78,835
1000,pop79,3152
1000,pop80,1256
1000,pop81,3652
1000,pop82,2166
1000,pop83,4
1000,pop84,620
1000,pop85,1360
1000,pop86,1477
1000,pop87,272
1000,pop88,544
1000,pop89,938
1000,pop90,1954
1000,pop91,1814
1000,pop92,2261
1000,pop93,2551
1000,pop94,4599
1000,pop95,1840
1000,pop96,1364
1000,pop97,435
1000,pop98,1387
1000,pop99,2229
1000,pop100,910
1000,pop101,1498
1000,pop102,2308
1000,pop103,2355
1000,pop104,610
1000,pop105,1442
1000,pop106,344
1000,pop107,2730
1000,pop108,1397
1000,pop109,1847
1000,pop110,3940
1000,pop111,1537
1000,pop112,1882
1000,pop113,4084
1000,pop114,2314
1000,pop115,683
1000,pop116,3548
1000,pop117,1205
1000,pop118,724
1000,pop119,406
1000,pop120,6754
1000,pop121,3091
1000,pop122,539
1000,pop123,4145
1000,pop124,4956
1000,pop125,8482
1000,pop126,1480
1000,pop127,779
1000,pop128,1248
1000,pop129,3221
1000,pop130,4052
1000,pop131,8120
1000,pop132,2008
1000,pop133,5323
1000,pop134,322
1000,pop135,1897
1000,pop136,685
1000,pop137,2199
1000,pop138,1988
1000,pop139,2274
1000,pop140,4612
1000,pop141,4882
1000,pop142,3471
1000,pop143,257
1000,pop144,5988
1000,pop145,3
1000,pop146,852
1000,pop147,603
1000,pop148,4800
