time,node,decisions
1000,pop0,508
1000,pop1,424
1000,pop2,2042
1000,pop3,1710
1000,pop4,386
1000,pop5,841
1000,pop6,577
1000,pop7,974
1000,pop8,2799
1000,pop9,1386
1000,pop10,854
1000,pop11,1615
1000,pop12,0
1000,pop13,2305
1000,pop14,1306
1000,pop15,2585
1000,pop16,800
1000,pop17,4328
1000,pop18,3471
1000,pop19,1039
1000,pop20,11117
1000,pop21,1528
1000,pop22,1743
1000,pop23,1511
1000,pop24,3249
1000,pop25,2881
1000,pop26,1819
1000,pop27,5069
1000,pop28,449
1000,pop29,2618
1000,pop30,0
1000,pop31,1399
1000,pop32,760
1000,pop33,2955
1000,pop34,1627
1000,pop35,1161
1000,pop36,1638
1000,pop37,1090
1000,pop38,3602
1000,pop39,2216
1000,pop40,904
1000,pop41,4528
1000,pop42,327
1000,pop43,317
1000,pop44,2372
1000,pop45,2440
1000,pop46,0
1000,pop47,500
1000,pop48,447
1000,pop49,825
1000,pop50,982
1000,pop51,3883
1000,pop52,2932
1000,pop53,1408
1000,pop54,353
1000,pop55,411
1000,pop56,529
1000,pop57,553
1000,pop58,1836
1000,pop59,628
1000,pop60,200
1000,pop61,3865
1000,pop62,4143
1000,pop63,285
1000,pop64,570
1000,pop65,617
1000,pop66,1574
1000,pop67,390
1000,pop68,963
1000,pop69,224
1000,pop70,5851
1000,pop71,377
1000,pop72,4768
1000,pop73,1695
1000,pop74,390
1000,pop75,1131
1000,pop76,1922
1000,pop77,3373
1000,pop78,1368
1000,pop79,3289
1000,pop80,3378
1000,pop81,3097
1000,pop82,1315
1000,pop83,1471
1000,pop84,1465
1000,pop85,1522
1000,pop86,3140
1000,pop87,2361
1000,pop88,180
1000,pop89,3267
1000,pop90,631
1000,pop91,2179
1000,pop92,2160
1000,pop93,1636
1000,pop94,5618
1000,pop95,796
1000,pop96,74
1000,pop97,886
1000,pop98,1211
1000,pop99,3489
1000,pop100,2021
1000,pop101,1169
1000,pop102,1840
1000,pop103,6960
1000,pop104,194
1000,pop105,723
1000,pop106,1512
1000,pop107,873
1000,pop108,327
1000,pop109,3896
1000,pop110,2717
1000,pop111,970
1000,pop112,871
1000,pop113,849
1000,pop114,3976
1000,pop115,3614
1000,pop116,5322
1000,pop117,1519
1000,pop118,992
1000,pop119,948
1000,pop120,2071
1000,pop121,2519
1000,pop122,3028
1000,pop123,3690
1000,pop124,5789
1000,pop125,8009
1000,pop126,631
1000,pop127,818
1000,pop128,3221
1000,pop129,3795
1000,pop130,6642
1000,pop131,10827
1000,pop132,4090
1000,pop133,2494
1000,pop134,2182
1000,pop135,523
1000,pop136,673
1000,pop137,431
1000,pop138,922
1000,pop139,2168
1000,pop140,4514
1000,pop141,6138
1000,pop142,2560
1000,pop143,408
1000,pop144,6950
1000,pop145,2214
1000,pop146,1549
1000,pop147,3418
1000,pop148,3516
