time,node,decisions
1000,pop0,224
1000,pop1,240
1000,pop2,2858
1000,pop3,2931
1000,pop4,637
1000,pop5,244
1000,pop6,27
1000,pop7,22
1000,pop8,46
1000,pop9,88
1000,pop10,14
1000,pop11,379
1000,pop12,15
1000,pop13,0
1000,pop14,289
1000,pop15,1102
1000,pop16,254
1000,pop17,5219
1000,pop18,921
1000,pop19,1462
1000,pop20,4621
1000,pop21,1287
1000,pop22,512
1000,pop23,699
1000,pop24,1387
1000,pop25,1188
1000,pop26,1519
1000,pop27,2002
1000,pop28,958
1000,pop29,3107
1000,pop30,596
1000,pop31,1867
1000,pop32,2062
1000,pop33,3571
1000,pop34,1014
1000,pop35,2110
1000,pop36,1235
1000,pop37,644
1000,pop38,714
1000,pop39,451
1000,pop40,1217
1000,pop41,3430
1000,pop42,1767
1000,pop43,2263
1000,pop44,1427
1000,pop45,2264
1000,pop46,0
1000,pop47,588
1000,pop48,122
1000,pop49,1252
1000,pop50,1031
1000,pop51,3742
1000,pop52,222
1000,pop53,766
1000,pop54,848
1000,pop55,57
1000,pop56,833
1000,pop57,870
1000,pop58,1030
1000,pop59,1439
1000,pop60,912
1000,pop61,4788
1000,pop62,2616
1000,pop63,7
1000,pop64,1263
1000,pop65,842
1000,pop66,1006
1000,pop67,2152
1000,pop68,494
1000,pop69,503
1000,pop70,4624
1000,pop71,1196
1000,pop72,2138
1000,pop73,1310
1000,pop74,3
1000,pop75,221
1000,pop76,952
1000,pop77,2145
1000,pop78,1106
1000,pop79,2905
1000,pop80,1224
1000,pop81,2351
1000,pop82,1036
1000,pop83,28
1000,pop84,4
1000,pop85,1474
1000,pop86,1516
1000,pop87,641
1000,pop88,1679
1000,pop89,1365
1000,pop90,1261
1000,pop91,1689
1000,pop92,1617
1000,pop93,2414
1000,pop94,4341
1000,pop95,504
1000,pop96,1458
1000,pop97,1205
1000,pop98,375
1000,pop99,2512
1000,pop100,1046
1000,pop101,1719
1000,pop102,1832
1000,pop103,2907
1000,pop104,1
1000,pop105,293
1000,pop106,2544
1000,pop107,1794
1000,pop108,130
1000,pop109,1324
1000,pop110,1566
1000,pop111,852
1000,pop112,684
1000,pop113,1044
1000,pop114,6102
1000,pop115,1945
1000,pop116,2934
1000,pop117,337
1000,pop118,341
1000,pop119,232
1000,pop120,5301
1000,pop121,1715
1000,pop122,672
1000,pop123,2807
1000,pop124,5231
1000,pop125,6938
1000,pop126,1755
1000,pop127,1715
1000,pop128,3860
1000,pop129,4274
1000,pop130,7143
1000,pop131,10109
1000,pop132,3931
1000,pop133,3743
1000,pop134,3125
1000,pop135,853
1000,pop136,247
1000,pop137,1504
1000,pop138,1252
1000,pop139,759
1000,pop140,2835
1000,pop141,5336
1000,pop142,3268
1000,pop143,0
1000,pop144,6448
1000,pop145,605
1000,pop146,165
1000,pop147,3
1000,pop148,3465
