time,node,sf
100,pop3,a
100,pop3,b
100,pop3,c
100,pop15,b
100,pop15,a
100,pop15,c
100,pop21,a
100,pop21,b
100,pop21,c
100,pop22,a
100,pop22,b
100,pop22,c
100,pop24,b
100,pop33,a
100,pop33,c
100,pop38,a
100,pop38,b
100,pop38,c
100,pop38,d
100,pop46,c
100,pop46,b
100,pop46,a
100,pop58,e
100,pop58,a
100,pop58,b
100,pop60,c
100,pop60,a
100,pop60,b
100,pop62,b
100,pop62,a
100,pop62,c
100,pop81,d
100,pop81,e
100,pop83,b
100,pop83,a
100,pop83,c
100,pop83,d
100,pop83,e
100,pop87,b
100,pop87,a
100,pop87,c
100,pop89,b
100,pop89,c
100,pop89,e
100,pop89,a
100,pop97,b
100,pop97,c
100,pop99,a
100,pop99,c
100,pop100,b
100,pop100,a
100,pop100,c
100,pop102,b
100,pop102,a
100,pop102,c
100,pop107,c
100,pop107,a
100,pop107,b
100,pop109,d
100,pop109,e
100,pop112,b
100,pop112,a
100,pop112,d
100,pop112,c
100,pop112,e
100,pop113,d
100,pop113,c
100,pop113,e
100,pop113,b
100,pop113,a
100,pop114,d
100,pop114,b
100,pop114,e
100,pop114,a
100,pop114,c
100,pop117,b
100,pop117,a
100,pop117,c
100,pop129,b
100,pop129,c
100,pop129,d
100,pop133,d
100,pop133,a
100,pop133,e
100,pop133,b
100,pop137,d
100,pop137,a
100,pop137,e
100,pop137,b
100,pop137,c
100,pop138,b
100,pop138,c
100,pop138,a
100,pop138,d
100,pop144,b
100,pop144,a
100,pop144,c
100,pop145,b
100,pop145,d
100,pop145,e
100,pop145,a
100,pop145,c
100,pop110,a
100,pop110,b
100,pop120,b
100,pop120,a
100,pop12,b
100,pop12,a
100,pop12,d
100,pop12,e
100,pop12,c
100,pop61,c
100,pop74,c
100,pop25,c
100,pop25,a
100,pop25,d
100,pop66,d
100,pop66,b
100,pop66,e
100,pop66,a
100,pop66,c
100,pop135,d
100,pop135,b
100,pop135,e
100,pop135,a
100,pop135,c
100,pop57,a
100,pop57,c
100,pop131,a
100,pop131,b
100,pop131,c
100,pop68,a
100,pop68,b
100,pop68,c
100,pop140,a
100,pop140,c
100,pop140,b
100,pop79,a
100,pop79,d
100,pop79,b
100,pop79,e
100,pop88,c
100,pop88,a
100,pop115,e
100,pop115,a
100,pop125,a
100,pop125,b
100,pop125,c
100,pop77,d
100,pop77,b
100,pop77,e
100,pop77,a
100,pop20,b
100,pop20,a
100,pop20,c
100,pop136,b
100,pop136,c
100,pop116,e
100,pop116,b
100,pop116,d
100,pop82,a
100,pop82,b
100,pop82,c
100,pop26,c
100,pop26,e
100,pop2,b
100,pop2,c
100,pop121,d
100,pop121,e
100,pop23,b
100,pop23,a
100,pop23,c
100,pop23,d
100,pop27,d
100,pop27,e
100,pop43,d
200,pop3,c
200,pop3,d
200,pop3,e
200,pop15,a
200,pop15,c
200,pop15,b
200,pop21,a
200,pop21,d
200,pop21,e
200,pop21,b
200,pop21,c
200,pop22,c
200,pop24,a
200,pop33,b
200,pop33,a
200,pop33,c
200,pop33,d
200,pop33,e
200,pop38,a
200,pop38,d
200,pop38,e
200,pop38,b
200,pop38,c
200,pop46,c
200,pop46,b
200,pop46,a
200,pop58,a
200,pop58,b
200,pop58,c
200,pop60,a
200,pop60,b
200,pop60,c
200,pop62,c
200,pop62,a
200,pop62,b
200,pop62,d
