time,node,decisions
1000,pop0,402
1000,pop1,35
1000,pop2,1368
1000,pop3,1008
1000,pop4,66
1000,pop5,460
1000,pop6,266
1000,pop7,294
1000,pop8,2054
1000,pop9,822
1000,pop10,847
1000,pop11,629
1000,pop12,0
1000,pop13,1554
1000,pop14,866
1000,pop15,798
1000,pop16,509
1000,pop17,2910
1000,pop18,2400
1000,pop19,396
1000,pop20,7914
1000,pop21,634
1000,pop22,774
1000,pop23,590
1000,pop24,2218
1000,pop25,2067
1000,pop26,991
1000,pop27,3367
1000,pop28,132
1000,pop29,806
1000,pop30,0
1000,pop31,353
1000,pop32,415
1000,pop33,1731
1000,pop34,784
1000,pop35,364
1000,pop36,721
1000,pop37,366
1000,pop38,2285
1000,pop39,1107
1000,pop40,459
1000,pop41,2325
1000,pop42,11
1000,pop43,11
1000,pop44,1139
1000,pop45,1082
1000,pop46,0
1000,pop47,434
1000,pop48,217
1000,pop49,608
1000,pop50,592
1000,pop51,2525
1000,pop52,2353
1000,pop53,1144
1000,pop54,63
1000,pop55,235
1000,pop56,181
1000,pop57,329
1000,pop58,1364
1000,pop59,325
1000,pop60,246
1000,pop61,2047
1000,pop62,2113
1000,pop63,230
1000,pop64,439
1000,pop65,374
1000,pop66,644
1000,pop67,218
1000,pop68,173
1000,pop69,230
1000,pop70,3812
1000,pop71,229
1000,pop72,2848
1000,pop73,643
1000,pop74,225
1000,pop75,397
1000,pop76,983
1000,pop77,1968
1000,pop78,550
1000,pop79,1709
1000,pop80,1884
1000,pop81,1831
1000,pop82,482
1000,pop83,897
1000,pop84,845
1000,pop85,644
1000,pop86,2183
1000,pop87,1738
1000,pop88,33
1000,pop89,2389
1000,pop90,540
1000,pop91,1088
1000,pop92,1068
1000,pop93,779
1000,pop94,3710
1000,pop95,485
1000,pop96,0
1000,pop97,120
1000,pop98,369
1000,pop99,2269
1000,pop100,740
1000,pop101,703
1000,pop102,992
1000,pop103,4556
1000,pop104,227
1000,pop105,495
1000,pop106,584
1000,pop107,457
1000,pop108,196
1000,pop109,2716
1000,pop110,1652
1000,pop111,798
1000,pop112,329
1000,pop113,153
1000,pop114,2055
1000,pop115,1934
1000,pop116,2537
1000,pop117,1131
1000,pop118,667
1000,pop119,485
1000,pop120,803
1000,pop121,1332
1000,pop122,1749
1000,pop123,2318
1000,pop124,4301
1000,pop125,5145
1000,pop126,435
1000,pop127,607
1000,pop128,1846
1000,pop129,2254
1000,pop130,3749
1000,pop131,6970
1000,pop132,2866
1000,pop133,1388
1000,pop134,846
1000,pop135,283
1000,pop136,251
1000,pop137,16
1000,pop138,305
1000,pop139,831
1000,pop140,3115
1000,pop141,4245
1000,pop142,1014
1000,pop143,326
1000,pop144,4910
1000,pop145,1585
1000,pop146,1210
1000,pop147,2568
1000,pop148,1963
