time,node,decisions
1000,pop0,478
1000,pop1,230
1000,pop2,2338
1000,pop3,2254
1000,pop4,778
1000,pop5,618
1000,pop6,699
1000,pop7,746
1000,pop8,238
1000,pop9,450
1000,pop10,501
1000,pop11,3063
1000,pop12,183
1000,pop13,205
1000,pop14,1396
1000,pop15,1316
1000,pop16,1648
1000,pop17,3655
1000,pop18,2482
1000,pop19,782
1000,pop20,4270
1000,pop21,12
1000,pop22,12
1000,pop23,12
1000,pop24,1309
1000,pop25,1036
1000,pop26,198
1000,pop27,986
1000,pop28,519
1000,pop29,1272
1000,pop30,369
1000,pop31,301
1000,pop32,1755
1000,pop33,1238
1000,pop34,478
1000,pop35,428
1000,pop36,417
1000,pop37,258
1000,pop38,358
1000,pop39,902
1000,pop40,625
1000,pop41,1759
1000,pop42,0
1000,pop43,0
1000,pop44,1068
1000,pop45,1329
1000,pop46,405
1000,pop47,206
1000,pop48,46
1000,pop49,794
1000,pop50,794
1000,pop51,2536
1000,pop52,814
1000,pop53,845
1000,pop54,325
1000,pop55,1860
1000,pop56,2493
1000,pop57,1042
1000,pop58,948
1000,pop59,906
1000,pop60,624
1000,pop61,4108
1000,pop62,775
1000,pop63,154
1000,pop64,418
1000,pop65,415
1000,pop66,274
1000,pop67,68
1000,pop68,0
1000,pop69,537
1000,pop70,2285
1000,pop71,655
1000,pop72,626
1000,pop73,402
1000,pop74,129
1000,pop75,210
1000,pop76,505
1000,pop77,1941
1000,pop78,150
1000,pop79,563
1000,pop80,1110
1000,pop81,1384
1000,pop82,489
1000,pop83,0
1000,pop84,163
1000,pop85,184
1000,pop86,562
1000,pop87,1208
1000,pop88,569
1000,pop89,869
1000,pop90,518
1000,pop91,724
1000,pop92,1003
1000,pop93,5208
1000,pop94,5299
1000,pop95,2585
1000,pop96,3623
1000,pop97,574
1000,pop98,562
1000,pop99,2003
1000,pop100,1381
1000,pop101,222
1000,pop102,275
1000,pop103,2484
1000,pop104,342
1000,pop105,263
1000,pop106,871
1000,pop107,250
1000,pop108,182
1000,pop109,721
1000,pop110,913
1000,pop111,687
1000,pop112,350
1000,pop113,0
1000,pop114,69
1000,pop115,65
1000,pop116,1259
1000,pop117,893
1000,pop118,775
1000,pop119,551
1000,pop120,567
1000,pop121,1118
1000,pop122,39
1000,pop123,1820
1000,pop124,3320
1000,pop125,6101
1000,pop126,595
1000,pop127,590
1000,pop128,2627
1000,pop129,1618
1000,pop130,3064
1000,pop131,6041
1000,pop132,3149
1000,pop133,3042
1000,pop134,1090
1000,pop135,1857
1000,pop136,524
1000,pop137,0
1000,pop138,0
1000,pop139,2596
1000,pop140,2388
1000,pop141,3363
1000,pop142,835
1000,pop143,2
1000,pop144,3571
1000,pop145,1430
1000,pop146,1253
1000,pop147,766
1000,pop148,88
