time,node,decisions
1000,pop0,810
1000,pop1,471
1000,pop2,4543
1000,pop3,4317
1000,pop4,1174
1000,pop5,1208
1000,pop6,1149
1000,pop7,2553
1000,pop8,1132
1000,pop9,1787
1000,pop10,2466
1000,pop11,2645
1000,pop12,4
1000,pop13,378
1000,pop14,2077
1000,pop15,2939
1000,pop16,3371
1000,pop17,4073
1000,pop18,3227
1000,pop19,1294
1000,pop20,6784
1000,pop21,659
1000,pop22,925
1000,pop23,858
1000,pop24,3547
1000,pop25,4686
1000,pop26,622
1000,pop27,1734
1000,pop28,1441
1000,pop29,3356
1000,pop30,11
1000,pop31,1086
1000,pop32,820
1000,pop33,2272
1000,pop34,1615
1000,pop35,1127
1000,pop36,1329
1000,pop37,1451
1000,pop38,2161
1000,pop39,2021
1000,pop40,3145
1000,pop41,8601
1000,pop42,1717
1000,pop43,960
1000,pop44,3646
1000,pop45,3655
1000,pop46,3617
1000,pop47,468
1000,pop48,3646
1000,pop49,1473
1000,pop50,1250
1000,pop51,4538
1000,pop52,823
1000,pop53,3964
1000,pop54,3152
1000,pop55,1060
1000,pop56,1307
1000,pop57,1367
1000,pop58,3473
1000,pop59,1185
1000,pop60,152
1000,pop61,4023
1000,pop62,3910
1000,pop63,3233
1000,pop64,2134
1000,pop65,914
1000,pop66,1432
1000,pop67,676
1000,pop68,4222
1000,pop69,386
1000,pop70,6110
1000,pop71,1115
1000,pop72,5407
1000,pop73,1093
1000,pop74,0
1000,pop75,489
1000,pop76,1472
1000,pop77,3763
1000,pop78,429
1000,pop79,2577
1000,pop80,1746
1000,pop81,5159
1000,pop82,1284
1000,pop83,1253
1000,pop84,236
1000,pop85,924
1000,pop86,1267
1000,pop87,2856
1000,pop88,757
1000,pop89,822
1000,pop90,176
1000,pop91,707
1000,pop92,711
1000,pop93,3080
1000,pop94,4990
1000,pop95,3008
1000,pop96,1995
1000,pop97,959
1000,pop98,2272
1000,pop99,3066
1000,pop100,1593
1000,pop101,2095
1000,pop102,1836
1000,pop103,4016
1000,pop104,235
1000,pop105,2462
1000,pop106,4793
1000,pop107,1638
1000,pop108,2032
1000,pop109,729
1000,pop110,1370
1000,pop111,799
1000,pop112,2383
1000,pop113,129
1000,pop114,1855
1000,pop115,569
1000,pop116,2200
1000,pop117,5437
1000,pop118,1708
1000,pop119,1435
1000,pop120,2686
1000,pop121,2063
1000,pop122,1547
1000,pop123,3957
1000,pop124,5723
1000,pop125,9060
1000,pop126,2118
1000,pop127,2147
1000,pop128,4350
1000,pop129,2405
1000,pop130,5652
1000,pop131,10495
1000,pop132,3820
1000,pop133,5151
1000,pop134,1268
1000,pop135,1504
1000,pop136,267
1000,pop137,1263
1000,pop138,1689
1000,pop139,2844
1000,pop140,4049
1000,pop141,5031
1000,pop142,3020
1000,pop143,7
1000,pop144,5932
1000,pop145,296
1000,pop146,1093
1000,pop147,542
1000,pop148,4445
