time,node,decisions
1000,pop0,723
1000,pop1,832
1000,pop2,2315
1000,pop3,3439
1000,pop4,977
1000,pop5,1081
1000,pop6,753
1000,pop7,682
1000,pop8,285
1000,pop9,324
1000,pop10,217
1000,pop11,3679
1000,pop12,447
1000,pop13,904
1000,pop14,1506
1000,pop15,2302
1000,pop16,1539
1000,pop17,3321
1000,pop18,1626
1000,pop19,1448
1000,pop20,7048
1000,pop21,3781
1000,pop22,908
1000,pop23,1014
1000,pop24,1611
1000,pop25,851
1000,pop26,2221
1000,pop27,2883
1000,pop28,1376
1000,pop29,3937
1000,pop30,327
1000,pop31,1444
1000,pop32,778
1000,pop33,1923
1000,pop34,946
1000,pop35,624
1000,pop36,968
1000,pop37,564
1000,pop38,877
1000,pop39,1170
1000,pop40,1781
1000,pop41,4957
1000,pop42,638
1000,pop43,597
1000,pop44,3919
1000,pop45,3807
1000,pop46,4
1000,pop47,289
1000,pop48,3549
1000,pop49,1773
1000,pop50,751
1000,pop51,3645
1000,pop52,1699
1000,pop53,2033
1000,pop54,1319
1000,pop55,923
1000,pop56,887
1000,pop57,801
1000,pop58,2771
1000,pop59,1317
1000,pop60,322
1000,pop61,3122
1000,pop62,2910
1000,pop63,646
1000,pop64,2102
1000,pop65,299
1000,pop66,873
1000,pop67,571
1000,pop68,320
1000,pop69,174
1000,pop70,5061
1000,pop71,3263
1000,pop72,1922
1000,pop73,937
1000,pop74,136
1000,pop75,831
1000,pop76,937
1000,pop77,2965
1000,pop78,2328
1000,pop79,2320
1000,pop80,1218
1000,pop81,3535
1000,pop82,1894
1000,pop83,382
1000,pop84,381
1000,pop85,1899
1000,pop86,2828
1000,pop87,1796
1000,pop88,350
1000,pop89,239
1000,pop90,1404
1000,pop91,753
1000,pop92,691
1000,pop93,4791
1000,pop94,5119
1000,pop95,3303
1000,pop96,5198
1000,pop97,1766
1000,pop98,2528
1000,pop99,1000
1000,pop100,3740
1000,pop101,1217
1000,pop102,1164
1000,pop103,1904
1000,pop104,237
1000,pop105,722
1000,pop106,275
1000,pop107,1324
1000,pop108,643
1000,pop109,850
1000,pop110,2355
1000,pop111,1041
1000,pop112,2321
1000,pop113,2176
1000,pop114,5791
1000,pop115,2320
1000,pop116,4544
1000,pop117,2899
1000,pop118,512
1000,pop119,845
1000,pop120,7369
1000,pop121,2354
1000,pop122,310
1000,pop123,2556
1000,pop124,5503
1000,pop125,9743
1000,pop126,4534
1000,pop127,1990
1000,pop128,3798
1000,pop129,4093
1000,pop130,4783
1000,pop131,6987
1000,pop132,2425
1000,pop133,3535
1000,pop134,4410
1000,pop135,1899
1000,pop136,228
1000,pop137,661
1000,pop138,558
1000,pop139,3376
1000,pop140,2163
1000,pop141,9924
1000,pop142,4210
1000,pop143,933
1000,pop144,6286
1000,pop145,142
1000,pop146,1476
1000,pop147,1570
1000,pop148,2546
