time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,75,0,0,75,0,0,0,2.7333333333333334,0,0.0,0,0,0.0,0.0
100,1718,322,115,1281,46.12257330226768,51.23281194681542,4.981172210020977,2.6554132712456346,5.804580947423217,32.452270081490106,38.22981366459627,36.19565217391305,0.3656939785093692,0.26220843955385154
200,3379,1145,606,1628,63.001624633976284,70.30631163074523,4.996664627645705,2.659958567623557,5.977696768848385,53.381769754365195,57.1353711790393,45.67161572052402,0.4004673187453722,0.3722532468941926
300,5004,2095,1256,1653,76.9449363657177,81.25705057437469,4.983132627768669,2.667066346922462,6.046641200037269,64.84672262190247,68.01527446300716,49.602863961813846,0.4161119951642526,0.42156320425081084
400,6628,3035,1965,1628,83.97770570985516,87.27107769887971,4.979956383409214,2.672299336149668,6.080422210119557,70.74683162341582,74.00230642504118,51.60658978583196,0.41901029975585846,0.4415778626048457
500,8324,3972,2702,1650,87.56589771292174,91.05580086613045,4.986654362850042,2.6702306583373376,6.088709837859345,73.53411821239789,77.74320241691844,52.686304128902314,0.42171588393099735,0.45197642847036845
600,9979,4898,3458,1623,88.39948023972495,92.95487796264966,4.987281711197595,2.6733139593145605,6.087872513555102,75.72351939072051,79.6420988158432,53.56900775826868,0.42112608115687056,0.4578910795990709
700,11589,5848,4132,1609,89.89727312944433,93.95706319381843,4.990041616362975,2.6726205884890843,6.102362312026873,77.28026576926396,80.63030095759234,53.85687414500684,0.4199787970265683,0.45997440061100675
800,13243,6764,4816,1663,90.78585827316917,95.04771566068723,4.992705459842757,2.670844974703617,6.1103875877876055,78.51038284376652,81.72545830869308,54.114577173270256,0.41993178057346875,0.46394786304132285
900,14921,7735,5486,1700,91.40639333138436,96.04780182708517,4.992349837977934,2.6689900140741236,6.1203940318193055,79.61557536358153,82.72553329023917,54.12320620555915,0.4208005848779172,0.46820528594440264
1000,16609,8725,6209,1675,92.23887070496174,96.73450904612831,4.991360811857365,2.6671081943524597,6.117956527123534,80.30844722740683,83.421776504298,54.49272206303725,0.4213866735560676,0.47131691574095946
