time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,28,0,0,28,0,0,0,2.7857142857142856,0,0.0,0,0,0.0,0.0
100,665,227,22,416,33.44492561984775,47.362491896460604,4.765477481749016,2.697744360902256,5.2848518111964875,28.959398496240603,35.09251101321586,32.02202643171806,0.29027378456623776,0.18286270392963574
200,1301,726,99,476,47.17800924304294,58.560504761484914,4.7377885176401975,2.7025365103766332,5.472574663283233,43.099154496541125,45.951790633608816,37.803030303030305,0.32187562753912147,0.25071796410252833
300,1935,1236,241,458,56.38446258000333,65.19257669785392,4.726413981093101,2.6801033591731267,5.55769897193023,49.72919896640827,52.659385113268605,38.48705501618123,0.3329512113829156,0.28248564967279144
400,2548,1733,360,455,56.67154076032976,69.04616404251706,4.717926417848294,2.672684458398744,5.598486432244846,52.55062794348509,56.5603000577034,39.015002885170226,0.33273144145256683,0.2895243395048898
500,3166,2221,496,449,58.940823840975575,69.7924899741218,4.723467589548919,2.6699305116866707,5.603021706142377,53.6481364497789,57.30706888788834,39.5101305718145,0.32997794767243654,0.28997856623209295
600,3779,2702,621,456,61.397254437791176,70.27739256400135,4.72051706241467,2.6671077004498547,5.615970403175718,55.03175443238952,57.77535159141377,39.36232420429312,0.33114802899813006,0.29231489843539177
700,4402,3175,737,490,60.92660189480547,71.08660478546524,4.719503098166064,2.670377101317583,5.615045153658925,56.07519309404816,58.60503937007874,39.29574803149606,0.33150277744723156,0.2957947916862368
800,4991,3687,861,443,61.90859426097352,72.27805021460259,4.710747190900376,2.6639951913444198,5.632573366992742,57.221799238629536,59.81204231082181,39.43883916463249,0.3302821040740885,0.2973953769075618
900,5578,4166,960,452,61.92283962204669,72.81732882665726,4.712972315712146,2.663320186446755,5.64707530647986,57.80709931875224,60.372059529524726,39.540806529044644,0.3299816797681687,0.2963860308328532
1000,6230,4681,1087,462,61.70684629667864,73.23824307039145,4.717330441828172,2.6640449438202247,5.650455831499529,57.701765650080254,60.79064302499466,39.83550523392437,0.3306256295195898,0.2955930037988904
