time,node,decisions
1000,pop0,0
1000,pop1,182
1000,pop2,1214
1000,pop3,1389
1000,pop4,355
1000,pop5,231
1000,pop6,95
1000,pop7,31
1000,pop8,44
1000,pop9,33
1000,pop10,0
1000,pop11,78
1000,pop12,845
1000,pop13,0
1000,pop14,31
1000,pop15,1021
1000,pop16,193
1000,pop17,2750
1000,pop18,178
1000,pop19,603
1000,pop20,2175
1000,pop21,712
1000,pop22,211
1000,pop23,317
1000,pop24,377
1000,pop25,266
1000,pop26,962
1000,pop27,960
1000,pop28,313
1000,pop29,1244
1000,pop30,216
1000,pop31,197
1000,pop32,404
1000,pop33,2094
1000,pop34,36
1000,pop35,238
1000,pop36,1335
1000,pop37,348
1000,pop38,144
1000,pop39,428
1000,pop40,285
1000,pop41,1694
1000,pop42,1129
1000,pop43,1462
1000,pop44,321
1000,pop45,488
1000,pop46,0
1000,pop47,0
1000,pop48,0
1000,pop49,801
1000,pop50,262
1000,pop51,1337
1000,pop52,503
1000,pop53,1889
1000,pop54,167
1000,pop55,26
1000,pop56,337
1000,pop57,360
1000,pop58,1459
1000,pop59,536
1000,pop60,505
1000,pop61,2576
1000,pop62,364
1000,pop63,144
1000,pop64,401
1000,pop65,804
1000,pop66,222
1000,pop67,1453
1000,pop68,230
1000,pop69,192
1000,pop70,1869
1000,pop71,548
1000,pop72,156
1000,pop73,195
1000,pop74,5
1000,pop75,337
1000,pop76,127
1000,pop77,691
1000,pop78,293
1000,pop79,1185
1000,pop80,555
1000,pop81,604
1000,pop82,228
1000,pop83,1952
1000,pop84,13
1000,pop85,615
1000,pop86,707
1000,pop87,201
1000,pop88,833
1000,pop89,444
1000,pop90,817
1000,pop91,424
1000,pop92,299
1000,pop93,829
1000,pop94,1829
1000,pop95,193
1000,pop96,320
1000,pop97,265
1000,pop98,76
1000,pop99,1191
1000,pop100,332
1000,pop101,813
1000,pop102,789
1000,pop103,1310
1000,pop104,0
1000,pop105,1243
1000,pop106,1254
1000,pop107,1379
1000,pop108,1
1000,pop109,362
1000,pop110,831
1000,pop111,499
1000,pop112,371
1000,pop113,170
1000,pop114,4064
1000,pop115,827
1000,pop116,981
1000,pop117,483
1000,pop118,1
1000,pop119,1
1000,pop120,3249
1000,pop121,795
1000,pop122,254
1000,pop123,1061
1000,pop124,3351
1000,pop125,3903
1000,pop126,520
1000,pop127,1556
1000,pop128,1282
1000,pop129,1846
1000,pop130,4617
1000,pop131,6282
1000,pop132,2047
1000,pop133,1903
1000,pop134,1826
1000,pop135,592
1000,pop136,224
1000,pop137,811
1000,pop138,644
1000,pop139,226
1000,pop140,1640
1000,pop141,3315
1000,pop142,1742
1000,pop143,816
1000,pop144,4644
1000,pop145,219
1000,pop146,172
1000,pop147,0
1000,pop148,2469
