time,node,sf
100,pop0,c
100,pop0,b
100,pop5,a
100,pop5,c
100,pop5,b
100,pop10,c
100,pop10,b
100,pop10,a
100,pop19,b
100,pop19,a
100,pop19,c
100,pop23,b
100,pop23,a
100,pop29,b
100,pop29,c
100,pop29,a
100,pop1,b
100,pop1,c
100,pop28,a
100,pop28,b
100,pop28,c
100,pop7,c
100,pop13,a
100,pop13,b
100,pop13,c
100,pop30,b
100,pop8,b
100,pop8,a
100,pop24,c
100,pop24,b
100,pop24,a
100,pop15,c
100,pop15,b
100,pop2,a
100,pop16,b
100,pop16,c
100,pop31,a
100,pop25,a
100,pop4,b
100,pop4,a
100,pop20,b
100,pop20,a
100,pop17,b
100,pop17,c
200,pop0,a
200,pop0,c
200,pop0,b
200,pop5,b
200,pop5,c
200,pop5,a
200,pop10,a
200,pop10,b
200,pop10,c
200,pop19,b
200,pop19,a
200,pop19,c
200,pop23,c
200,pop23,b
200,pop23,a
200,pop29,a
200,pop29,b
200,pop1,c
200,pop28,a
200,pop28,b
200,pop28,c
200,pop7,a
200,pop7,b
200,pop7,c
200,pop13,a
200,pop13,b
200,pop13,c
200,pop30,a
200,pop30,b
200,pop30,c
200,pop2,b
200,pop2,a
200,pop2,c
200,pop16,a
200,pop16,b
200,pop16,c
200,pop14,a
200,pop14,b
200,pop25,a
200,pop4,b
200,pop4,c
200,pop22,c
200,pop20,a
200,pop20,b
200,pop20,c
200,pop18,b
200,pop18,c
300,pop0,a
300,pop0,c
300,pop0,b
300,pop5,b
300,pop5,c
300,pop5,a
300,pop10,b
300,pop10,a
300,pop10,c
300,pop19,a
300,pop19,b
300,pop19,c
300,pop23,a
300,pop23,b
300,pop29,a
300,pop29,c
300,pop29,b
300,pop1,b
300,pop28,c
300,pop28,a
300,pop28,b
300,pop7,c
300,pop13,a
300,pop13,b
300,pop13,c
300,pop6,b
300,pop8,a
300,pop8,c
300,pop24,a
300,pop15,a
300,pop15,b
300,pop15,c
300,pop2,c
300,pop2,a
300,pop2,b
300,pop16,c
300,pop14,c
300,pop4,c
300,pop22,a
300,pop20,a
300,pop20,b
300,pop20,c
300,pop18,a
300,pop3,b
400,pop0,a
400,pop0,b
400,pop0,c
400,pop5,a
400,pop5,c
400,pop5,b
400,pop10,b
400,pop10,c
400,pop10,a
400,pop19,a
400,pop19,b
400,pop19,c
400,pop23,a
400,pop23,b
400,pop23,c
400,pop29,b
400,pop29,a
400,pop1,a
400,pop1,c
400,pop28,c
400,pop28,a
400,pop13,b
400,pop13,c
400,pop30,b
400,pop30,a
400,pop8,a
400,pop8,b
400,pop8,c
400,pop24,b
400,pop24,a
400,pop24,c
400,pop15,b
400,pop2,b
400,pop2,c
400,pop16,b
400,pop16,c
400,pop31,a
400,pop25,b
400,pop25,a
400,pop25,c
400,pop4,b
400,pop4,c
400,pop11,a
400,pop22,a
400,pop22,b
400,pop22,c
400,pop12,a
400,pop20,b
400,pop20,a
400,pop26,c
400,pop18,a
400,pop27,c
500,pop0,a
500,pop0,b
500,pop0,c
500,pop5,a
500,pop5,b
500,pop5,c
500,pop10,a
500,pop10,b
500,pop19,a
500,pop19,b
500,pop19,c
500,pop23,a
500,pop23,b
500,pop23,c
500,pop29,b
500,pop29,c
500,pop29,a
500,pop1,a
500,pop1,b
500,pop1,c
500,pop28,a
500,pop28,b
500,pop28,c
500,pop13,a
500,pop13,b
500,pop30,c
500,pop8,b
500,pop8,a
500,pop24,a
500,pop15,a
500,pop15,b
500,pop15,c
500,pop2,c
500,pop2,b
500,pop14,c
500,pop14,b
500,pop14,a
500,pop4,b
500,pop4,c
500,pop11,a
500,pop32,a
600,pop0,c
600,pop0,b
600,pop0,a
600,pop5,a
600,pop5,b
600,pop5,c
600,pop10,b
600,pop10,a
600,pop10,c
600,pop19,b
600,pop19,c
600,pop19,a
600,pop23,b
600,pop23,a
600,pop23,c
600,pop29,b
600,pop29,a
600,pop29,c
600,pop1,b
600,pop1,a
600,pop28,b
