time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,8,0,0,8,0,0,0,2.875,0,0.0,0,0,0.0,0.0
100,193,105,17,71,20.779059747617133,32.546889692951964,4.772874791835383,2.6424870466321244,5.554973821989528,16.492227979274613,20.095238095238095,15.885714285714286,0.023100805745314455,0.26027516859344935
200,381,271,43,67,21.505022687404598,34.50543122838981,4.698751376382748,2.6509186351706036,5.655047204066812,20.438320209973753,22.14391143911439,16.169741697416974,0.022887823185988112,0.2802834207077333
300,550,425,61,64,21.57729339550306,36.63625667092411,4.666718806487324,2.6618181818181816,5.67911877394636,21.56,24.27294117647059,17.385882352941177,0.022527597995286638,0.27681726907630705
400,730,577,89,64,22.863760950231384,36.26692298322879,4.6575024434717704,2.6671232876712327,5.700107488355428,21.793150684931508,23.925476603119584,17.202772963604854,0.022331836334790335,0.27789197986760833
500,921,745,119,57,24.61438865635191,36.24855588487458,4.673402537351567,2.6579804560260585,5.676446166620537,22.268186753528774,23.864429530201342,16.92751677852349,0.023211283233047966,0.2940855310886361
600,1113,889,146,78,25.417534919524453,36.15500889920357,4.684369406376766,2.6495956873315363,5.690634302724983,22.327942497753817,23.77052868391451,16.862767154105736,0.023119225353472387,0.2942068480797788
700,1275,1040,170,65,25.567401727765013,36.655381201977704,4.684565684184277,2.6541176470588237,5.727094369236806,22.894901960784313,24.25769230769231,17.03846153846154,0.02283171898704818,0.2921832019072067
800,1452,1194,191,67,26.15819650614478,36.84816862260636,4.6878424314219655,2.6556473829201104,5.726428079834824,22.921487603305785,24.41959798994975,16.97571189279732,0.02279049943251823,0.2907885924020788
900,1630,1350,212,68,25.825471223476903,36.70430313455865,4.677282521623991,2.657668711656442,5.728665543128543,22.93926380368098,24.308888888888887,17.08222222222222,0.022816511435941447,0.29060734968184615
1000,1801,1502,243,56,25.623239180922948,36.82766674957285,4.666646034813206,2.6640755136035534,5.712106637350557,23.079955580233204,24.438748335552596,17.13249001331558,0.022856370467960588,0.2932510735373049
