time,node,decisions
1000,pop0,826
1000,pop1,386
1000,pop2,1906
1000,pop3,2124
1000,pop4,969
1000,pop5,629
1000,pop6,377
1000,pop7,382
1000,pop8,432
1000,pop9,786
1000,pop10,1763
1000,pop11,1203
1000,pop12,0
1000,pop13,410
1000,pop14,1785
1000,pop15,4787
1000,pop16,3534
1000,pop17,4087
1000,pop18,2346
1000,pop19,1482
1000,pop20,7335
1000,pop21,440
1000,pop22,795
1000,pop23,587
1000,pop24,2833
1000,pop25,2268
1000,pop26,618
1000,pop27,1818
1000,pop28,2260
1000,pop29,1673
1000,pop30,179
1000,pop31,2699
1000,pop32,1715
1000,pop33,990
1000,pop34,3572
1000,pop35,4686
1000,pop36,716
1000,pop37,713
1000,pop38,1123
1000,pop39,707
1000,pop40,2120
1000,pop41,4366
1000,pop42,1569
1000,pop43,1865
1000,pop44,1439
1000,pop45,2081
1000,pop46,219
1000,pop47,2509
1000,pop48,439
1000,pop49,1156
1000,pop50,1967
1000,pop51,3434
1000,pop52,897
1000,pop53,1001
1000,pop54,3399
1000,pop55,556
1000,pop56,1832
1000,pop57,1760
1000,pop58,1335
1000,pop59,1257
1000,pop60,215
1000,pop61,3031
1000,pop62,3028
1000,pop63,433
1000,pop64,2080
1000,pop65,547
1000,pop66,1394
1000,pop67,3259
1000,pop68,3068
1000,pop69,0
1000,pop70,2917
1000,pop71,762
1000,pop72,4964
1000,pop73,3113
1000,pop74,718
1000,pop75,806
1000,pop76,934
1000,pop77,1918
1000,pop78,3869
1000,pop79,4037
1000,pop80,1353
1000,pop81,4513
1000,pop82,792
1000,pop83,290
1000,pop84,241
1000,pop85,885
1000,pop86,3548
1000,pop87,2505
1000,pop88,189
1000,pop89,186
1000,pop90,1186
1000,pop91,1673
1000,pop92,2253
1000,pop93,5434
1000,pop94,6303
1000,pop95,2321
1000,pop96,1530
1000,pop97,1050
1000,pop98,827
1000,pop99,2263
1000,pop100,1823
1000,pop101,1910
1000,pop102,2070
1000,pop103,3092
1000,pop104,218
1000,pop105,782
1000,pop106,386
1000,pop107,2136
1000,pop108,953
1000,pop109,1673
1000,pop110,3350
1000,pop111,876
1000,pop112,1009
1000,pop113,3231
1000,pop114,2500
1000,pop115,1370
1000,pop116,3713
1000,pop117,1429
1000,pop118,1393
1000,pop119,1586
1000,pop120,6263
1000,pop121,2209
1000,pop122,962
1000,pop123,4287
1000,pop124,5236
1000,pop125,4973
1000,pop126,2023
1000,pop127,1560
1000,pop128,2241
1000,pop129,4384
1000,pop130,8293
1000,pop131,5882
1000,pop132,3836
1000,pop133,2224
1000,pop134,2753
1000,pop135,1074
1000,pop136,27
1000,pop137,2050
1000,pop138,2119
1000,pop139,957
1000,pop140,3497
1000,pop141,7356
1000,pop142,3510
1000,pop143,51
1000,pop144,3883
1000,pop145,2647
1000,pop146,3974
1000,pop147,457
1000,pop148,1913
