time,node,sf
100,pop31,b
100,pop31,d
100,pop31,e
100,pop31,a
100,pop31,c
100,pop16,a
100,pop16,b
100,pop16,d
100,pop16,e
100,pop16,c
100,pop17,c
100,pop17,e
100,pop17,a
100,pop17,b
100,pop24,d
100,pop24,e
100,pop24,b
100,pop24,a
100,pop24,c
100,pop22,b
100,pop22,c
100,pop22,d
100,pop22,e
100,pop22,a
100,pop21,d
200,pop31,b
200,pop31,e
200,pop31,a
200,pop31,d
200,pop31,c
200,pop16,b
200,pop16,c
200,pop16,a
200,pop16,d
200,pop16,e
200,pop17,b
200,pop17,a
200,pop17,e
200,pop17,d
200,pop17,c
200,pop24,b
200,pop24,a
200,pop24,c
200,pop24,d
200,pop24,e
200,pop22,b
200,pop22,c
200,pop22,d
200,pop22,a
200,pop22,e
300,pop31,b
300,pop31,a
300,pop31,d
300,pop31,e
300,pop31,c
300,pop16,a
300,pop16,b
300,pop16,c
300,pop16,e
300,pop16,d
300,pop17,a
300,pop17,b
300,pop17,c
300,pop17,d
300,pop24,d
300,pop24,e
300,pop24,b
300,pop24,a
300,pop24,c
300,pop22,b
300,pop22,d
300,pop22,c
300,pop22,a
300,pop22,e
400,pop31,b
400,pop31,a
400,pop31,c
400,pop31,e
400,pop31,d
400,pop16,a
400,pop16,b
400,pop16,c
400,pop16,d
400,pop16,e
400,pop17,a
400,pop17,b
400,pop17,c
400,pop17,e
400,pop17,d
400,pop24,d
400,pop24,c
400,pop24,a
400,pop24,b
400,pop24,e
400,pop22,d
400,pop22,a
400,pop22,e
400,pop22,c
400,pop22,b
500,pop31,e
500,pop31,b
500,pop31,a
500,pop31,d
500,pop31,c
500,pop16,c
500,pop16,b
500,pop16,a
500,pop16,d
500,pop16,e
500,pop17,b
500,pop17,c
500,pop17,a
500,pop24,a
500,pop24,b
500,pop24,c
500,pop22,a
500,pop22,b
500,pop22,c
500,pop22,d
500,pop22,e
500,pop3,a
500,pop3,c
500,pop32,a
500,pop20,b
600,pop31,a
600,pop31,d
600,pop31,e
600,pop31,b
600,pop31,c
600,pop16,c
600,pop16,b
600,pop16,a
600,pop17,c
600,pop17,d
600,pop17,b
600,pop17,a
600,pop17,e
600,pop24,a
600,pop24,c
600,pop24,b
600,pop24,d
600,pop24,e
600,pop22,a
600,pop22,b
600,pop22,e
600,pop22,c
600,pop22,d
700,pop31,a
700,pop31,c
700,pop31,b
700,pop31,d
700,pop31,e
700,pop16,a
700,pop16,b
700,pop16,c
700,pop16,d
700,pop16,e
700,pop17,c
700,pop17,d
700,pop17,a
700,pop17,b
700,pop17,e
700,pop24,e
700,pop24,b
700,pop24,a
700,pop24,c
700,pop24,d
700,pop22,b
700,pop22,e
700,pop22,c
700,pop22,a
700,pop22,d
800,pop31,c
800,pop31,b
800,pop31,a
800,pop31,d
800,pop31,e
800,pop16,a
800,pop16,b
800,pop16,c
800,pop16,e
800,pop16,d
800,pop17,a
800,pop17,b
800,pop17,c
800,pop17,d
800,pop17,e
800,pop24,c
800,pop24,a
800,pop24,b
800,pop24,d
800,pop24,e
800,pop22,e
800,pop22,a
800,pop22,c
800,pop22,b
800,pop3,a
800,pop3,b
800,pop3,c
800,pop21,d
800,pop21,e
900,pop31,c
900,pop31,a
900,pop31,b
900,pop31,d
900,pop31,e
900,pop16,b
900,pop16,d
900,pop16,e
900,pop16,c
900,pop16,a
900,pop17,b
900,pop17,c
900,pop17,d
900,pop17,e
900,pop17,a
900,pop24,a
900,pop24,c
900,pop24,b
900,pop22,a
900,pop22,c
900,pop22,b
900,pop22,d
900,pop22,e
900,pop21,d
900,pop21,e
900,pop30,a
900,pop30,b
900,pop30,c
1000.0,pop31,c
1000.0,pop31,b
1000.0,pop31,d
1000.0,pop31,e
1000.0,pop31,a
1000.0,pop16,d
1000.0,pop16,a
1000.0,pop16,b
1000.0,pop16,e
1000.0,pop16,c
1000.0,pop17,b
1000.0,pop17,d
1000.0,pop17,c
1000.0,pop17,e
1000.0,pop17,a
1000.0,pop24,b
1000.0,pop24,a
1000.0,pop24,d
1000.0,pop24,c
1000.0,pop24,e
1000.0,pop22,a
1000.0,pop22,b
1000.0,pop22,c
1000.0,pop22,d
