time,node,decisions
1000,pop0,214
1000,pop1,257
1000,pop2,2921
1000,pop3,2437
1000,pop4,2287
1000,pop5,942
1000,pop6,1413
1000,pop7,1227
1000,pop8,1486
1000,pop9,1415
1000,pop10,1243
1000,pop11,1915
1000,pop12,244
1000,pop13,221
1000,pop14,1572
1000,pop15,1885
1000,pop16,1890
1000,pop17,2958
1000,pop18,1400
1000,pop19,956
1000,pop20,6689
1000,pop21,1143
1000,pop22,900
1000,pop23,1129
1000,pop24,4298
1000,pop25,1531
1000,pop26,914
1000,pop27,2108
1000,pop28,894
1000,pop29,3262
1000,pop30,209
1000,pop31,1774
1000,pop32,1433
1000,pop33,3646
1000,pop34,825
1000,pop35,1826
1000,pop36,210
1000,pop37,546
1000,pop38,1564
1000,pop39,135
1000,pop40,804
1000,pop41,4590
1000,pop42,1167
1000,pop43,716
1000,pop44,3281
1000,pop45,3865
1000,pop46,240
1000,pop47,297
1000,pop48,318
1000,pop49,1894
1000,pop50,1167
1000,pop51,2957
1000,pop52,968
1000,pop53,1350
1000,pop54,318
1000,pop55,346
1000,pop56,627
1000,pop57,1249
1000,pop58,2084
1000,pop59,895
1000,pop60,825
1000,pop61,4119
1000,pop62,2140
1000,pop63,0
1000,pop64,1554
1000,pop65,861
1000,pop66,1624
1000,pop67,842
1000,pop68,612
1000,pop69,236
1000,pop70,5247
1000,pop71,960
1000,pop72,1786
1000,pop73,1056
1000,pop74,666
1000,pop75,329
1000,pop76,765
1000,pop77,3148
1000,pop78,1403
1000,pop79,2180
1000,pop80,1727
1000,pop81,3412
1000,pop82,2318
1000,pop83,305
1000,pop84,4
1000,pop85,1986
1000,pop86,2047
1000,pop87,1770
1000,pop88,1387
1000,pop89,1165
1000,pop90,2657
1000,pop91,2812
1000,pop92,1286
1000,pop93,5399
1000,pop94,4982
1000,pop95,2273
1000,pop96,2753
1000,pop97,3352
1000,pop98,781
1000,pop99,1339
1000,pop100,3613
1000,pop101,636
1000,pop102,1095
1000,pop103,3288
1000,pop104,624
1000,pop105,1395
1000,pop106,3305
1000,pop107,1906
1000,pop108,1353
1000,pop109,1395
1000,pop110,2309
1000,pop111,1950
1000,pop112,2773
1000,pop113,1972
1000,pop114,1093
1000,pop115,1019
1000,pop116,3432
1000,pop117,1586
1000,pop118,522
1000,pop119,367
1000,pop120,2632
1000,pop121,3173
1000,pop122,541
1000,pop123,2801
1000,pop124,4080
1000,pop125,7081
1000,pop126,1772
1000,pop127,2137
1000,pop128,5152
1000,pop129,5065
1000,pop130,3593
1000,pop131,8438
1000,pop132,5012
1000,pop133,3301
1000,pop134,371
1000,pop135,566
1000,pop136,9
1000,pop137,908
1000,pop138,1093
1000,pop139,3457
1000,pop140,3205
1000,pop141,4676
1000,pop142,2440
1000,pop143,202
1000,pop144,5963
1000,pop145,1169
1000,pop146,943
1000,pop147,467
1000,pop148,3012
