time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,24,0,0,24,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,560,127,185,248,31.12295251211143,40.22251538409101,4.4639118630532995,3.0,5.137897782063646,19.02857142857143,26.80314960629921,21.559055118110237,0.07081765134459282,0.3885721130809773
200,1117,384,491,242,34.68256966419763,46.535650992449405,4.481155343844379,3.0,5.194891201513718,24.579230080572962,33.044270833333336,24.473958333333332,0.0728418332684271,0.4415992616943905
300,1648,626,782,240,35.477044151842414,49.93132040172419,4.477721070977936,3.0,5.253731343283582,26.9126213592233,36.40894568690096,25.45846645367412,0.07164036029625558,0.454449850444439
400,2173,882,1056,235,35.93317001768538,51.31690903088803,4.4729912520920125,3.0,5.2765662859120805,28.06074551311551,37.83560090702948,26.410430839002267,0.07027896059486238,0.4570583443428466
500,2729,1110,1384,235,35.59989013721432,52.23145218851829,4.482579363508641,3.0,5.307899703424104,28.855991205569804,38.773873873873875,26.866666666666667,0.07178290175031234,0.46481923069829945
600,3292,1329,1726,237,36.15258734616995,53.03347108407177,4.486596529288183,3.0,5.323833908493822,29.054678007290402,39.55831452219714,26.74492099322799,0.07302100127355216,0.4690366577659626
700,3842,1562,2028,252,36.54150870008282,52.9283310882134,4.489701065600424,3.0,5.320656015834865,29.385476314419574,39.44878361075544,26.723431498079385,0.07272173034696083,0.4707762682151796
800,4369,1792,2324,253,36.34482865873464,53.484917581150974,4.492855694134703,3.0,5.336531365313653,29.791256580453194,39.976004464285715,27.2421875,0.07281956209715902,0.47156012071208364
900,4918,2015,2661,242,36.31637929785598,54.09144665802851,4.4899579693442595,3.0,5.349737461524533,30.0392435949573,40.598511166253104,27.419354838709676,0.07300108833350524,0.47442240638399985
1000,5455,2239,2986,230,36.50903952809939,54.1997771793722,4.490627293401605,3.0,5.360640791872884,30.180751604033,40.70835194283162,27.51228226887003,0.07324619539721217,0.47513354019530324
