time,node,sf
100,pop21,a
100,pop21,b
100,pop21,c
100,pop40,a
100,pop40,b
100,pop40,c
100,pop46,a
100,pop46,b
100,pop46,c
100,pop32,a
100,pop32,b
100,pop32,c
100,pop56,b
100,pop56,a
100,pop51,b
100,pop51,a
100,pop51,c
100,pop39,a
100,pop39,b
100,pop17,b
200,pop21,a
200,pop21,b
200,pop21,c
200,pop40,a
200,pop40,b
200,pop40,c
200,pop46,b
200,pop46,c
200,pop46,a
200,pop32,c
200,pop32,a
200,pop32,b
200,pop56,c
200,pop36,a
200,pop36,b
200,pop36,c
200,pop17,b
200,pop17,c
200,pop25,a
200,pop25,b
200,pop25,c
300,pop21,a
300,pop21,c
300,pop21,b
300,pop40,b
300,pop40,a
300,pop40,c
300,pop46,a
300,pop46,b
300,pop46,c
300,pop32,b
300,pop32,a
300,pop32,c
300,pop17,b
300,pop20,b
300,pop20,a
300,pop34,b
300,pop34,c
400,pop21,b
400,pop21,a
400,pop21,c
400,pop40,a
400,pop40,b
400,pop40,c
400,pop46,b
400,pop46,c
400,pop46,a
400,pop32,a
400,pop32,b
400,pop32,c
400,pop56,a
400,pop56,b
400,pop56,c
400,pop51,a
400,pop51,b
400,pop51,c
400,pop33,b
400,pop33,a
400,pop33,c
500,pop21,b
500,pop21,a
500,pop21,c
500,pop40,a
500,pop40,b
500,pop40,c
500,pop46,b
500,pop46,a
500,pop46,c
500,pop32,b
500,pop32,a
500,pop32,c
500,pop56,c
500,pop56,b
500,pop51,a
500,pop51,b
500,pop51,c
500,pop36,a
500,pop36,b
500,pop9,a
500,pop9,b
500,pop9,c
500,pop1,b
500,pop1,a
600,pop21,b
600,pop21,a
600,pop21,c
600,pop40,b
600,pop40,c
600,pop40,a
600,pop46,a
600,pop46,b
600,pop46,c
600,pop32,b
600,pop56,c
600,pop56,b
600,pop51,a
600,pop51,c
600,pop51,b
600,pop36,a
600,pop36,c
600,pop36,b
600,pop39,a
600,pop9,b
600,pop9,a
600,pop20,a
600,pop20,b
600,pop20,c
600,pop43,c
600,pop34,c
600,pop11,a
700,pop21,a
700,pop21,b
700,pop21,c
700,pop40,a
700,pop40,b
700,pop40,c
700,pop46,a
700,pop46,b
700,pop46,c
700,pop32,b
700,pop32,a
700,pop32,c
700,pop51,c
700,pop39,b
700,pop39,a
700,pop33,b
700,pop33,c
700,pop20,b
700,pop20,c
800,pop21,a
800,pop21,b
800,pop21,c
800,pop40,a
800,pop40,b
800,pop40,c
800,pop46,b
800,pop46,a
800,pop46,c
800,pop32,a
800,pop32,b
800,pop32,c
800,pop56,a
800,pop56,b
800,pop51,b
800,pop51,a
800,pop36,b
800,pop36,c
800,pop9,a
800,pop33,a
800,pop37,b
800,pop37,c
800,pop41,a
800,pop41,b
800,pop1,a
900,pop21,a
900,pop21,b
900,pop21,c
900,pop40,b
900,pop40,a
900,pop40,c
900,pop46,b
900,pop46,a
900,pop46,c
900,pop32,b
900,pop32,c
900,pop32,a
900,pop56,a
900,pop56,b
900,pop51,b
900,pop51,c
900,pop51,a
900,pop39,c
900,pop17,a
900,pop9,a
900,pop9,b
900,pop9,c
900,pop25,a
900,pop25,b
900,pop20,a
900,pop20,b
900,pop34,a
900,pop34,b
900,pop13,a
900,pop13,b
900,pop13,c
900,pop15,a
900,pop15,b
900,pop15,c
1000.0,pop21,a
1000.0,pop21,b
1000.0,pop21,c
1000.0,pop40,a
1000.0,pop40,c
1000.0,pop40,b
1000.0,pop46,a
1000.0,pop46,b
1000.0,pop46,c
1000.0,pop32,a
1000.0,pop32,b
1000.0,pop32,c
1000.0,pop56,b
1000.0,pop56,c
1000.0,pop56,a
1000.0,pop51,a
1000.0,pop51,b
1000.0,pop36,b
1000.0,pop36,a
1000.0,pop9,b
1000.0,pop9,c
1000.0,pop33,a
1000.0,pop33,b
