time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,2.9,0,0.0,0,0,0.0,0.0
100,214,99,0,115,0,46.78158006167539,5.000294194826876,2.7242990654205608,4.234770704996578,28.911214953271028,33.08080808080808,26.91919191919192,0.09721176280348288,0.055699032573000816
200,425,299,0,126,0,54.358235135853754,5.031793796002072,2.7058823529411766,4.331824611032532,36.03058823529412,40.71571906354515,31.234113712374583,0.11745513866231644,0.06959816070900464
300,642,522,0,120,0,55.75659972720882,5.027576965836779,2.6978193146417446,4.318463860472916,40.110591900311526,42.189655172413794,32.0919540229885,0.12696741085663085,0.07783454684141197
400,871,732,0,139,0,57.63878495164338,5.018582647046418,2.690011481056257,4.319687647893989,41.917336394948336,44.150273224043715,32.73224043715847,0.13259889749240997,0.08402883562626903
500,1081,952,0,129,0,58.809356670677,5.003370796265371,2.67900092506938,4.329187935034803,43.151711378353376,45.3813025210084,32.71218487394958,0.13372959348607952,0.08552605703048195
600,1303,1173,0,130,0,58.90513132558221,4.995273124591257,2.6768994627782043,4.336786775348519,43.69071373752878,45.547314578005114,32.98294970161978,0.13457856045545202,0.08613466591766464
700,1489,1378,0,111,0,58.869825988255165,5.001440446308722,2.673606447280054,4.362309223623092,44.15043653458697,45.51088534107402,32.834542815674894,0.13380615455489428,0.084644738000472
800,1689,1574,0,115,0,58.69134670463674,5.003034615846481,2.6678507992895204,4.3589803829437335,43.940793368857314,45.335451080050824,32.80940279542567,0.13383034424891588,0.08411196064254858
900,1932,1794,0,138,0,58.55667701231229,5.00488054464246,2.6697722567287783,4.3575838649927965,43.83747412008282,45.21850613154961,32.84671125975474,0.13537196000956161,0.08461650548125983
1000,2135,2009,0,126,0,58.7213013084201,5.009856453981346,2.667447306791569,4.36675219941349,44.63700234192037,45.376804380288704,33.069188651070185,0.13429077658962027,0.08453237114724613
