time,node,sf
100,pop0,a
100,pop0,b
100,pop0,c
100,pop0,d
100,pop0,e
100,pop3,a
100,pop3,b
100,pop3,d
100,pop3,e
100,pop12,a
100,pop12,e
100,pop12,c
100,pop12,b
100,pop19,b
100,pop19,a
100,pop19,c
100,pop19,d
100,pop19,e
100,pop22,d
100,pop22,a
100,pop22,b
100,pop22,c
100,pop26,c
100,pop26,b
100,pop26,d
100,pop26,e
100,pop37,e
100,pop37,d
100,pop37,a
100,pop37,b
100,pop37,c
100,pop41,c
100,pop41,a
100,pop41,d
100,pop41,b
100,pop41,e
100,pop45,a
100,pop45,c
100,pop45,e
100,pop45,b
100,pop50,b
100,pop50,a
100,pop50,d
100,pop50,c
100,pop66,e
100,pop66,a
100,pop66,b
100,pop66,d
100,pop66,c
100,pop72,b
100,pop72,a
100,pop72,d
100,pop72,c
100,pop72,e
100,pop23,a
100,pop23,c
100,pop23,b
100,pop23,d
100,pop23,e
100,pop15,a
100,pop15,e
100,pop15,b
100,pop15,d
100,pop15,c
100,pop46,c
100,pop46,a
100,pop46,b
100,pop46,e
100,pop46,d
100,pop48,b
100,pop48,a
100,pop48,c
100,pop58,c
100,pop58,b
100,pop58,a
100,pop2,c
100,pop10,a
100,pop10,b
100,pop10,c
100,pop10,d
100,pop56,b
100,pop56,a
100,pop56,c
100,pop42,b
100,pop42,a
100,pop42,c
100,pop42,d
100,pop42,e
100,pop68,c
100,pop68,d
100,pop68,e
100,pop68,a
100,pop4,c
100,pop4,d
100,pop4,e
100,pop49,a
100,pop49,e
100,pop49,b
100,pop49,c
100,pop6,c
100,pop6,a
100,pop36,a
100,pop36,c
100,pop36,e
100,pop71,b
100,pop71,c
100,pop71,d
100,pop28,b
100,pop28,e
100,pop1,d
100,pop1,a
100,pop1,e
100,pop32,b
100,pop32,c
100,pop70,b
100,pop13,d
100,pop21,c
100,pop39,b
100,pop39,c
200,pop0,a
200,pop0,b
200,pop0,e
200,pop0,c
200,pop3,b
200,pop3,a
200,pop3,c
200,pop12,b
200,pop12,a
200,pop12,c
200,pop12,d
200,pop19,b
