time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,5,0,0,5,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,120,57,17,46,28.294609989924243,35.43358968703648,4.775215540325238,2.591666666666667,6.186813186813187,18.766666666666666,23.24561403508772,19.19298245614035,0.017121597655948784,0.21521681509754054
200,227,136,42,49,36.99992090403064,41.70364090761647,4.742519015429278,2.616740088105727,6.402272727272727,24.819383259911895,29.441176470588236,24.25,0.01571773156089188,0.2227102987421382
300,329,231,52,46,34.80556938277357,43.036064087927656,4.755434848668764,2.601823708206687,6.508388037928519,27.121580547112462,30.67099567099567,25.194805194805195,0.01516930581082982,0.22176483929497134
400,455,326,75,54,35.6942586084019,43.35786385941543,4.743583767943795,2.597802197802198,6.590673575129534,27.956043956043956,31.015337423312882,25.993865030674847,0.01565972310320621,0.23541666666666636
500,572,423,95,54,37.58594650404372,42.813890209284075,4.736860563450555,2.625874125874126,6.630819942315616,28.134615384615383,30.451536643026003,25.418439716312058,0.01589690003483114,0.23798905835543765
600,692,535,107,50,35.99336398073692,43.17800503861649,4.7126238093619515,2.634393063583815,6.592605042016807,28.34248554913295,30.77196261682243,25.902803738317758,0.01584949458364896,0.23558908306169254
700,811,633,125,53,35.39876474212972,43.00931380982164,4.701893047172928,2.625154130702836,6.5576537911301855,28.260172626387178,30.62401263823065,25.796208530805686,0.0157623865037555,0.23118577887381872
800,926,731,143,52,34.69408279561493,42.991639427617685,4.701598089378741,2.6306695464362853,6.560745341614907,28.517278617710584,30.647058823529413,25.993160054719564,0.01576807277935123,0.2312656641604012
900,1042,831,161,50,35.52973102663189,43.26965972552579,4.703839587535941,2.628598848368522,6.559181897302002,28.930902111324375,30.91095066185319,26.221419975932612,0.015712345214415356,0.23243766016164039
1000,1156,936,179,41,35.09481807308489,43.34311953934006,4.702589138292294,2.6366782006920415,6.549598904324007,28.957612456747405,30.965811965811966,26.183760683760685,0.015840533766326315,0.23250806222978232
