time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,23,0,0,23,0,0,0,2.6956521739130435,0,0.0,0,0,0.0,0.0
100,529,248,19,262,26.147274938131517,43.660375263704466,4.99294160214765,2.7032136105860114,4.015297450424929,26.793950850661627,30.362903225806452,14.963709677419354,0.3617361215586121,0.14854941156872595
200,1037,713,55,269,24.560555961713913,48.877881367843564,4.982058037032315,2.691417550626808,3.9930411427176167,31.540019286403087,35.4586255259467,14.845722300140253,0.39388011035867915,0.1616676612784663
300,1558,1185,116,257,26.27221339245907,50.96647780405091,5.0020319060344836,2.691270860077022,4.038011251330394,34.09242618741977,37.572995780590716,14.961181434599157,0.4088536004990398,0.17339987036392338
400,2098,1672,177,249,29.25655367573316,51.038771193458224,5.009066379887306,2.6844613918017157,4.053745474798107,34.69256434699714,37.627990430622006,14.979665071770334,0.42026314656362196,0.17525552466542946
500,2600,2113,217,270,27.83841500929567,51.46275198918649,5.007017570389794,2.68,4.070357349472654,35.17884615384615,38.057737813535255,15.044959772834831,0.4144267894104354,0.1743750474477306
600,3096,2612,250,234,27.779224345416946,51.212256935451855,5.005099937170513,2.677325581395349,4.0768656437824315,35.27357881136951,37.81661562021439,14.894333843797856,0.4164411280736478,0.17153991471615643
700,3612,3028,307,277,28.594631255519182,51.11395921258659,5.007408308094819,2.6758028792912514,4.096178263077705,35.72702104097453,37.71268163804491,14.902245706737121,0.4145653066005855,0.17307415023410308
800,4133,3526,334,273,29.30097194538697,51.39156755816858,5.0066764682087035,2.6748124848778128,4.09413542095866,36.062666344060005,38.01219512195122,14.893363584798639,0.42032427050835397,0.17589827594163573
900,4652,4021,364,267,28.36435947591224,51.24649745160299,5.006240303880586,2.6758383490971624,4.099882433623984,35.98237317282889,37.86819199204178,14.94081074359612,0.42442029307133733,0.17611960862298257
1000,5151,4513,399,239,28.882160986459994,50.99925251324627,5.007849283420388,2.6773442050087364,4.097318109399894,35.94758299359348,37.608686018169735,14.877908265012188,0.4261768112386642,0.17522554455920114
