time,node,sf
100,pop20,b
100,pop20,a
100,pop20,c
100,pop27,a
100,pop27,b
100,pop27,c
100,pop13,a
100,pop13,b
100,pop13,c
100,pop8,b
100,pop8,a
100,pop8,c
100,pop23,c
100,pop23,a
100,pop23,b
100,pop2,a
100,pop2,c
100,pop2,b
100,pop19,b
100,pop19,a
100,pop0,a
100,pop0,b
100,pop0,c
100,pop31,a
100,pop31,c
100,pop31,b
100,pop21,a
100,pop21,b
100,pop21,c
100,pop28,a
100,pop7,a
100,pop7,b
100,pop25,a
100,pop25,b
100,pop25,c
200,pop20,b
200,pop20,a
200,pop20,c
200,pop27,b
200,pop27,a
200,pop27,c
200,pop13,a
200,pop13,b
200,pop13,c
200,pop8,a
200,pop8,b
200,pop8,c
200,pop23,a
200,pop23,b
200,pop23,c
200,pop2,b
200,pop2,c
200,pop2,a
200,pop19,c
200,pop19,a
200,pop19,b
200,pop0,a
200,pop0,b
200,pop0,c
200,pop31,b
200,pop31,a
200,pop31,c
200,pop21,a
200,pop28,b
200,pop28,a
200,pop1,c
200,pop1,b
200,pop1,a
200,pop7,a
200,pop12,a
300,pop20,b
300,pop20,a
300,pop20,c
300,pop27,a
300,pop27,b
300,pop27,c
300,pop13,a
300,pop13,b
300,pop13,c
300,pop8,a
300,pop8,b
300,pop8,c
300,pop23,b
300,pop23,c
300,pop23,a
300,pop2,a
300,pop2,c
300,pop2,b
300,pop19,a
300,pop19,b
300,pop19,c
300,pop0,b
300,pop0,a
300,pop0,c
300,pop31,b
300,pop31,a
300,pop31,c
300,pop21,b
300,pop21,a
300,pop21,c
300,pop28,c
300,pop28,a
300,pop28,b
300,pop1,a
300,pop1,b
300,pop1,c
300,pop7,b
300,pop7,c
300,pop10,b
300,pop10,c
300,pop25,b
300,pop25,a
300,pop11,b
300,pop11,a
300,pop3,c
300,pop3,a
300,pop3,b
300,pop12,a
300,pop12,b
300,pop12,c
300,pop5,a
400,pop20,b
400,pop20,a
400,pop20,c
400,pop27,a
400,pop27,c
400,pop27,b
400,pop13,a
400,pop13,b
400,pop13,c
400,pop8,a
400,pop8,c
400,pop8,b
400,pop23,b
400,pop23,a
400,pop23,c
400,pop2,a
400,pop2,b
400,pop19,a
400,pop19,b
400,pop19,c
400,pop0,a
400,pop0,b
400,pop0,c
400,pop31,b
400,pop31,a
400,pop31,c
400,pop21,a
400,pop28,b
400,pop28,c
400,pop7,a
400,pop7,b
400,pop7,c
400,pop25,b
400,pop25,a
400,pop11,c
500,pop20,b
500,pop20,a
500,pop20,c
500,pop27,b
500,pop27,c
500,pop27,a
500,pop13,a
500,pop13,b
500,pop13,c
500,pop8,a
500,pop8,c
500,pop8,b
500,pop23,a
