time,node,decisions
1000,pop0,1
1000,pop1,0
1000,pop2,2516
1000,pop3,3142
1000,pop4,904
1000,pop5,663
1000,pop6,191
1000,pop7,382
1000,pop8,498
1000,pop9,1099
1000,pop10,249
1000,pop11,2418
1000,pop12,0
1000,pop13,255
1000,pop14,730
1000,pop15,1974
1000,pop16,2012
1000,pop17,5439
1000,pop18,1114
1000,pop19,464
1000,pop20,7495
1000,pop21,2189
1000,pop22,1154
1000,pop23,2081
1000,pop24,2652
1000,pop25,2912
1000,pop26,2426
1000,pop27,3312
1000,pop28,1723
1000,pop29,2539
1000,pop30,595
1000,pop31,1644
1000,pop32,2133
1000,pop33,2409
1000,pop34,2315
1000,pop35,2248
1000,pop36,815
1000,pop37,68
1000,pop38,93
1000,pop39,894
1000,pop40,629
1000,pop41,4245
1000,pop42,1130
1000,pop43,1034
1000,pop44,2100
1000,pop45,2679
1000,pop46,301
1000,pop47,281
1000,pop48,115
1000,pop49,1244
1000,pop50,787
1000,pop51,4644
1000,pop52,603
1000,pop53,253
1000,pop54,1887
1000,pop55,915
1000,pop56,623
1000,pop57,814
1000,pop58,2836
1000,pop59,435
1000,pop60,15
1000,pop61,3329
1000,pop62,2721
1000,pop63,2
1000,pop64,773
1000,pop65,637
1000,pop66,1580
1000,pop67,1314
1000,pop68,884
1000,pop69,256
1000,pop70,3710
1000,pop71,2334
1000,pop72,2834
1000,pop73,2066
1000,pop74,0
1000,pop75,246
1000,pop76,148
1000,pop77,411
1000,pop78,1286
1000,pop79,3491
1000,pop80,3206
1000,pop81,2868
1000,pop82,2072
1000,pop83,221
1000,pop84,870
1000,pop85,1757
1000,pop86,2187
1000,pop87,2465
1000,pop88,1801
1000,pop89,1623
1000,pop90,1211
1000,pop91,970
1000,pop92,705
1000,pop93,1726
1000,pop94,4467
1000,pop95,1711
1000,pop96,924
1000,pop97,1467
1000,pop98,1775
1000,pop99,3568
1000,pop100,620
1000,pop101,1573
1000,pop102,1470
1000,pop103,3979
1000,pop104,17
1000,pop105,765
1000,pop106,3512
1000,pop107,1116
1000,pop108,239
1000,pop109,1174
1000,pop110,1522
1000,pop111,628
1000,pop112,824
1000,pop113,2647
1000,pop114,4940
1000,pop115,897
1000,pop116,2195
1000,pop117,2526
1000,pop118,812
1000,pop119,1541
1000,pop120,6008
1000,pop121,1676
1000,pop122,85
1000,pop123,2543
1000,pop124,3442
1000,pop125,5670
1000,pop126,950
1000,pop127,2406
1000,pop128,2803
1000,pop129,5172
1000,pop130,6824
1000,pop131,8963
1000,pop132,4102
1000,pop133,5291
1000,pop134,676
1000,pop135,321
1000,pop136,512
1000,pop137,1487
1000,pop138,788
1000,pop139,1489
1000,pop140,3503
1000,pop141,4923
1000,pop142,2667
1000,pop143,0
1000,pop144,4771
1000,pop145,819
1000,pop146,1077
1000,pop147,1438
1000,pop148,2197
