time,node,decisions
1000,pop0,0
1000,pop1,2
1000,pop2,2545
1000,pop3,3576
1000,pop4,568
1000,pop5,810
1000,pop6,224
1000,pop7,244
1000,pop8,603
1000,pop9,358
1000,pop10,0
1000,pop11,199
1000,pop12,2
1000,pop13,226
1000,pop14,287
1000,pop15,3423
1000,pop16,731
1000,pop17,1659
1000,pop18,323
1000,pop19,1005
1000,pop20,4553
1000,pop21,332
1000,pop22,360
1000,pop23,126
1000,pop24,279
1000,pop25,208
1000,pop26,720
1000,pop27,1285
1000,pop28,730
1000,pop29,2229
1000,pop30,0
1000,pop31,454
1000,pop32,188
1000,pop33,1078
1000,pop34,1016
1000,pop35,393
1000,pop36,16
1000,pop37,600
1000,pop38,665
1000,pop39,247
1000,pop40,263
1000,pop41,3009
1000,pop42,482
1000,pop43,501
1000,pop44,3034
1000,pop45,2825
1000,pop46,0
1000,pop47,2
1000,pop48,862
1000,pop49,408
1000,pop50,99
1000,pop51,2045
1000,pop52,319
1000,pop53,318
1000,pop54,477
1000,pop55,484
1000,pop56,244
1000,pop57,262
1000,pop58,1363
1000,pop59,777
1000,pop60,2
1000,pop61,2275
1000,pop62,1206
1000,pop63,0
1000,pop64,192
1000,pop65,612
1000,pop66,114
1000,pop67,20
1000,pop68,335
1000,pop69,12
1000,pop70,2024
1000,pop71,88
1000,pop72,1449
1000,pop73,814
1000,pop74,222
1000,pop75,3
1000,pop76,226
1000,pop77,1185
1000,pop78,453
1000,pop79,968
1000,pop80,1478
1000,pop81,1240
1000,pop82,655
1000,pop83,3
1000,pop84,8
1000,pop85,442
1000,pop86,828
1000,pop87,1367
1000,pop88,78
1000,pop89,66
1000,pop90,962
1000,pop91,773
1000,pop92,900
1000,pop93,1365
1000,pop94,2644
1000,pop95,656
1000,pop96,1057
1000,pop97,919
1000,pop98,229
1000,pop99,1943
1000,pop100,311
1000,pop101,320
1000,pop102,114
1000,pop103,2086
1000,pop104,624
1000,pop105,251
1000,pop106,2268
1000,pop107,629
1000,pop108,219
1000,pop109,599
1000,pop110,1162
1000,pop111,15
1000,pop112,372
1000,pop113,1300
1000,pop114,995
1000,pop115,133
1000,pop116,1227
1000,pop117,268
1000,pop118,357
1000,pop119,128
1000,pop120,2416
1000,pop121,1215
1000,pop122,226
1000,pop123,4294
1000,pop124,4631
1000,pop125,5227
1000,pop126,299
1000,pop127,1014
1000,pop128,2700
1000,pop129,1312
1000,pop130,2865
1000,pop131,6423
1000,pop132,2524
1000,pop133,3649
1000,pop134,412
1000,pop135,5
1000,pop136,0
1000,pop137,315
1000,pop138,769
1000,pop139,1683
1000,pop140,1616
1000,pop141,4706
1000,pop142,1601
1000,pop143,325
1000,pop144,3397
1000,pop145,1441
1000,pop146,700
1000,pop147,980
1000,pop148,3263
