time,node,decisions
1000,pop0,0
1000,pop1,238
1000,pop2,2162
1000,pop3,2275
1000,pop4,311
1000,pop5,117
1000,pop6,108
1000,pop7,205
1000,pop8,387
1000,pop9,588
1000,pop10,2675
1000,pop11,1521
1000,pop12,234
1000,pop13,35
1000,pop14,583
1000,pop15,64
1000,pop16,1788
1000,pop17,1080
1000,pop18,744
1000,pop19,101
1000,pop20,1782
1000,pop21,429
1000,pop22,112
1000,pop23,297
1000,pop24,2967
1000,pop25,2482
1000,pop26,416
1000,pop27,1595
1000,pop28,240
1000,pop29,765
1000,pop30,239
1000,pop31,219
1000,pop32,4
1000,pop33,2469
1000,pop34,47
1000,pop35,4
1000,pop36,234
1000,pop37,241
1000,pop38,697
1000,pop39,240
1000,pop40,1246
1000,pop41,2662
1000,pop42,2732
1000,pop43,215
1000,pop44,1349
1000,pop45,1580
1000,pop46,484
1000,pop47,0
1000,pop48,1472
1000,pop49,865
1000,pop50,1723
1000,pop51,2194
1000,pop52,217
1000,pop53,215
1000,pop54,224
1000,pop55,0
1000,pop56,223
1000,pop57,2851
1000,pop58,220
1000,pop59,283
1000,pop60,237
1000,pop61,4858
1000,pop62,699
1000,pop63,0
1000,pop64,1106
1000,pop65,1237
1000,pop66,1232
1000,pop67,2611
1000,pop68,211
1000,pop69,1557
1000,pop70,2597
1000,pop71,394
1000,pop72,205
1000,pop73,17
1000,pop74,0
1000,pop75,44
1000,pop76,279
1000,pop77,1647
1000,pop78,57
1000,pop79,2877
1000,pop80,1247
1000,pop81,1934
1000,pop82,53
1000,pop83,0
1000,pop84,0
1000,pop85,55
1000,pop86,2636
1000,pop87,1838
1000,pop88,238
1000,pop89,1627
1000,pop90,114
1000,pop91,891
1000,pop92,3130
1000,pop93,759
1000,pop94,2209
1000,pop95,1878
1000,pop96,881
1000,pop97,209
1000,pop98,1075
1000,pop99,765
1000,pop100,712
1000,pop101,1820
1000,pop102,3067
1000,pop103,674
1000,pop104,170
1000,pop105,427
1000,pop106,5
1000,pop107,2849
1000,pop108,379
1000,pop109,954
1000,pop110,2984
1000,pop111,77
1000,pop112,1239
1000,pop113,2343
1000,pop114,3221
1000,pop115,8
1000,pop116,3027
1000,pop117,698
1000,pop118,80
1000,pop119,3189
1000,pop120,5149
1000,pop121,2677
1000,pop122,245
1000,pop123,837
1000,pop124,2112
1000,pop125,3232
1000,pop126,1032
1000,pop127,900
1000,pop128,2194
1000,pop129,2656
1000,pop130,7545
1000,pop131,3697
1000,pop132,860
1000,pop133,2920
1000,pop134,8
1000,pop135,2323
1000,pop136,213
1000,pop137,215
1000,pop138,431
1000,pop139,996
1000,pop140,2410
1000,pop141,2085
1000,pop142,610
1000,pop143,217
1000,pop144,3566
1000,pop145,391
1000,pop146,356
1000,pop147,257
1000,pop148,3055
