time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,24,0,0,24,0,0,0,3.0,0,0.0,0,0,0.0,0.0
100,556,273,6,277,18.739886570422616,41.960517407484794,4.46655960075803,3.0,4.497374343585896,21.56474820143885,28.652014652014653,27.483516483516482,0.3195307585672346,0.12042677968043061
200,1096,779,29,288,32.52817779239421,47.11749555420135,4.472578155315593,3.0,4.656153196282737,30.17153284671533,33.72785622593068,29.618741976893453,0.3498469321144811,0.15672419402474258
300,1624,1292,73,259,36.374714859679266,49.921302424382176,4.475841908024628,3.0,4.743616649178034,33.40394088669951,36.547213622291025,30.690402476780186,0.35396890166285183,0.16516608160691065
400,2179,1815,85,279,34.68457967320222,50.681795244027974,4.4810443100754105,3.0,4.736771898621609,34.22257916475447,37.239669421487605,31.431404958677685,0.35192575889890765,0.1655255994617739
500,2722,2329,101,292,33.80504134470795,51.227072453577335,4.4819985842898475,3.0,4.746980795882004,35.234386480529025,37.794761700300555,31.808501502790897,0.3516987610284363,0.16642411449664876
600,3262,2865,115,282,34.46779149919338,51.54048520391742,4.492290599392968,3.0,4.749150347952743,35.98405885959534,38.06980802792321,32.18080279232112,0.3559870843682105,0.1683183945661185
700,3803,3387,129,287,34.444226098278875,51.62432260206302,4.500039443519325,3.0,4.751265713793697,36.27478306600052,38.13965160909359,32.27871272512548,0.35441379703623366,0.16715024680967105
800,4365,3941,135,289,34.778791400878106,51.62381142382473,4.503874678055687,3.0,4.752429210134128,36.52783505154639,38.11722912966252,32.40979446840903,0.3546612879993299,0.16684675072241112
900,4911,4463,150,298,34.7174347592815,51.73782950913431,4.498158650215782,3.0,4.752954491616877,36.77031154551008,38.24602285458212,32.628949137351555,0.3558014678127335,0.1677985754410401
1000,5448,5012,157,279,34.76685460977092,52.013617347358846,4.498461129091911,3.0,4.762163689005014,37.13491189427313,38.51755786113328,32.72865123703112,0.3553262718687075,0.16840333982780545
