time,node,decisions
1000,pop0,2
1000,pop1,217
1000,pop2,1143
1000,pop3,1629
1000,pop4,579
1000,pop5,131
1000,pop6,345
1000,pop7,324
1000,pop8,2036
1000,pop9,1068
1000,pop10,262
1000,pop11,202
1000,pop12,0
1000,pop13,0
1000,pop14,922
1000,pop15,1283
1000,pop16,905
1000,pop17,3156
1000,pop18,747
1000,pop19,308
1000,pop20,3460
1000,pop21,79
1000,pop22,280
1000,pop23,47
1000,pop24,1095
1000,pop25,766
1000,pop26,250
1000,pop27,722
1000,pop28,606
1000,pop29,2485
1000,pop30,430
1000,pop31,514
1000,pop32,379
1000,pop33,1451
1000,pop34,181
1000,pop35,180
1000,pop36,2110
1000,pop37,506
1000,pop38,474
1000,pop39,993
1000,pop40,518
1000,pop41,992
1000,pop42,489
1000,pop43,515
1000,pop44,414
1000,pop45,355
1000,pop46,196
1000,pop47,0
1000,pop48,1
1000,pop49,673
1000,pop50,427
1000,pop51,1636
1000,pop52,178
1000,pop53,212
1000,pop54,708
1000,pop55,176
1000,pop56,251
1000,pop57,382
1000,pop58,453
1000,pop59,107
1000,pop60,6
1000,pop61,2842
1000,pop62,1602
1000,pop63,0
1000,pop64,172
1000,pop65,849
1000,pop66,851
1000,pop67,147
1000,pop68,829
1000,pop69,785
1000,pop70,2297
1000,pop71,418
1000,pop72,191
1000,pop73,180
1000,pop74,801
1000,pop75,707
1000,pop76,486
1000,pop77,895
1000,pop78,211
1000,pop79,967
1000,pop80,116
1000,pop81,2442
1000,pop82,0
1000,pop83,247
1000,pop84,2
1000,pop85,212
1000,pop86,804
1000,pop87,781
1000,pop88,273
1000,pop89,789
1000,pop90,12
1000,pop91,1976
1000,pop92,1474
1000,pop93,1563
1000,pop94,3635
1000,pop95,867
1000,pop96,709
1000,pop97,51
1000,pop98,359
1000,pop99,1192
1000,pop100,34
1000,pop101,618
1000,pop102,900
1000,pop103,771
1000,pop104,1
1000,pop105,0
1000,pop106,231
1000,pop107,314
1000,pop108,0
1000,pop109,1396
1000,pop110,1785
1000,pop111,19
1000,pop112,431
1000,pop113,894
1000,pop114,1450
1000,pop115,557
1000,pop116,900
1000,pop117,1375
1000,pop118,2
1000,pop119,258
1000,pop120,1819
1000,pop121,1449
1000,pop122,118
1000,pop123,959
1000,pop124,3791
1000,pop125,5816
1000,pop126,482
1000,pop127,961
1000,pop128,2045
1000,pop129,2107
1000,pop130,2683
1000,pop131,5667
1000,pop132,3664
1000,pop133,4141
1000,pop134,950
1000,pop135,0
1000,pop136,0
1000,pop137,344
1000,pop138,407
1000,pop139,3777
1000,pop140,1095
1000,pop141,6115
1000,pop142,1887
1000,pop143,1
1000,pop144,3130
1000,pop145,236
1000,pop146,226
1000,pop147,222
1000,pop148,2803
