time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,28,0,0,28,0,0,0,2.642857142857143,0,0.0,0,0,0.0,0.0
100,704,129,287,288,23.329162685468848,41.35165667314208,4.78172288220872,2.6505681818181817,5.592734225621415,20.774147727272727,29.209302325581394,21.73643410852713,0.030935787346559357,0.507434085783286
200,1347,347,700,300,26.546008991485916,56.03751874301401,4.73609901770573,2.661469933184855,5.673989321128909,27.611729769858947,43.68876080691643,28.103746397694525,0.030456245531680977,0.5476070693599286
300,1999,582,1116,301,28.560629730907845,61.83817573179876,4.727107764346854,2.663831915957979,5.660188732131179,30.30565282641321,49.38487972508591,29.59106529209622,0.03011309877648533,0.5635710237316313
400,2626,816,1512,298,30.007821559477406,64.7521770410303,4.709213319275235,2.662223914699162,5.630653775944832,31.714775323686215,52.30024509803921,30.481617647058822,0.02988314705459065,0.5696461378473674
500,3273,1048,1934,291,30.103394461620166,64.9084412113412,4.694051775647754,2.661472655056523,5.638665316347742,32.32111212954476,52.48473282442748,30.463740458015266,0.02959774202056649,0.5728383791916257
600,3902,1301,2313,288,30.451178966869097,65.61897764572932,4.696485291262701,2.6678626345463865,5.672534115659865,32.70502306509482,53.186779400461184,30.810146041506535,0.029406242236477878,0.5674251724321571
700,4507,1523,2698,286,30.461382191954115,66.0494633022133,4.691509075611243,2.6687375194142446,5.6990283863593065,33.186376747282004,53.609323703217335,31.21930400525279,0.0293609840683494,0.5645170510545948
800,5121,1766,3077,278,30.64933348329961,66.73798731034879,4.695131503398505,2.665885569224761,5.700753785604697,33.37629369263816,54.292185730464325,31.34937712344281,0.029346609085307018,0.5631443854885483
900,5734,2010,3420,304,30.621026517955567,67.19008920958703,4.691855390244855,2.6668991977677012,5.699125502245332,33.642134635507496,54.71492537313433,31.629353233830845,0.02939077194915794,0.5617723921454
1000,6389,2265,3838,286,30.54223983199098,67.16726773083,4.686350058652262,2.6686492408827673,5.699170234131389,33.756143371419626,54.69801324503311,31.76997792494481,0.029458706926700585,0.5627031402514985
