time,node,decisions
1000,pop0,1
1000,pop1,231
1000,pop2,755
1000,pop3,779
1000,pop4,203
1000,pop5,192
1000,pop6,833
1000,pop7,195
1000,pop8,195
1000,pop9,217
1000,pop10,188
1000,pop11,626
1000,pop12,223
1000,pop13,176
1000,pop14,213
1000,pop15,158
1000,pop16,557
1000,pop17,1983
1000,pop18,726
1000,pop19,1670
1000,pop20,1506
1000,pop21,45
1000,pop22,48
1000,pop23,57
1000,pop24,2171
1000,pop25,603
1000,pop26,46
1000,pop27,3326
1000,pop28,209
1000,pop29,1197
1000,pop30,614
1000,pop31,310
1000,pop32,1452
1000,pop33,1121
1000,pop34,1567
1000,pop35,1193
1000,pop36,483
1000,pop37,11
1000,pop38,224
1000,pop39,815
1000,pop40,554
1000,pop41,1913
1000,pop42,1133
1000,pop43,1110
1000,pop44,371
1000,pop45,373
1000,pop46,168
1000,pop47,0
1000,pop48,372
1000,pop49,535
1000,pop50,261
1000,pop51,714
1000,pop52,177
1000,pop53,182
1000,pop54,0
1000,pop55,0
1000,pop56,237
1000,pop57,19
1000,pop58,261
1000,pop59,460
1000,pop60,0
1000,pop61,1423
1000,pop62,1727
1000,pop63,0
1000,pop64,280
1000,pop65,418
1000,pop66,1154
1000,pop67,861
1000,pop68,2
1000,pop69,330
1000,pop70,2603
1000,pop71,47
1000,pop72,2010
1000,pop73,1614
1000,pop74,0
1000,pop75,216
1000,pop76,229
1000,pop77,723
1000,pop78,393
1000,pop79,1610
1000,pop80,511
1000,pop81,1713
1000,pop82,1206
1000,pop83,2
1000,pop84,8
1000,pop85,573
1000,pop86,966
1000,pop87,35
1000,pop88,46
1000,pop89,278
1000,pop90,1475
1000,pop91,1200
1000,pop92,1232
1000,pop93,1748
1000,pop94,2733
1000,pop95,1227
1000,pop96,881
1000,pop97,208
1000,pop98,1177
1000,pop99,1009
1000,pop100,716
1000,pop101,1219
1000,pop102,1749
1000,pop103,919
1000,pop104,558
1000,pop105,833
1000,pop106,5
1000,pop107,1767
1000,pop108,759
1000,pop109,1280
1000,pop110,2756
1000,pop111,1095
1000,pop112,1179
1000,pop113,3186
1000,pop114,884
1000,pop115,156
1000,pop116,2493
1000,pop117,256
1000,pop118,25
1000,pop119,239
1000,pop120,4266
1000,pop121,2318
1000,pop122,15
1000,pop123,2851
1000,pop124,3733
1000,pop125,5645
1000,pop126,1307
1000,pop127,575
1000,pop128,793
1000,pop129,1861
1000,pop130,2237
1000,pop131,5295
1000,pop132,1518
1000,pop133,3539
1000,pop134,27
1000,pop135,1410
1000,pop136,354
1000,pop137,1255
1000,pop138,786
1000,pop139,1127
1000,pop140,2706
1000,pop141,3469
1000,pop142,1407
1000,pop143,174
1000,pop144,3694
1000,pop145,0
1000,pop146,786
1000,pop147,384
1000,pop148,3055
