time,node,decisions
1000,pop0,210
1000,pop1,164
1000,pop2,818
1000,pop3,924
1000,pop4,609
1000,pop5,652
1000,pop6,538
1000,pop7,214
1000,pop8,328
1000,pop9,1103
1000,pop10,314
1000,pop11,1394
1000,pop12,342
1000,pop13,0
1000,pop14,631
1000,pop15,293
1000,pop16,901
1000,pop17,894
1000,pop18,1545
1000,pop19,457
1000,pop20,5170
1000,pop21,2558
1000,pop22,1302
1000,pop23,1232
1000,pop24,593
1000,pop25,1189
1000,pop26,784
1000,pop27,1021
1000,pop28,270
1000,pop29,840
1000,pop30,0
1000,pop31,1169
1000,pop32,1000
1000,pop33,2472
1000,pop34,1120
1000,pop35,1126
1000,pop36,659
1000,pop37,510
1000,pop38,446
1000,pop39,795
1000,pop40,1063
1000,pop41,4998
1000,pop42,520
1000,pop43,532
1000,pop44,2481
1000,pop45,1441
1000,pop46,162
1000,pop47,395
1000,pop48,2462
1000,pop49,603
1000,pop50,1063
1000,pop51,2427
1000,pop52,362
1000,pop53,606
1000,pop54,273
1000,pop55,43
1000,pop56,601
1000,pop57,766
1000,pop58,3138
1000,pop59,266
1000,pop60,229
1000,pop61,5062
1000,pop62,2351
1000,pop63,261
1000,pop64,399
1000,pop65,245
1000,pop66,1143
1000,pop67,2040
1000,pop68,82
1000,pop69,223
1000,pop70,3723
1000,pop71,1051
1000,pop72,1765
1000,pop73,1126
1000,pop74,130
1000,pop75,455
1000,pop76,297
1000,pop77,816
1000,pop78,230
1000,pop79,2300
1000,pop80,2429
1000,pop81,2707
1000,pop82,231
1000,pop83,0
1000,pop84,0
1000,pop85,243
1000,pop86,3808
1000,pop87,1178
1000,pop88,861
1000,pop89,875
1000,pop90,1644
1000,pop91,1212
1000,pop92,1878
1000,pop93,915
1000,pop94,1859
1000,pop95,1380
1000,pop96,1927
1000,pop97,190
1000,pop98,2421
1000,pop99,2530
1000,pop100,202
1000,pop101,3456
1000,pop102,2660
1000,pop103,1725
1000,pop104,0
1000,pop105,2878
1000,pop106,89
1000,pop107,5808
1000,pop108,2878
1000,pop109,1117
1000,pop110,4006
1000,pop111,368
1000,pop112,999
1000,pop113,2308
1000,pop114,2530
1000,pop115,1966
1000,pop116,5862
1000,pop117,2012
1000,pop118,994
1000,pop119,956
1000,pop120,4705
1000,pop121,3733
1000,pop122,156
1000,pop123,2363
1000,pop124,2054
1000,pop125,4421
1000,pop126,501
1000,pop127,661
1000,pop128,1303
1000,pop129,3727
1000,pop130,6205
1000,pop131,4966
1000,pop132,1107
1000,pop133,1222
1000,pop134,229
1000,pop135,548
1000,pop136,95
1000,pop137,662
1000,pop138,946
1000,pop139,2794
1000,pop140,2518
1000,pop141,2490
1000,pop142,1541
1000,pop143,0
1000,pop144,3222
1000,pop145,209
1000,pop146,320
1000,pop147,317
1000,pop148,889
