time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,33,0,0,33,0,0,0,2.757575757575758,0,0.0,0,0,0.0,0.0
100,757,137,301,319,30.251317286899827,37.39954501611785,4.732391789216026,2.6354029062087188,5.3197831978319785,18.151915455746366,25.124087591240876,22.05109489051095,0.04475508268971992,0.4723275125167891
200,1499,368,820,311,32.20498064787154,48.61774638739131,4.708602203427681,2.6430953969312876,5.447469031962074,23.7631754503002,36.34782608695652,27.722826086956523,0.045030495183697235,0.521068483930679
300,2273,649,1310,314,32.44482079961655,51.39141496254073,4.703991604349442,2.657281126264848,5.500572082379863,25.38055433347998,39.02157164869029,28.480739599383668,0.04574360213876705,0.5330607947520881
400,2995,879,1823,293,33.0566127770142,52.037786574475724,4.699218534676788,2.660100166944908,5.49367351171956,26.529215358931552,39.63139931740614,28.75085324232082,0.045801772763900184,0.537203440895968
500,3735,1140,2284,311,33.03834140068091,54.253853579048624,4.686473810964116,2.6672021419009373,5.5024048972453,26.95368139223561,41.782456140350874,29.723684210526315,0.04572860951358963,0.5384768011734508
600,4526,1422,2789,315,33.35044727413332,53.94424314098503,4.691606160094947,2.6617322138753865,5.515871592539455,27.182059213433494,41.462025316455694,29.386779184247537,0.04602318001491933,0.5418176784783694
700,5237,1686,3262,289,33.47352504794426,54.389698921042694,4.688518517967125,2.665075424861562,5.5311427917969045,27.70746610654955,41.90628706998814,29.336892052194543,0.045666691754071995,0.5433406379521838
800,5968,1936,3736,296,33.36248836290904,54.909913975472065,4.685968579721678,2.6680630026809653,5.531997737029519,27.85371983914209,42.42097107438016,29.50619834710744,0.04579384745110724,0.5435777821984631
900,6693,2203,4197,293,33.601268755148325,54.7944743891615,4.687520685530236,2.6683101748095024,5.528001891420634,27.94725832959809,42.29505220154335,29.372673626872448,0.045725718771160245,0.5448700837531621
1000,7453,2447,4695,311,33.67190825385392,54.95007682266416,4.6886994534771915,2.670736616127734,5.531170618120237,28.046960955320007,42.43359215365754,29.521046178994688,0.04589902891203214,0.5453634293182565
