time,node,decisions
1000,pop0,229
1000,pop1,172
1000,pop2,2290
1000,pop3,1888
1000,pop4,1545
1000,pop5,551
1000,pop6,1004
1000,pop7,831
1000,pop8,1115
1000,pop9,985
1000,pop10,763
1000,pop11,1138
1000,pop12,208
1000,pop13,158
1000,pop14,1149
1000,pop15,717
1000,pop16,1244
1000,pop17,2395
1000,pop18,1011
1000,pop19,588
1000,pop20,4687
1000,pop21,447
1000,pop22,429
1000,pop23,503
1000,pop24,2030
1000,pop25,900
1000,pop26,334
1000,pop27,1152
1000,pop28,803
1000,pop29,2222
1000,pop30,152
1000,pop31,1062
1000,pop32,939
1000,pop33,2660
1000,pop34,533
1000,pop35,1578
1000,pop36,50
1000,pop37,415
1000,pop38,1389
1000,pop39,36
1000,pop40,488
1000,pop41,3084
1000,pop42,736
1000,pop43,394
1000,pop44,2446
1000,pop45,3003
1000,pop46,214
1000,pop47,208
1000,pop48,115
1000,pop49,1301
1000,pop50,613
1000,pop51,1690
1000,pop52,902
1000,pop53,1188
1000,pop54,273
1000,pop55,307
1000,pop56,332
1000,pop57,910
1000,pop58,1585
1000,pop59,532
1000,pop60,845
1000,pop61,3147
1000,pop62,1423
1000,pop63,0
1000,pop64,1312
1000,pop65,558
1000,pop66,1355
1000,pop67,342
1000,pop68,588
1000,pop69,1
1000,pop70,2974
1000,pop71,600
1000,pop72,1014
1000,pop73,765
1000,pop74,3
1000,pop75,195
1000,pop76,646
1000,pop77,2270
1000,pop78,856
1000,pop79,1561
1000,pop80,1243
1000,pop81,2088
1000,pop82,1347
1000,pop83,206
1000,pop84,6
1000,pop85,1263
1000,pop86,1541
1000,pop87,865
1000,pop88,866
1000,pop89,666
1000,pop90,1037
1000,pop91,1868
1000,pop92,866
1000,pop93,4034
1000,pop94,3827
1000,pop95,1461
1000,pop96,1966
1000,pop97,2659
1000,pop98,357
1000,pop99,784
1000,pop100,2531
1000,pop101,220
1000,pop102,516
1000,pop103,2281
1000,pop104,2
1000,pop105,901
1000,pop106,2622
1000,pop107,1075
1000,pop108,788
1000,pop109,810
1000,pop110,1568
1000,pop111,707
1000,pop112,907
1000,pop113,393
1000,pop114,57
1000,pop115,2
1000,pop116,1823
1000,pop117,931
1000,pop118,158
1000,pop119,130
1000,pop120,663
1000,pop121,1787
1000,pop122,416
1000,pop123,1549
1000,pop124,2956
1000,pop125,5061
1000,pop126,1087
1000,pop127,1521
1000,pop128,4027
1000,pop129,3518
1000,pop130,2324
1000,pop131,6058
1000,pop132,3211
1000,pop133,2228
1000,pop134,140
1000,pop135,613
1000,pop136,4
1000,pop137,538
1000,pop138,566
1000,pop139,2567
1000,pop140,1745
1000,pop141,3434
1000,pop142,1714
1000,pop143,187
1000,pop144,4197
1000,pop145,582
1000,pop146,586
1000,pop147,346
1000,pop148,1945
